,0
81,폴드에서 앱 가동성이 좋지 않아요 영상 크기도 옆제 좌우가 맞지 않아 작게 보이고 자막 위치도 영상 저~~~~~아래 있어 굉장히 불편하네요 빠른 시일 내로 개선 작업을 해줘야겠어요
82,화질 자막 등 기본 설정 업데이트가 완전 시급 돈주고 보는데 기본 세팅도 안되면 이게무슨 서비스 인가
83,최대.소리가 너무 작아요 ㅠㅠ!!
84,아니 화면 비율 조정하는 기능좀 넣으세요 영화보는데 잘보이지도않네요 편의성좀 제발 업데이트좀해주세요
85,업데이트이후 앱에서 영 멈추는 현상 심해짐... 기존에도 영상 한편에 몇번씩 멈춰서 중간중간 재생해야해서 문의했으나 방법이 없단 말뿐이였는데 업데이트 이후에는 화면 꺼짐 버튼 쓸데없이 만들더니 영상 정지 할때마다 재생시 화면 안나와서 화면 꺼짐&켜짐 눌러야 정상 재생됨 업데이트를 하려면 기존 문제를 해결하고 하던가 기존문제에 다른 문제를 더해놓으면 어쩌라는건가요? 이 문제 방법이 있는겁니까? 가격올린단 말은있고 문제 해결안됐으면 저도 해지할까 고민중입니다
86,넷플릭스 보자 디즈니보면 플레이어 기능때매 속타져요  밝기조절과 재생 위치 날라감
87,화면잠금하고 탭해서푸는게 갑자기 안되네요... 왜그럴까요
88,혹시 태블릿으로 구글플레이에서 검색해도 어플이 안나오던데 태블릿에서는 이용못하나요??
89,웨이브 너무 좋아해요 콘텐츠도 너무많고 요새는 티비 안켜고 스마트폰으로 요것만보고 있어요~~
90,영상 재생이 안됨
91,갤럭시탭a7업데이트 이후에 갑자기 안돼네요 왜그런가요
92,"자막 사이즈  포맷 업데이트 해 주세요 
사이즈 너무 작고 보기 힘듭니다 꼭!! 개선해 주세요"
93,"재생속도 조절 옵션좀 만들어 주세요 1.2배속 1.3배속 1.5배속 좀 만들어 주세요. 일반 재생속도는 바쁜 사람에게는 너무 느리네요. 다음 업데이트는 꼭 만들어 주세요
그리고 앨리어스 시리즈 전편 다 올려 주세요.
시즌5인데 3시즌 밖에 없네요"
94,재생속도 바꾸는 거 있으면 좋겠어요 다른 건 그래도 만족하고 있어요!!
95,집에 스마트티비 사용하는데..쿠팡플레이 어플이 검색이 안됩니다..구글티비쓰고 있습니딘
96,화면 우측에서 손으로 볼륨 조절할때 부드럽게 조절이 안됩니다. 웨이브나 티빙처럼 부드럽게 조절 가능하도록 업데이트 해주길 바랍니다. 그리고 스포츠 경기 시청시 주기적으로 떨어지는 화질... 이거 어떻게 해결 할 수 없나요
97,회면 소리 컨트롤 감응이 무딤
98,영상을 보다가 끄면 그 위치가 저장도어야하는데 저장이안되네 ㅋㅋ ㄹㅇㅋㅋㄹㅇㅋㅋ
99,배속기능 넣어주세요ㅠㅠㅠㅠㅠㅠㅠ배속 제발!!ㅠㅠㅠㅠ 답답해서 못보겠음요ㅠㅠㅠ
100,"바로 다음편 자동재생좀 되게 해주세요~!!! ㅠ . ㅠ
한 편 한 편 짧게 끝날 때마다 버튼 눌러줘야하고
크레딧도 너무 길어요 ....;;
동요 2-3분에 크레딧 3-4분이 말이 되나요?
다 좋은데 아이 보여주기 불편합니다."
101,"아이폰12 쓰고있는데 잘되다가 금요일에 업데이트 하고 난뒤로 어플이 안들어가져요 삭제했다 다시 깔아도 안되고.....
계속 튕기네요 수정 좀 해주세요"
102,배속 기능이 없어서 답답해요 리뷰 지우지 말아주세요 리뷰 계속 지워서 별점 내렸어요
103,배속도 가능하게 해주세요
104,스마트티비인데도 화면전송이 안됨
105,업데이트해야한다면서 업데이트가 계속 안 되는군요.
106,디즈니로 옮길생각없어요
107,LG휴대폰 개통하니 3개월 써야해서 들어가보니 다 옛날 영화들 볼게 없네
108,동영상플랫폼이 많아서 선택의 어려움이 있어요.
109,"화면 작게 하면 왜!!!!!! 안 나오나요!!!!! 잘 나오다가도 갑자기 안 되고 너무 답답해요 개선 좀 해주세요 제발!! 티빙, 넷플릭스는 안 이래요ㅠㅠ"
110,"앱 업데이트 안하나요?? 자막 구린거는 뭐 유명하고 앱 너무 불편해요 ㅡㅡ넷플릭스 반만 닮아보세요...인트로 스킵도 안돼....다음화 자동재생도 안돼...넘기는것도 고작 10초씩...도대체 되는게 뭔가요 
제발 스킵좀 만들어달라는 ㅠㅠㅠㅠ너무 짜증남...."
111,캠핑하면서 모니터 티비로 미러링으로 잘 사용중 이였었는데 아이폰 앱 업데이트 후 airplay 재생중 이라는 문구는 계속 떠있고 창은 안사라지고 기본 밝기가 너무 어둡습니다 업데이트 문제인지 이제 이 문구가 상시로 떠있게 생긴건지 궁금하네요 너무 어둡고 airplay재생중 이라는 문구는 너무커서 화면에 집중도 안됩니다 의도적으로 업데이트하면서 이렇게 만드신건지....
112,쿠팡이용하면서 플레이까지 사용할수 있으니 다 좋은데 이제 애플티비에서도 볼수 있으면 더 좋겠습니다 :)
113,장점 디즈니 단점 PIP 없음 자막 불편
114,배속기능 반드시 빨리 만들어주세요
115,아 업데이트를 안해서 저장목록이 안뜬거구나
116,재생 왜 안되냐 진짜
117,나온지 얼마 안됐는데 업데이트를 왜캐 안하냐
118,몇일동안 tv로 연결이 되다가 갑자기 안되네요 왜그런지 모르겠습니다 아이콘 자체에 불이 안들어와있어요 모져?
119,"- 일시정지 후 다시 재생하면 바로 다시 시작하는 것이 아니라 로딩을 하는 것처럼 썸네일이 나왔다가 다시 시작하는 점.
- 화질 및 배속 재생을 위해 점 세개(...) 버튼을 클릭하면 영상이 멈추는 점. (재생 중 에피소드 버튼을 누르면 영상이 멈추지 않고 재생되는데 이와 같은 방식으로 작동했으면 합니다)
- 1.25 배속 등 배속 재생을 하면 초반에는 싱크가 맞다가 뒤로 갈 수록 싱크가 틀어지는 점.
- 배속 재생을 디폴트로 고정할 수 있었으면 좋겠어요. 티빙은 1.25 배속으로 영상을 보면 그대로 고정되어 있어서 편합니다.

+) HBO 석세션 시즌2 이후도 업데이트 되나요? HBO 다른 시리즈들도 완전 기다리는 중.."
120,Pip모드 제발 업데이트 해주세요 정말 진짜 You definitely should update a PIP mode if This thing costs like 100 dollars a year
121,제가 보고싶은게 있어서 티빙을 설치했는데 그게 한국에서만 가능한거라 외국에선 못본다는데 그럼 아예 볼수가 없는건가요?
122,팝업창으로 못뛰우고 재생속도변경이 없는게 조금 아쉽네요
123,영상 플레이 중 다음 회차를 넘깅 수 있는 기능이 있으면 좋겠어요
124,배속기능좀 넣어주세요
125,재생속도 조절할 수 있게 해주세요
126,화면밝기 조절을..
127,휴대폰 다운은 안돼나요
128,쿠팡플레이는 프로필 비밀번호는 없나요?
129,각종 영화제 개최될 때마다 웨이브에서 후보작과 수상작을 볼 수 있어서 좋아요!
130,자꾸중간중간에 노담광고 왜나오는데?? 꺼도 계속나오네.. 돈주고 보는데 광고좀 삭제하세요
131,일단 회사 소개로 앱을 깔게 되었습니다. 연예인이 대문짝을 열면 안될 것 같아요 비리가 너무 많아요 : < 하여튼 앱을 깔고 느낀점 *_* !!!♡ 무궁무진한 장르가 많다. 깔아도 섭섭하지 않을 정도의 재미난 에피소드의 주제를 가진 내용이 많다. #저는 이만 >×< ㅃㅃ2
132,재생이 안된다고요
133,와 무슨 일이에요? 내수용 OTT들 10퍼센트만이라도 좀 따라갔으면 좋겠네. 돈내고 보는데 팝업모드는 대체 왜 안돼요? 뭐 잘났다고 아직까지 단 한번의 업데이트도 안한겁니까? 요즘 그냥 비디오 플레이어들도 이런식으로 UI안만들어요. 그리고 제발 개선 좀 하세요!!!! 이렇게 욕을 뚜드려먹고있는데 왜 아직도 업뎃이 안되는거냐구!!!!
134,처음 1~2작품 정도만 자막이 잘 안맞겠지.. 했는데 봐온 모든 작품이 자막 이상함 자막크기 설정도 안되고
135,"업데이트전에는 어떤 프로를보다가 티빙을종료하지않은상태에서 휴대폰자체의 종료버튼은 누르고 잠깐다른거 보다가 다시 티빙에 들어가면 보던프로가 자동재생되었는데 업데이트후에는 다시 재생버튼을 눌러야 재생이 되네요,"
136,업데이트가안되요ㅜㅜ
137,다 괜찮았는데 전생했더니 슬라임이었던 건에 대하여 2기 업데이트 해주세요
138,유튜브로 갈아탐 백그라운드 ㅆㅅㅌㅊ
139,휴대폰에서는괜찮은데 아이패드에서는 너무 어두워서 잘 보이지 않습니다. 밝기 조절이 최상으로해도 어둡네요 넥플릭스 대비…
140,폴드3 쓰는데 티비연결이 안되네요.. 언제 업데이트 되나요?
141,세로보기도 되게 해주세요. 영화보면서 다른 것도 동시에 할 수 있으려면 필요합니다. 폴더폰쓰면 불편해서요~ 좀더 콘텐츠가 늘어나길 바래봅니다. 김수현 때문에 들어왔어요. 잼나네요^^
142,갤럭시z폴더3에서 tv랑 연결할려고 하니 새기기연결하기탭이 없네요.일반 스마트폰만 되는건가요?
143,"쿠팡플레이 와우회원인데, 쿠팡 플레이가 나오지않아요. 오류가나서 다시 깔았는데도 똑같아요 ㅠㅠ"
144,화면 최소화도 직접해야하고 최소화가 앱자체에서 되지도 않음...
145,절대 1년 가입하지 마세요!!!! 컨텐츠는 뭐 당연히 적고~ 앱 부터 개선하세요. 비디플레이어가 완전히 쓰래기 수준이네요. 윈도우 98용 미디어플레이 순준인줄... 1개월 결재하고 바로 해지함~ 진짜 가입들 하지마세요. 1개월용 딱임~
146,배속 기능 없음 밝기 조절 없음 8282 수정 플리즈요
147,"조금 더 늦게 나오더라도 완성도 높게 나왔으면 하는데 너무 성급하게 출시한 거 아닌가 싶네요. 무엇이 문제이고 개선되어야하는지는 이미 많은 사람들이 남겨서 다시 언급은 안 하겠지만.. 너무 아쉽습니다..뭣모르고 1년 결제한 게 후회될 정돈데, 빠른 시일 내에 업데이트 되었으면 좋겠습니다. 자막이며 전체적인 UI 개선..무엇보다 성인 인증시 핀번호가 안 눌려 인증을 할 수가 없는 버그는 당장 고쳐야 할 부분이라 생각되는데요..실망이 큽니다."
148,"이번 업데이트 후 홈 화면 오른쪽 상단에 있던 미러링할수있는 버튼?이 사라져서 미러링을 할 수가 없네요
업데이트 안한 아이패드에서는 미러링 할수있는데...
없앤건가요 뭐죠? 영상을 틀어도 원래 영상 오른쪽 상단에 있었는데 그것도 없어졌던데"
149,아이폰 또는 아이패드로 언제쯤 hdmi 어댑터 연결해서 모니터로 자유롭게 시청할수 있습니까? 몇차례 요청을 시정 부탁드린게 1년 되었습니다... 쿠팡와우회원입니다만. 여러변 몇차레 시정에 대해서는 응답도 없네요! 쿠팡플레이에서든 의견을 보냈지만....
150,볼 거리 많아요 요즘은 집에서 tv 안보고 폰으로 웨이브 봅니다~~!
151,"아이폰에서 무선으로 미러링 하게되면 
airplay재생중 이라는 문구가 사라지지 않아요
아이폰 재부팅하고 앱 재설치해도 안되서
뭐때문인가 했더니 웨이브 업데이트에 해당내용이 있네요
빨리 수정 좀 해주세요"
152,"영상 시간조절이 안되네요 터치잼금상태도아니고, 더블탭. 하단 시간바 터치등 아무것도안되고 티비처럼 그냥 계속 봐야됨"
153,볼 수 있는 컨탠츠도 다양하고 밥먹으면서 자기전에 재밌게 보고 있습니다 ~
154,첫 화면에서 이미 중간의 중요한 부분 보여줘서 스포일러 다 함. 화면 터치하고 컨트롤 버튼들 뜨면 다시 터치 했을땐 사라져야 하는거 아닌가요? 영상은 플레이가 되고 있는데 쓸데없이 몇 초간 터치버튼이 화면에 떠서 없어지지 않음. 뭐 리뷰 써봐야 수정도 안 해주네ㅎ
155,빠른 Pip기능 업데이트가 있기를 기원합니다.
156,화면이 안나와요 소리만 나고
157,다 좋은데 전체화면 안되는거는 언제 업데이트 되나요???영상볼때 상하좌우 검은여백생기는거 진짜 불편함
158,삼성 스마트티비로 볼수있어 좋네요
159,최악이다 그놈의 연결실패 어플자체로 안켜지는데 이런것도 업데이트 안해주고 뭘보라는거임?
160,백그라운드 재생 원해요....
161,영상보다 멈추는것도 문제인데 자막도 같이사라지네요 보기 불편해요ㅠ
162,"pip로 변경 후 백그라운드에 동영상 있을경우 싱크가 밀리거나 영상이 지연되는데 이 부분 개선좀..
그리고 다음화 버튼이 어느 경우엔 노출이 안되네요"
163,"저저번 업데이트부터 미드 자막이 안나옵니다
자막 설정 켰다 끄면 그때부터 제대로 나와요
업데이트 두번이나 지났는데 왜 안고치는건가요?
잘 되던게 안되는데 그걸 왜 방치하는거죠"
164,화면비율조정 기능에 16:9 / 4:3 비율좀 추가해주세요@@@@@
165,소리가 너무 작아요
166,저는 개인적으로 재밌네요. 근데 마블 영화를 또 볼수 있는건 좋은데요...더빙말고 영어-자막도 빨리 업데이트 해주시면 감사하겠네요
167,"플레이어가 별로입니다. 배속지정 없고, 오프닝 건너뛰기 다음화 자동재생 등... 넷플 그대로 따라하란게 아니고 저 정도는 기본 재생 기능일 것 같습니다.. 콘텐츠 부족은 이미 다 아는 내용.. 한달 빡세게 보고 끊다가 1년에 한번씩 가입해서 몰아보면 될 것 같아요 재생플레이어 개선하세요"
168,빠른 업데이트 굿
169,세로보기기능이 없어서 불편해요 세로보기기능 빨리만들어주세요
170,업데이트가 계속 대기중ㅜㅜ
171,업데이트하고나서 영화 들어가서 영화찍음다른영화가뜨죠?고쳐주세요
172,"컨텐츠야 차차 추가된다쳐도
글로벌 런칭한지 근 2년이 되어가는 앱 치고는
사용자 편의성이 구려도 너무 구림

디즈니 자본이 이것밖에 안되는건가?
싶을정도로 허접한 하청을 쓴건지 뭔지…

넷플이나 티빙 보다가 이거 보면
사파리 기본플레이어로 보는느낌이 들어서
나포함 한국사람 성격 급해서 느긋한 업데이트 매우 싫어하니 유저 다 떠나기전에 업뎃해야할듯

밝기, 음량 등등 화면상에서 컨트롤 가능하게
하는거랑 배속, 자막 위치 조정 등등 앱 사용자 편의성만 좀 올려줘도 충분히 괜찮아질거같은데
제발 좀 빨리…"
173,다 좋은데 화면 크기 조절할 수 있도록 업데이트 부탁드려요. 꽉찬 화면 이나 전체 화면 조정이 되서 볼게끔 해주면 참말로 좋을 것 같아요.
174,와.. 얘네 제정신인가? 엔지니어들 전부 짤라라;;; 전체화면에 일시정지 영상 재시작누르니까 버벅대고 결국재시작.. 다른 단말기도 마찬가지..최악 천원도아까움
175,화면만 까맣게 나오고 아무것도 안되네? 요즘 쿠팡 기술력이 전보다 많이 떨어지는게 느껴짐...
176,업데이트도 빨라서 원하는 방송 놓쳤을때 바로바로 볼 수 있어서 편하고 최신 영화도 업데이트가 빨라서 좋아요!!!그리고 실시간으로 방송 볼 수 있는 것도 너무 편리한것 같아서 좋아요!!티비 없는 자취러들에게 최고..👍🏻
177,팝업플레이가 잘 되지 않아요... 자꾸 검은화면만 나오고 팝업으로 재생이 너무너무 안되네요... 라이브 실시간 영상도 팝업 어렵구요... 확인바랍니다.
178,앱이 너무 구려요 1) 컴퓨터로는 잘 되는데 휴대폰으로 연결이 안됨 2) 모바일 플레이어 내장 밝기 조절 기능 없음 3) 배우나 제작자 이름 눌러서 다른 필모 보는 기능 없음 4) 2초짜리 오프닝 스킵 기능은 있으면서 엔딩크레딧 스킵하고 다음 에피 재생하는 기능 없음 5) 글로벌 서비스를 표방하지만 막상 영미권 외 유저들 찬밥신세 그치만 컨텐츠가 좋아서 그거 하나 때문에 구독합니다...^^
179,생각보다 볼게 없어서 실망이예요
180,"백그라운드에서 중단없이 진행되게 해주시고, 백그라운드와 온그라운드 사이를 자유롭게 옮겨다닐수 있게 수정해 주세요. 너무 불편해서 짜증이 많이 나네요. 이거 나만 이러는거 아닐듯... 그리고 한 로그인당 동시접속자 만큼 개별 프로필로 관리할수 있게 해줘요. 아이들 있는 집에선 시청제한을 개별적으로 관리해 줘야 편리하게 이요하겠는데, 암튼 이거때문에 넷플릭스에서 넘어오는게 쉽지 않습니다."
181,배속지정 꼭 필요합니다.. 1.25배 꼭 업데이트해주세요ㅠㅜ
182,불편해요 지금 계속 올라오는 리뷰에 요구 개선사항들 좀 개선해주세요~ 공통적 기능이 다른 앱에는 다 있는데 디즈니는 없는게 많아요...
183,업데이트를 이후에 핸드폰으로 카톡좀 보내고 다시 영상을 틀면은 영상에 자막부터 메뉴까지 싹 다 없어지네요ㅋㅋㅋ 이럴거면 업데이트 왜 하나여? 업데이트를 할수록 쓰레기가 되어가는 어플이라니 참 놀라울 따름입니다 이래놓고 비용은 올리고 고치는건 또 느리고 어메이징합니다 정말!!
184,별점 1점인 이유 1. ui가 너무 불편해요. 일단 영화의 줄거리를 알기 위해서는 썸네일을 클릭해서 해당 페이지로 넘어가야 하는게 불편합니다. 상세정보는 팝업창으로 볼 수 있었으면 좋겠습니다. 2. 최신 업데이트를 알 방법이 없습니다. 일단 세부 항목으로 장르에 대한 나누기가 있지만 전체보기는 없습니다. 이건 뭐 없어도 되지만 ㅠㅠ 정렬 기능도 없습니다. 최신 업데이트 순 나열이 없으니 최신 영상들을 접하려면 제목을 알아야 합니다. + 넷플릭스처럼 영상 업데이트 계획도 떴으면 좋겠습니다. 자잘하게 거슬리는 것들이 많지만 크게는 이 둘인것 같습니다. 물론 영상들이 부족한건 곧 채워주실거라 믿습니다. ㅠㅠ 제발 ..
185,쿠팡플레이를 실행시키면 까만화면만 떠서 지우고 다시 설치해도 계속 까먀화면만 뜹니다. 이 문제를 어떻게 해결해야하나요?
186,PC 시청시 화면이 너무 어두워요 플레이어 자체에 밝기 조절기능 넣어 주세요
187,왜 LG X6 휴대폰은 화질이 최대 480p인가요? 업뎃 안되나요?
188,앱 업데이트가 강제됨 최악임
189,재생오류가 왜 이렇게 자주 떠요???!!
