,0
24,자막 배경 없애는 기능 넣어주세요
25,자막크기 심각하게 작은데 크기조정 안되요?
26,자막 크기가 핸드폰 시스템 자막과 동기화됨. 모바일 환경에서도 자막 크기 수정 필요.
27,한국어 자막같은 기본적인게 추가되어있지않네요. 실망스럽습니다
28,한글자막 번역이 너무 엉망이네요...싱크 안맞을때도 많구요...
29,인크레더블2 보는데 자막 싱크가 안맞네요 돈 내고 보는데 영화 한 편 제대로 못보네요.. 솔직히 실망입니다 그래서 그냥 한국어 더빙으로 본다능..
30,한글 자막 배경이 검은색으로 나와서 짜증나셨죠? 저도 그랬습니다. 디플 앱에서는 설정이 불가능해요. 해결방법이 있습니다. 설정 들어가셔서 자막으로 검색하시면 구글 자막(cc) 뜹니다. 눌러서 배경색 사용안함 설정하고 글씨 크기도 취향에 맞게 설정해주세요. 그럼 즐감 되세요!
31,자막판으로 못 바꾸는 사람들들 특 영어못함ㅋ
32,다 좋은데 자막 사이즈가 다른 ott에 비해 너무 커요 자막 크기 조정 가능했으면 좋을거같아요
33,자막이 까맣게 나오는데 어떻게보라는건지 조절할수있게 해주세요
34,자막이 나오는 언어가 없음.. 그냥 모든 언어의 자막이 다 안나옴
35,자막좀 빨리수정해주시길 자막뒤에 검은색 눈에 거슬려요
36,자막이보기안좋아요
37,자막이 변역기 돌린거마냥 수준이 아쉽습니다 개선쫌요...
38,배속설정
39,자막 투명도 조절이 시급해 보임 ㅜ
40,기본적인 것만 충고합니다. 1) 자막 사이즈 키우세요 2) 키워드 기반 컨텐츠 검색 가능하게 해주세요 3) 자막팀 늘려서 컨텐츠 빨리 늘려주세요
41,자막좀 크게 1.5배속 빠르게 좀 업뎃 해주세요 나홀로집에 잇어서 좋음
42,왜 이제왔나요 이렇게 꿈잼일걸 난 이제 보네ㅋㅋ 근데 오프닝 건너띄기 다음편 이어보기가 없어서 불편하긴 하지만 딱히 그렇게 큰 지장은 없어요ㅎㅎ
43,자막이 영상을 다 가림. 게다가 불투명 자막이라 더 불편함. 다음화로 바로 넘기기 기능도 없음. 재생바를 꼭 손으로 넘겨야함.화면 밝기 소리 제어 기능 없음. 영상에서 회차정보 보는 내용도 없어서 재생 취소를 반복해야함
44,배속 만들어주세요
45,자막크기 조절 시급합니다...
46,배속 기능 추가 해주세요
47,배속 설정 추가해주세요 쿠플에도 있는게 여긴 없네ㅜㅠㅡㅠㅠㅜㅡ
48,자막 미친거 아님? 뭔 발음 받아쓰기에 속도는 겁나빠르고 띄어쓰기도 이상하고 번역 제대로 안되고 걍 번역기 돌린거아님?? 진짜 자막 고쳐지지 않는 이상 절대 안함
49,자막 상태가 왜이러나요..? 차차 개선할건가요?
50,자막 싱크도 하나도 안맞아요 .. 그리고 밝기조절 음량조절 기능도 없네요? 가장기본적인건데요 개선해주세요
51,"자막크기, 재생속도 빠르게 조절할 수 있게 해주세요"
52,자막 크기 설정 안되나요? 한국어로 설정하면 너무 쥐콩만해요... ★☆자막 크기좀 키워주시고 배속기능 넣어주시면 좋겠어요☆★ 한국 출시는 초창기라 아쉬운 부분이 많네요... 콘텐츠도 다양했으면 좋겠어요ㅠ 뱀파이어다이어리도 디즈니에 있는줄 알았는데 없네요ㅠㅠ 보고싶은 콘텐츠 신청은 못할까요??
53,자막이 안보이고 넘어가는 경우가 있습니다
54,"자막 전환도 로딩없이 바로 되서 넘 좋네여
관련성 높은 리뷰로 봤을때 보이는 것중에
겨울왕국 소리전환 안된다는 사람있던데
기계 만질줄 모르면서 안된다고 하지 마세요.
모르면 찾아 보기라도 하던가 ㅉㅉㅉ"
55,음성 한국어과 자막 한국어 싱크 일치가 필요해보여요. 음성을 들으면서 자막을 같이보는걸 좋아하는데 둘이 너무 따로놉니당…
56,자막싱크안맞고 오타있고 ㅋㅋㅋㅋ 제대로좀하자
57,개선되어야할게 좀 많다. 왓챠처럼 만들어졌음 좋겠다. 적어도 배속기능은 대중성을 위해 있어야할테고 팝업기능도 필수라고 생각한다. 이 두개만큼은 어플의 성공을 위해서라도 갖추세요
58,"영상을 재생한 후에 화면내에서  컨트롤 할 수 있는 기능을 만들어 주세요 밝기를 조절하거나 볼륨조절, 다음화로 중간에 바로 넘어가거나 하는 기능들이 필요합니다!!"
59,"배속기능과 자막 크기조절기능이 필요할 것 같아요
그리고 넘길때도 조금 늦게 버퍼링돼서 넘어가서 약간 답답하긴 합니다 ㅜ 그 외에는 너무 잘 쓰고있어요~♡"
60,"컨텐츠 별5, 재생플레이어 별1"
61,"밝기 조절 , 볼륨조절, 영상 조절이 매우 후지거나 전혀 없음. 관련 gui 개선이 시급함. 그리고 전체적으로 영상이 어두운 듯...."
62,"ㅋㅋㅋㅋ마블영화는 시청도 안됨 디즈니 영화빼고 실행도 안되서 강제 디즈니 시청행 ㅋㅋㅋㅋ 자막 사이즈도 못골라 코리아 ip면 자막을 한국어로 디폴트 해두지도 않아 ㅋㅋㅋ 소리, 밝기 제어 안 돼 콘텐츠는 겁나 없고 성인 인증 안 되서 15세 영상은 다 막혀있고 UI는 겁나 불편하게 하고 되는게 머임? ㅋㅋㅋㅋ 개킹받는 건 자막도 개후짐 심슨에서 환상적이다를 돈이 많다로 갈긴 어메징함이란...."
63,편하고 좋네요~:)
64,자막 크고 거슬림 국내런칭 굉장히 늦게 했음에도 자막엉망이고 아직도 심의가 안되서 없는 영상도 있음...왓이프 내놔
65,팝업안됨 배속재생안됨 자막한국영어동시에띄우게해줘 너무 구린거 아니니
66,백그라운드 실행이 안되다니..더빙은 너무좋은데 이거키고 다른일은 못한다는거 너무 큰단점입니다ㅜㅜ한달뒤 다시 넷플갈듯..
67,자막은 화면을 많이 가리고 심지어 그런 자막마저도 없는 작품이 많아요. 그리고 오역도 많고요. 문제점 해결되기 전까진 비추합니다.
68,밝기 조절 없고 속도 조절 없어요..
69,자막이 드럽게 불편하네 폰 설정들어가서 바꿔도 화면 중간쯤에나옴 ㅡㅡ 플스나 pc에서 4k로 사용못함 ㅋㅋㅋ
70,자막실화입니까...넷플릭스도 자막퀄리티구린데 그것보다구리네여
71,자막없는거실화냐
72,자막작업좀...빨리해줬으면
73,배속 재생 시스템좀 만들어주세요
74,저도 s20쓰고 있는데 잘되다가 갑자기 넷플릭스가 켜지지가 않아서 문제입니다 빠르게 해결방안 주세요 몇번이고 지우고 해봤는데도 안됩니다
75,한국어 더빙이 너무 안되어있네요. 일본시장이 그렇게 큽니까? 왜 일본어 더빙은 있고 한국어 더빙은 없는 작품들이 많은지..
76,한국어 자막이 너무 커요 ..
77,배속 기능이 절실합니다!!! 빠른 업데이트 바랍니다ㅠ
78,오디오 자막 들어가면 톱니바퀴 설정모양이 보인다는데 노트8에는 안보여서 자막설정을 못 하네요. 검은바탕이 너무 신경쓰이는데 어떻게 설정할 수 있나요?
79,한국어자막.음성 지원 안되는 컨텐츠 대부분임.볼만한거 몇개없고 그마저도 다본거 아직은 결제할가치가없음 실망스러움
80,"자막 크기 조절하기가 있음?
너무 커서 영상에 방해 될 정도인데ㅋㅋ"
81,"영상 우측 상단에 보면 설정하는 버튼 있어요
오디오를 코리안으로 하면 더빙으로 들리고 
영어로 하면 원작 그대로 들립니다 
모르면 검색이라도 하고 찾아라도 보세요 
그냥 냅다 욕하지 마시구요..."
82,"백그라운 재생, 다음 에피소드 자동 재생 기능이 추가되면 좋겠습니다!! 그래비티 폴즈랑 아울하우스 한글자막 추가도 해주세요!! 오디오는 영어, 자막은 한글로 설정하고 보는데 없어서 너무 아쉽네요ㅠㅠ 또 한글 자막 검수 제대로 해주세요!!"
83,밝기가 너무 어두워요
84,"자막이 이상해요 
말하는 것과 적히는게 달라요
맞춤법도 계속 틀리고 급하게 적은게 티나요
계속 참고 봤는데 영어를 못하는 분이 적었나요?
에이전트 카터 자막 좀 수정하세요"
85,"자막 크기가 좀 작아요, 크기를 조절할 수 있었으면 좋겠어요. 밝기 조절, 그리고 음성 조절도 필요해요!! 좀 성급하게 만들지 않았나 하는 생각에 별 하나를 뺐습니다. 저는 그 외에 아직 전부 체험해보지 않아서 괜찮아요!!!"
86,속도조절 주세요... 배속 기능 제발.. 한국인들 죽어나요
87,"저 이거 결제해서 보는데, 뭐가 있는지 확인이 가능해야 되는건 기본이고,, 제가 배속 기능 없으면 불편해서 해지하는데,, 아직 없어서 한달 지나면 해지할거 같네요ㅠㅠ 심지어 왓챠도 이번에 배속 생겼는데,, 여기에 왓챠에 있는 한국 예능 등을 가져와야 비벼볼만 할거 같아요~ 배속 기능 추가좀 부탁드릴게요ㅠㅠ"
88,영어로 된 영상 볼때 자막 끄는 기능이 없어서 불편해요. 자막 끌수 있게 해주세요.
89,백그라운드 재생....
90,"배속기능, 자막위치, 오역, 화면 밝기 아직 고칠거투성이긴한데 볼건 무지많긴하네요"
91,한국에서 보기만을 기다렸습니다. 개선 되야될부분은 많지만 그건 앞으로 업뎃하면서 천천히 바뀌겠고..다른건 뭐 특별히 불편한건 없네요
92,오프닝 넘기기랑 배속좀 만들어주세요 ㅜㅠㅠ 특히 배속좀 제발~~
93,자막 설정을 pc나 아이폰처럼 바꿀수있으면 좋겠어요 자막크기도 크기지만 자막 배경 투명도 도 거슬리고 답답하개 느껴지네요 또 한국어 음성지원을 따로 검색할수 있게 하지는 못하나요? 비교적 최신작만 되어있고 어떤건 되있을법한데도 안되어있네요
94,자막이 너무 작아요..
95,자막 150%도 만들어주세요 100%는 너무 작고 200%는 너무 커요
96,자막이 이상해요
97,자막이 쓰레기 수준 사이즈설정 못하는거야 그렇다치고 싱크도안맞고 부분부분 안나오고 ㅎㅎㅎ 한두달써보고 그래도 개선이 없으면 안씁니다 ㅎㅎ
98,자막 엉망 제공 안되는 컨텐츠도 많음
99,한글이 안나옴 참고 바랍니다.
100,자막크기좀 어떻게해주세요 ㅠㅠ 뒤에 검은배걍도 없애고싶음
101,자막이 조금 늦게 떠요 ㅜㅜ
102,배속 좀 빨리 적용해서 업데이트 해주세요 제발 빨리!!!!!
103,"생각보다 더 다양하고 많은 영상이 있어
그 부분은 만족스럽지만
한국어 자막을 키면 자막이 화면의 반 이상을 가립니다.
영상을 충분히 만끽하며 보기에는 열약한 환경이네요"
104,컨텐츠 볼륨은 둘째치고 풀화면 방향을 돌릴 수가 없는건 너무 큰 단점이네요. 쌍팔년대 어플도 아니고. 세상에 네상에. 볼륨이야 키워가면 되겠으나 플레이어 기능이 너무 수준이하입니다. 개선 바랍니다.
105,자막 스타일 특히 폰트와 자막 뒤 쪽 배경 디자인의 개선도 필요할 것 같습니다. 가독성이 너무 떨어지고 특히 영상의 일부를 가리는 것도 큰 문제입니다. 자막 위치도 함께 조정해주세요.
106,자막의 위치가 굉장히 거슬린다. 자막의 위치를 조정할 수 있는 기능이 있으면 좋겠다.  그리고 영어 자막이 가끔 서로 겹쳐서 알아볼수 없는 경우가 있는데 자막 타이밍을 수정하면 좋겠음.
107,자막 ! 화남
108,"자막 오류가 심해요..... 
동영상과 자막과 따로노는게 심하네요 ....
수정부탁드려요 ㅜㅜㅜㅜ"
109,"한국인데 왜 저는 저렇게 뜨나요?

국가설정은 없나요??

사용이야 모를껀 없지만. 저는왜?"
110,딴거 다 좋은데 아이맥으로 보면 한국어 자막이 번역 오류인건지 이상해요 아이폰으로 보면 괜찮은데 ㅠㅠ
111,"자막이 너무 커서 어디서 줄여야할지.. 방법이 있다면 너무 불편한 지원 방법입니다.

배속재생이 있으면 좋겠습니다.

탭하여 건너뛸때 심한 버퍼링에 한국인인 저는 웁니다."
112,"배속기능, 화면밝기 조절 기능, 자막 크기 조절 기능이 시급합니다. 넷플릭스에 비해 여러모로 많이 부족해요."
113,자막싱크수정해주세요.. 인크레더블 2 보는데 자막싱크가 안맞아요.. 안타까워서 그래요ㅜㅜ
114,한국 최고의 OTT
115,더빙도 해주서 보기 좋아요
116,자막 완전 개판이네요
117,배속만들어주세요
118,자막뒤에 검은 배경은 설정에서 바꿀수 있게 해줘서 괜찮은데 자막 한글번역이 정말 별로인것 같습니다 한글 더빙을 그대로 옮기신건가요? 자막을 보는이유는 원영화 그대로의 느낌을 보려고 보는것일텐데 그런 시청자들에게는 너무 불합리한거 아닌가라는 생각이 듭니다
119,자막 너무 구림 재생목록 편집 못 함 기대보다 다본거가 대부분이고 볼게 별로 없음 키즈모드나 성인이나 컨텐츠 차이가 별로 없어 보임 아이들을 위한 시리즈 물도 거의 없고 예전 것들이라 애들도 볼게 없음
120,자막싱크가 안맞아서 볼 수가 없다...마블 영화는 자막이 제대로인거 같은데 다른 컨텐츠들은 노답..당장 모든 컨텐츠 자막싱크 수정 어려우면 우선 싱크 조절을 직접 할 수 있게라도 해주던지 해야 할듯..
121,제가 잘몰라서 구독 취소도 해보고 연간에서 월간으로 바꿔보고했는데 이미 나간 99000원은 증발하고 추가로 9900원나가서 월간 구독으로 바뀌었어요…어떻게 해요…환불방법도 모르겠고 진짜…
122,외국인이 담당인가?ㅋ
123,한국어 더빙은 있는데 한국어자막은 없는게 많아요. 영어음성과 영어자막은 있으면서 한국어 자막은 없나요? 몇년을 질질 끌며 출시를 왜 미뤄왔는지 이해가 안되네요. 넷플릭스가 이점에서 훨씬 좋네요. 자기들 콘텐츠가 많이 있음 뭐하나요. 요리를 하다가 덜했네요. 구독은 끊고 한국어 자막 지원 시작하면 다시 보겠네요
124,"자막이 오질나게 버벅이고 0.1초만에 지나가고 난리났음 글고 자막 크기도 하나는 너무 작고 하나는 너무큼,, 극단적 그자체"
125,"자막 오류 수정, 배속 재생 업제이트해주세요~"
126,"자막설정 방법 폰의 설정>검색 ""자막"">구글 자막(CC)선택후 설정하시면 됩니다. 아직 오픈 초기인지라 많은 개선점이 보이지만 차차 나아지겠죠^^ 그래도 볼거많고 전연령층이 다양히 즐길수 있어서 대만족 중입니다."
127,"인터페이스가 넷플에 비해 떨어짐, 밝기조절등이 불편. 번역에 문제가 있는경우가 있음. 패밀리가이 런칭한다해서 기대했는데 아쉬움. 그래도 보고싶었던 컨텐츠가 많아서 만족합니다."
128,한국어 더빙이 적어서 좀 실망스럽네요
129,자막이 씽크안맞는게 많고 중간하면 너무 크고 작게하면 너무 작아요 그래서 별한개 뺍니다.
130,"자막 개판인거 알죠?

진짜 1년 끊었으면 큰일날뻔..

한국 자막 수정해야할게 한 두개가 아닙니다;

이렇게 늦게 출시를 했으면 자막을 제대로 좀 해야죠

컨텐츠 좋은거 인정합니다

하지만 자막을 이렇게 만들면 집중이 안 됩니다

오타, 자막 싱크, 속도 이 문제를 

하루 빨리 해결해주시기 바랍니다"
131,한국 팀이 있긴 함? 일 ㅈㄴ 못하네
132,팝업모드로 볼수도 없고 자막도 유튜브에서 자막틀은거마냥 나오네요.. 자막에 집중하기가 힘들어요ㅠ 너무 막 만든느낌? 한달 체험해볼수도 없고.. 솔직히 결제한사람들 다 환불해줘야된다고 생각됩니다
133,자막이 자주 꾾김
134,자막크기 변경은 어디서하나요? 설정도 안보이고 보다가 눈장애 되겠네요~~
135,자막이 너무 쥐똥만해요..ㅡㅡ
136,"한국어버전이 너무 없네요.. 아이들이 디즈니를 얼마나 많이 좋아하는데.. 넷플릭스는 어른꺼,디즈니는 아이들을 위해서 구입했는데 자막버전도 엉성하고 한국어버전도 얼마없고.. 한달만 구독하고 끊을래요."
137,자막 설정 좀 만들어라 검정 레터박스에 검정 글씨로 자막 띄우는 게 말이나 되나? 삼성폰은 자막 설정도 못 바꾸는데 돈 내고 거지같은 자막 보게 만드네 차라리 구글 자막을 쓰게 하던가
138,"자막이 이상해요,, 시리즈물 보는데 번역하시는 분이 줄거리나 등장인물들을 모르는 건지 친구한테 존댓말 쓰고 그리고 존댓말 했다가 갑자기 반말로 하다 다시 존댓말로 바뀌게 번역이 나오고 아무튼 개선해야 할게 너무 많아요..."
139,팝업창 지원 왜 안돼요? 돈내고 쓰는데 너무 불편해요!!
140,자막 상태 왜 이럼
141,"배속기능, 팝업기능, 시청중인콘텐츠 편집기능이 필요합니다"
142,퀵vod가 있어서 너무 좋습니다 ㅠ_ㅠ♡ 라이브와는 또 다른 매력인듯 ㅎㅎ 요즘같은 시국에 웨이브 보는 맛으로 이겨내네요! 최고!!
143,배속 기능 제발 해주세요ㅜㅜㅜ
144,자막도 계속 끊기고 영상 좀 불편
145,편하고 간결하고 볼게만코~
146,디즈니 한국에서 대박치고싶었으면 번역을 이렇게 밖에 못하나요 시리즈인데 앞뒤내용 구분도 못하고 대충대충 해논건가요.. 너무 실망이내요 1. 번역 2. 자막크기 3. 밝기조절
147,자막에 한국어 좀 더 많이 넣어주세요ㅠㅠ
148,배속 좀 만들어주세요ㅠㅠ 진짜 ㅅ 답답해서 못보겟네유
149,자막번역 해도해도 너무한 거 아닙니까
150,자막 눈갱에 성인인증도 계속 안되고 뭔 체험판을 내놨냐
151,속도 조절 기능 해주세요
152,한글자막이 별로 없어요!!!! 걍 아쉬운게 좀 많아요..
153,한국에서 장사하기 싫으면 꺼지세요~ 구독 취소!!!!!
154,최대.소리가 너무 작아요 ㅠㅠ!!
155,배속기능 생겼네요 너무 좋아요
156,자막 글씨만 있었으면 좋겠어요..
157,넷플릭스 보자 디즈니보면 플레이어 기능때매 속타져요  밝기조절과 재생 위치 날라감
158,"자막 오류가 정말 많이 발견됩니다
전체적인 검토가 필요해요
그리고 샹치를 크롬으로 볼 때 자막이 씹히는 경우가 2번이나 발생하던데 오류를 줄여주세요"
159,어제부터 오디오가 몇 초 빠르게 나오고 입 모양과 나오는 오디오가 맞지를 않아 보는게 불편함이 있습니다!
160,자막 안 나왓여 !!
161,"자막 사이즈  포맷 업데이트 해 주세요 
사이즈 너무 작고 보기 힘듭니다 꼭!! 개선해 주세요"
162,"150 정도의 폰트 사이즈
재생 중 밝기 및 사운드 크기 조절
다음 화 바로 재생 정도의 기능만 있어도
편의성이 많이 올라갈 것 같습니다"
163,자막크기를 조절할수 있었으면 좋겠어요 현재는 너무 커서 보기에 불편함이 있네요 개선을 부탁드리고 싶어요
164,더빙판 많이 부탁드려요
165,자막 뒤에 검은 그림자 좀 없애주셔도 별 4개는 줄듯 컨텐츠는 의심할 여지 없이 고퀄이니까...
166,한국어 자막 모든작품에 추가된게 아니었나요???
167,"자막 싱크가 안맞아요.. 1초정도 딜레이되고, 늦게나오는만큼 긴 대사는 휙 지나가서 읽지도 못해요.. 중간에 아예 안나오는 부분도 있어요ㅠ 자막 싱크 개선이 필요해보입니다"
168,"바로 혹은 자동 다음편 진행 불가 오프닝, 엔딩 자동 스킵 불가 시청 리스트 지우기 불가 그냥 영상 보는 용도 외에는 기능이 없음"
169,편하고
170,회면 소리 컨트롤 감응이 무딤
171,자막 싱크 좀...........
172,배속기능 넣어주세요ㅠㅠㅠㅠㅠㅠㅠ배속 제발!!ㅠㅠㅠㅠ 답답해서 못보겠음요ㅠㅠㅠ
173,자막스타일150으로 해주세요 넘작거나 커요
174,"배속 내놔
마블 일주일만에 정주행 할거니까
2배속 내놔 당장"
175,안녕하세요 꺼진 화면 오디오 재생하게 안 되나요 그리고 자막 크게 보기 있었으면 좋겠네요
176,자막 번역이 너무 이상해요
177,배속 기능이 없어서 답답해요 리뷰 지우지 말아주세요 리뷰 계속 지워서 별점 내렸어요
178,자막이 영상보다 좀 늦게나오네요 그리고 마블 시리즈중 하나인 인크레저블 헐크는 왜 없나요? 생겼으면 좋겠네요 그래도 잘 보고 있습당!!
179,배속도 가능하게 해주세요
180,자막 신경 좀 써주세요 ㅜㅜ 들리는 영어에 비해 너무 딱딱하고 재미없어요 제발요 .. 다른 건 다 괜찮으니까 제발 자막 좀 🥺🥺 번역가를 바꿔주시던지 해쥬세요
181,자막이 너무 커서 가려요.. 자막 설정 따로 할 수 있기는 한가요? 안되는거 같던데 자막.. 좀 어떻게 해주세여
182,필요한기능이 많네요.. 1.다른앱위에쓰기허용 2.밝기조절 3.배속설정 4.자막설정 부족한점이 너무많은데 언제 수정이 될지
183,"오프닝 건너뛰기, 엔딩 시작할때 다음화 바로 재생할 수 있는 버튼이나 아님 건너뛰기 같은게 추가됬으면 좋겠습니다"
184,디즈니로 옮길생각없어요
185,"편의성이 너무 떨어지네요. 다른건 몰라도 배속, 밝기, 소리는 어려운 기술도 아닌데 빠르게 적용부탁드립니다."
186,필요한 여러기능이 함께라 편리하네요
187,음성이랑 장면이랑 싱크가 안맞네요 그렇다고 조절 할 수 도 없고
188,자막 퀄이랑 설정이 ㄹㅇ 개구림 걍 번역기돌린것 같은데
189,자막 개판임.컨텐츠가 디즈니치곤 상당히 개판이고 앱자체가 정리가 안됨
190,배속 기능 좀 만들어줘요
191,자막도 개판이고 컨탠츠도 없고 내서널 지오그라피하나보고 구독하는데 없어 똥이야
192,장점 디즈니 단점 PIP 없음 자막 불편
193,배속기능 반드시 빨리 만들어주세요
194,"모두가 공감하는 막상 결제하면 볼 게 별로 없음, 외부에서 사온 컨텐츠를 제외한 넷플이 자체제작 한 드라마나 영화는 대부분 왕좌의게임 뺨치는 용두사미식 어설픈 스토리전개로 보고 나면 여운이 남는다거나 아 재밌었다가 아닌 시간낭비했다, 괜히 봤네, 뭐야 이거는?"
195,폰트 크기 150% 설정 추가해주심 감사~
196,자막좀 어떻게 해보라고 좀 아 ㅡㅡ 자막배경 없애고 위치도 좀 바꿔라
197,"다 좋고 잘 보고있는데, 디즈니 자체 애니매이션 같은 경우에 자막이 중국어나 영어 뿐이네요. 한국어도 빨리 추가해주셨으면 좋겠습니다!"
198,볼게 너무 없다.. 예전에 다본거 밖에.. 신작이 나와두.. 2편만 보여주다니..
199,자막 좀 제대로 고쳐주실래요
200,"편의성 너무 떨어져요. 오프닝 건너뛰기, 다음화 보기 같은게 넷플릭스에 비교해서 너무 늦게 나온다던가 10초 건너뛰면 사라진다던가"
201,자막이 보이는 PIP 지원이 되면 더 좋은 디즈니플러스가 될것입니다
202,넷플릭스에서 사라진 작품들이 이곳에 다 있는 점은 좋지만 일부 자막에 한국어 지원이 안되는 부분이나 설명글이 짧은 점이 아쉽습니다.
203,자막 좀...
204,자막도 별로고 많은 ott가 있지만 대부분 자체적으로 밝기조절이나 음량 조절을 할수있던데 그런것도 없음
205,자막 무슨 일인지...
206,한글 자막해석이 별루예요
207,자막 설정이 구림
208,자막이...
209,"자막설정 엄청 불편, 자막 스타일 개구림, 개구리면 스타일 변경도 가능해야하는데 태블릿에선 불가능"
210,개선 되어야 할 점이 아직 많네요. 그중에서 전 자막 기능이 제일 별론데요.. 폰트가 구린 것만이 아니라 한국어 더빙은 있으면서 한국어 자막은 왜 없는지 모르겠네요. 그리고 더빙에서도 번역이 이상하게 된 부분이 많은데 그 점도 개선해주시길 바랍니다.
211,"자막! 그거빼고, 아! 왓이프 아직 없는거 빼고 괜찮음"
212,배속기능좀 넣어주세요
213,아직은 많이 부족한 컨텐츠. 다만 아이가 있다면 좋은 선택
214,왜 오프닝 건너뛰기 하면 처음으로 돌아가버리는거죠....? 티비 외 기기는 제대로 지원 안하는건가요 10초 건너뛰기해도 처음으로 돌아가버림
215,자막이 이상한게 좀 있음
216,개선이 많이 필요하네요. 밝기 조정 원하는 재생 위치 선택 등~
217,자막이 아상하긴 한데 많고 괜찮늠
218,자막부터그렇고 다본다음에 뒤로가기하는것도불편함 다른 넷플릭스나 웨이브 등에 비해 후발주자임에도불구하고 개선률이꽝임 구독취소고려중
219,아니 무슨 다른 OTT에 다 있는 배속도 없고... 아놔!!! 인터페이스도 개구리고... 할말이 없네.. 쩝... 별 하나도 아까움... 내입장에선..
220,자막ㆍ더빙이 없어요
221,자막도 어느정도 고쳐졌고 콘텐츠도 많아서 좋네요
222,자막 엉터리에 불편한 ui...본인얼굴에 스스로 똥칠한 셈.. 1년구독했는데 돈아까워
223,"넷플 따라갈려면 아직 한참 멀엇다 

인터페이스부터 빠르게 수정하길 바란다"
224,처음 1~2작품 정도만 자막이 잘 안맞겠지.. 했는데 봐온 모든 작품이 자막 이상함 자막크기 설정도 안되고
225,모든 더빙을 다 한국어로 해주세요
226,자막
227,자막과 화질을 변경할수있게 해주세요
228,자막들 빨리 수정해라 돈아까우니까
229,자막이 말이 아니네요
230,한국에 런칭하면서 자막도 없고 더빙도 없는 작품을 쌩으로 내놓는건 왜인강ᆢㄷ
231,자막 ui 개선좀 하십쇼ㅋㅋ 시꺼멓고 위치도 지맘대로인게 투니버스보다 못하네요
232,자막이 레잔도네요 오역도 많고 한글자씩 빠져있던 추가되있던 자막에 오류가 너무 많아요 혹시 이번 자막도 총괄이 박지훈인가요
233,유튜브로 갈아탐 백그라운드 ㅆㅅㅌㅊ
234,여기구독비추. 애니 95퍼가 하렘물이고 동영상 조작이 엄청 불편함. 애니들이 다 하렘물에 찌질한 남자 주인공들이 여자 가슴에 파묻히는 망상적인 내용인 애니들이 많아서 내가 볼게 없음. 무엇보다도 볼게 있다고 해도 화면 회전할때 몇번이나 핸드폰을 흔들어야 겨우 화면이 회전됌. 또 오프닝 엔딩 넘기기 기능도 없어서 화면 밀어서 조정해야하는데 무슨 터치감도가 이렇게 심한지 조금만 움직여도 4분은 그냥 훅 지나가버림.
235,컨텐츠는 만족하는데 설정에서 반복재생이나 연속재생되는 마이플레이리스트 같은게 되면 더좋겠어요 지금은 하나 끝날때마다 새로 눌러야해서 좀불편
236,한글 자막이랑 오디오랑 타이밍이 너무 안 맞네요... 네모 박스에 자막이 있어서 집중도 안되구요.. 세심한 부분에 많이 실망돼요.....
237,절대 1년 가입하지 마세요!!!! 컨텐츠는 뭐 당연히 적고~ 앱 부터 개선하세요. 비디플레이어가 완전히 쓰래기 수준이네요. 윈도우 98용 미디어플레이 순준인줄... 1개월 결재하고 바로 해지함~ 진짜 가입들 하지마세요. 1개월용 딱임~
