,0
48,제발 안드로이드 PIP 기능을 돌려주세요
49,갤럭시탭A 쓰고있는데 버퍼링때문에 볼수가 없네요 사양에따라 제약이 있나요?
50,갤럭시탭s6인데 설치가안되나여
51,통화 중에 영상재생이 안되나요? 넷플은 되는데 디플은 안되네요 설정이라도 하게 바꿔주세요
52,모바일에서 성인인증 불가
53,태블릿에서 작동안함 ㅠ 갤탭a7
54,접속오류 무한로딩 스트레스
55,"PC, 태블릿, 휴대폰 다 끊김이 심해서 볼수가 없는데 도대체 뭘로 보라는겁니까 그나마 휴대폰은 덜한데 PC는 영상 픽셀 다 깨지고 태블릿은 콘텐츠 열기도 어려울 정도로 끊기고 버벅거리네요"
56,안드로이드 티비 앱은 엄청 끊기고 탐색도 힘들고 참 그러네요
57,티빙 프리미엄 구독자인데 최근 폰으로만 보다가 오늘 티비로 미러링해서 보려고하니 갑자기 연결이 되질 않네요 휴대폰 티빙앱 업뎃하래서 했고 혹시나 lg씽큐앱 os까지 항상 최신업뎃 상태입니다.(tv는 해외직구한 초대형 lg티비 이용중) 전에 직구티비나 크롬캐스트 기기에
58,앱스토어에 접수해놓은 상태인데 어제 결제했고 몇시간만에 오류를 알아 바로 취소했습니다. 부탁드립니다 ㅠㅠ
59,"검색 기능도 그렇고
유사컨첸츠도 추천도 그렇고 UI에 대한 전체적인
변화가 시급해보입니다

아이패드 프로로 로키 보는데 갑자기 어플이 튕겨버리는 현상이 1회 있었습니다"
60,"결재도 완료되어있고 구독도 되어 제 폰에서는 재생이 아주 잘됩니다
그런데 같이 하는 친구는 로그인을 하려고해도 엑세스가 없다 문제가 있다고 로그인이 안되네요 ㅡㅡ
돈을 냈는데 보질 못하니;; 빨리 해결해주세요"
61,에어플레이로 보면 영상보다 자막이 3~4초씩 빨리나와요. 연결 끊었다 다시해도 똑같아요. 너무 싱크 차이가 커서 영상이랑 자막이랑 아예 따로 놀아 스토리를 이해할 수 없을 정도에요.
62,"저와 아이들, 저희 가족 모두 기다렸던 디즈니 플러스. 해외에서 VPN사용해서 미러링할 경우 재생에 문제가 있습니다. 아이폰과 아이패드로 즐길 수 있지만, 미러링을 통해서 더 큰 화면으로 가족이 함께 즐기고 싶습니다. 이 문제를 해결해주실 수 있으실까요? 부탁드립니다."
63,루팅............................'에러
64,"아이패드, 아이폰 어플 설치하고 나면 어플에서 한글이 보이질 않아서 진행이 어렵습니다.
수정해주세요!"
65,"아이디비번 맞는데 친구가 로그인 안된다해서 다시 설정했어요
아이패드로 로그인하는데 나도안됨
비번재설정한다고 코드 받아적으라는데 이젠 코드도안옴
넘 번거롭네요.."
66,아이폰 12 프로. 아이패드 5세대 사용자입니다. 디즈니라 당연히 볼것도 많고 그런부분에 대한 불만은 없지만 앱 자체가 너무 불편합니다 플레이중 밝기 조절 안됨 앞부분 건너뛰기 안됨 다음화로 바로 넘어가기 안됨 자막에 검은색 배경 나옴 다른 ott 서비스에서 당연스레 써오던 편의성이 막상 없으니 체감상 불편함이 너무 큽니다 이후 업데이트에 반영되었으면 좋겠습니다
67,아니 왜 티비로 스트리밍이 안되나요?? 에어플레이도 안되고 뭔 폰으로만 보라는거에요? 이런 문제 해결해주세요ㅠㅠ
68,태블릿에서 자막이 왜 이렇게 작아요..? 쿠팡플레이 볼 때만 서체 크기 변경해야해서 너무 번거로워요
69,노트20인데 사용 자체가 안됩니다
70,로딩이 느려
71,안드로이드도 자막 설정되게 기능 추가해주시고 몇몇 콘텐츠들 번역 오역이랑 아직 한국어 번역이 안되있는 작품들 전부 추가해주시면 더 좋아질거 같네요
72,접속장애 먹통 성인인증 핀에러 심각하다...
73,핀설정하면 모바일에서 성인인증 못함
74,티비외 콘솔 pc 모바일등 화질 4k까지 지원필요함.. hd는 오바임
75,TCL 티비에 설치했는데 재생이 왜 안되죠??ㅠㅠ 영상 누르면 상세 페이지가 떠야하는데 계속 로딩중이기만 하고 안나와요......
76,좋아요. 그러나 모바일기기에서 PC처럼 자막 설정을 변경할 수 있었으면 좋겠어요.
77,영상들의 전반적인 톤이 다른 OTT 보다 좀 어둡고 칙칙한 편 같습니다. 같은 기기로 보고 있어도 디즈니 플러스로 보는 영상들은 물빠진 듯한 톤에 살짝 어둡네요.. 아이폰 삼성티비 모두 그렇게 느껴집니다. 전반적인 밝기 좀 올려주세요
78,저 결제를 했는데도 넷플릭스가 안들어가지네요
79,실행이 안 됩니다. 빨리 고쳐주세요
80,구글계정으로 로그인하라고 2가지 계정이뜨는데 예전친구 꺼고 로그인안되서 다른방법으로 들어갈 방법이 없네요 답답해서 죽을꺼같아요
81,인드로이드 폰사용 시 계정설정 들어갈때 핀번호 입력이 안됩니다 연간권 확인하고 싶어도 들어갈 수가 없네요
82,와이파이 잘 터지는데 네트워크 연결 오류 뜨거나 이메일 입력하고 비번 입력으로 넘어가지가 않네요
83,미러캐스트도 렉 심하고 대세는 안드로이드 티비인데 따라오지도 못하는 앱
84,모바일 pip지원 해주세요 넷플은 작은화면보면서 다른작업가능한데 디즈니는 안되네요ㅜ
85,아이폰 11 프로인데 너무 어둡네요
86,아이패드로 시청할때 자막 글씨가 너무 커요~
87,"아무래도 한국에 들어온지 별로 안돼서 그런지, tv에 연동해서 보는데 예를 들어 마블 드라마 같은 경우에는 자막이 밀려서 나오기도 하고 와이파이 연결이 됐음에도 불구하고 끊기는 경우가 많습니다. 잠깐 끊겼다가 다시 들어가면 자막이 바껴있고 느리게 됩니다. 

디즈니 플러스가 나온 날부터 재밌게 쓰고 있지만 아직 부족한 점들이 보입니다. 이런 부분들을 고치면 좋겠습니다!"
88,오전에 아이폰 다운 및 가입 했으나… 오후에 아이패드 다운 안됨 ㅡㅡ 계속 뭔가 로딩함 ㅡㅡ
89,아이패드에서 화면 글자가 안보여요. 지우고 깔아도 안됨
90,하루빨리 재생속도 선택 가능 하게 해주세요
91,이유없이 화질깨지고 버퍼링이 걸리네요. 별점 1개도 아깝고 돈이 아쉽네요.
92,"안드로이드올인원, 차량용티비 비클시네마 호환이 안되네요. 넷플릭스는 최소한 비클시네마 차량용tv에서는 되는데.. 호환되게할 의향 계획은 없나요? 1년권을 끊었는데.. 폰으로만 보게 생겼네요"
93,좋기도 하지만 가입 하는거 다른걸로 해주세요 It's good
94,크롬 캐스트 with 구글tv 에서는 atoms 4k가 지원 안됩니다. 넷플릭스는 되는데 소프트웨어상의 문제로 보이는데요. 빠른 업뎃 해주세요.
95,모바일도 자막 크기좀 설정 가능하게 하주시고 번역 퀄리티랑 싱크가 이상하네요
96,스트리밍하면 멈춰요 스트리밍하려다가 재생안되고 앱도 아예 멈춰버려서 지웟다 까는중임ㅋㅋㅋㅋㅋㅋ
97,갤럭시 s10e가 미지원되는 기기인게 이해가 되지 않습니다. 왜 지원되지 않는 기기인거죠?
98,구글 플레이 이용 스마트 기기 다운해 잘 사용했습니다. 그렇지만 삼성 스마트TV 갤럭시 스토어에 디즈니플러스 앱이 없어 다운이 불가능합니다. 갤럭시 스토어 빠른 앱 출시 부탁드립니다.
99,"갤럭시s20울트라에서 hdr안됌, 넷플릭스는 되는데"
100,개발자님께. 안드로이드4버전(킷캣)으로 된 설치파일을 만들어주시면 안되겠습니까? Ott가 최신기기가 아니라서 구독하고 싶어도 못하는 상황입니다. 부탁드립니다
101,미러링기능은 없는건가요?
102,"앱을 삭제하고 다시 설치해도 휴대폰에서 와우멤버십 30일 무료체험 클릭하면 진행이 안되고, 계속 로그인 화면으로 반복되어서, pc에서 와우멤버십 30일 무료체험 가입한후에 휴대폰에서 로그인 하니까 되네요"
103,스마트폰으로 터치자체가 안돼요. 대체 이용하라고 한건지 만건지 모르겠네요
104,"지금까지 잘 시청해왔는데 요즘 들어 소리와 화면 링크가 서로 맞지않아 문의남깁니다. 
아이패드 및 아이폰으로 영상 시청하고 있는데 링크가 안맞아요.. 이렇게 시청을 해야 하나요?"
105,진짜 짜증나네요! 한두번도 아니고 왜 이렇게 오래 재생시 자주 끊기나요? 끊겨도 바로 재생도 안되고 다른 어플로 갈아타던지 해야겠어요.
106,아니 티빙 노트북이나pc방이나 노트북은 로그인이 되는데 제 스마트폰은 계속 정보가 틀리다고 나오고 로그인이 안되네요 홈피에서 문이하기에서도 문이 드렸지만 똑같이 아디랑 비번 입력하는데 pc나 노트북은 되는데 스마트폰만 정보가 틀리다고 나오는데 어찌된것인가요
107,아이패드를 사용하고 있는데요 네이버 계정으로 로그인 하려고 했는데 로그인 버튼을 누르면 다시 네이버 로그인창이 나옵니다. 비밀번호가 틀렸으면 틀렸다고 문구라도 나올텐데 나오지도 않고요. 문제가 있는 것같습니다. 확인 부탁드려요
108,물론 아이폰이나 패드에선 안그러지만 거의 맥으로 보는데 궁서체 자막 정말 보기 불편해요 결국엔 한글자막을 포기합니다 정말 다 좋고 볼것도 많고 음질 빵빵 너무 좋아요 근데 진짜 궁서체는 못봐주겠어요 제발 고쳐주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
109,"치명적인거

볼륨이 지 맛대로 바뀝니다 

바탕화면넘어가면 줄어드는건되는데 다시 원상 복귀하면 재 로그인 하게됨"
110,갤럭시 s20플러스 사용중인데 앱켜면 까만화면만나오고 진행이안돼요...
111,갤럭시 s20 앱안열림
112,다좋은데 하이큐 4기 올려주세요
113,빨리 고쳐주세요 로딩이 안됩니다.. 저만 그런건 아닌 것 같네요
114,지금 현재 넷플 안켜지는분들 휴대폰을 껏다가 다시 켜보세요 전 그러니깐 잘되었음
115,돈내고 어플을 못쓰는게 말이 됩니까 영상 재생이 안되서 해결 방안으로 앱 삭제 후 재설치 하세요 있길레 제거후 깔았더니 앱 자체가 안들어가지네여;;
116,"탭화면으로 볼 때 속도와 자막 설정이 임의로 바뀝니다. 
한 번 멈출 때마다 다르게 바뀌고, 제가 설정해놓은 속도와 자막은 전혀 적용되지 않습니다.
현재 아이패드 프로 12.9인치 5세대 사용중입니다."
117,아이유가 광고해서 보눈거지뭐
118,안드로이드 tv버전좀 만드러주세여
119,순수 앱에 대한 평가입니다 안드로이드 기준 자막 위치 및 배경 설정 크기설정 및 밝기 및 음량 조절 문제 등 편의성이 매우 떨어집니다 다른 ott앱들 벤치마킹 해서 개선 바랍니다
120,갤럭시 노트 9로 티빙 전체 화면이 안 돼요? 푹티비 실행 후 화질 선택하는 설정 들어가보시면 화면비율 설정 가능합니다. 원본비율로 맞춰있기 때문에 양 옆이 남는 것이구요. 꽉찬 화면으로 하시면 전체 화면으로 보실 수 있으실 거예요. 티빙 역시 설정 들어가보세요
121,무한 로그인 반복.. 최악
122,로그인 무한반복에 태어나서 처음으로 리뷰 남긴다 쓰레기 같은 서비스네 해결 됐다고 다시 설치하라더니 여전하네 중계 독점하지마 쓰레기 같은 것들아
123,"스마트 티비에 바로 앱 설치하고 보니 좋음. 또한 샹치, 블랙위도우 등 국내스트리밍은 정액요금 외 죄다 따로 돈쳐받는거 정액제 하나면 그 안에서 따로 결재없어서 해외 스트리밍 업체가 좋음. 영상이 많은 건 아니나 고퀄작품들이 많음"
124,너무 잘 끊기는데 다운로드는 안되게 막고 스트리밍 만 가능하네요 참 보기 힘드네요
125,이게 스트리밍서비스야? 이게 핫플앱이야? 이게 재밌다는 프로앱이야? 허재형 화났다.
126,"저희 가족 기기(패드, 핸드폰)에서는 아무 문제 없는데 저만 안드로이드 폰에서 디즈니+ 어플을 킬 때 언결 불가로 뜨네요."
127,갤럭시 노트8에서 실행하면 화면전체 남색으로 꽉차서 진행이 안됩니다..
128,"앱은 좀 심각합니다.... 컨텐츠는 최상인데..... 정말 좋은데...... 어플은...... 자막크기조절. 어떤분들은 된다는데, 안드로이드에선 안되는건가요??? 성인인증이 안됩니다... 핀코드 입력하려하면 자동로그인암호만..... 뭐, 나아지겠죠??????? 좋와지면 별점도 수정하겠습니다.."
129,다괜찮은데... 하이큐!!4기도 볼수있게해주세요...제발!!!!
130,왜 안드로이드 티비 앱을 만들지 않는지 모르겠습니다. 티빙 빼고 다른 ott 플랫폼은 다 있는데 말이죠...
131,"스마트티비 크롬캐스트 애플티비 등등 어플 하나도없고 에어플레이도 지원제대로 안되고
폰 태블릿만 활용하기엔 요즘세상에......
앱 운영 너무 구림"
132,아이폰인데 생방송 채널 보다가 pip모드 돌리려고 하면 적용이 안되네용 원래 그런건가요?
133,쿠팡 플레이 쿠팡앱 쿠팡 모바일웹 다 따로노네 당신들 이거 가입하고 이런거 해보긴하고 만든건가 플레이에서는 웹가라하고 웹에서는 앱깔라하고 아주 난리다 뭐하는짓이야
134,티비로 연결이 되다가 안되요
135,모바일로 보는데 왜 영상이 자꾸 끊기죠?
136,애플tv tvOS와 안드로이드TV용 앱도 출시되면 너무 좋을 것 같습니다!
137,핸폰 업데이트 후 티빙 로그인이 풀렸는데 비번오류가 계속되고 컴으로 사이트에서 비번 찾기로 변경후 로그인 되었는데 모바일은 일치하는 정보가 없다고뜨며 겨속 오류가 발생하네요~ 압 삭제후 재설치하도 같은 오류이고요 로그인이 안되니 답답하기만 하네요~ 고객센터 상담원연결은 크로나로 안되고~ 어찌해결해야할까요~ 앱문제 일까요? 해결 방안을 주세요~~
138,넷플렉스처럼 블루투스 터치만으로 시청중 멈춤과 시작 가능하도록 개선 부탁드립니다.
139,"LG 2015년 TV를 사용중인데 web os 3.5~6.0까지만 지원해서인지 검색해도 안나오더라구요 web os 지원 버전을 더 늘려주세요 가격이 너무 혜자라서 좋구요 덕분에 스포츠 경기 잘 보고 있네요 추가) 안드로이드 TV OS를 지원해주세요! 쉴드TV, 크롬캐스트4, 미TV, 애플TV에서도 쿠팡플레이만 앱을 찾아도 안 나오고 지원이 안되네요 미러링으로 보기 넘 불편해요"
140,"애플티비앱에서 사운드가 안나오는 경우가 있습니다.
그리고 전체적인 소리가 좀 작은거 같습니다."
141,모바일 앱으로 접속이 불가능 합니다
142,아이패드 앱에 버튼이 있는데 안에 텍스트가 없는 오류가 있네요 수정해주세요
143,앱이 안들어가져요 갑자기 무슨일인가요??
144,넷*에서는 배우이름 이나 감독이름을 클릭하면 출연한 작품이 뜨는데 쿠팡플레이는 안뜨네요. 이런기능 추가될수 있을까요?
145,PC노트북에 설치가 안되는데 방법이 있을까요?
146,구글 번역기 돌려서 자막 넣는 듯. 한편 보는데 출연진들 이름 표기가 계속 바뀜. 마조리 마저리 이러질 않나ㅡ 마쁘띠 마프띠 마쁘티 마트프띠 이러고 ㅜ ㅜ
147,노트9을 쓰다 아이폰12pro로 바꾸었는데 노트9때는 화면이 꽉 찼던것에 비해 화면도 잘리고 이것을 넘어가더라도 자막이 영상과 너무 어색하게 있습니다. 안드로이드때는 자막에 배경색이 없고 글자가 자연스러웠는데 아이폰 전용앱은 왜이러는지 모르겠네요. 많이 실망했습니다.
148,아직컨텐츠가 부족 안드로이드 셋탑박스 미지원이라 시기상조인듯.. 이제시작이라지만.. 아직 베타 같은 느낌
149,"갤럭시 탭 쓰고있는데 호환이 안되는건가요..? 왜 자꾸 튕기는지 디즈니가 구멍가게도 아니고, 다른거 다 참아도 튕기는건 왜 이러는지조차 알 수가 없어요"
150,앱이 갑자기 핸드폰에서 실행이 안됨 태블릿은 멀쩡히 열림 핸드폰이 문제인줄알았지만 넷플이나 티빙은 잘됨
151,삼성스마트티비에서 앱으로는 왜 작동이안되나요?
152,구글 크롬캐스트4세대 같은 안드로이드 tv 셋탑에서 지원이 안됨. 다른건 몰라도 구글 기기는 지원해야하는거 아닌가?? 웨이브 넷플 디즈니 왓챠 다 되는데 티빙만 아직도 지원 안함
153,모바일로 넷플릭스 접속 안된지 2주 넘었고 거의 한달 되가는것 같아요.. 다시 깔아도 무한 반복이고 해결 안해주시면 비싼돈주고 사용하는 이유가 없잖아요??? 가격도 더 올랐던데 점점 쓰기 싫어지네요.. 인내심을 시험하지 말아요 ㅠ 디즈니로 가기전에 관리좀 잘해요.. 일주더보고 안되면 탈퇴합니다
154,앱실행자체가 안되네요 삭제후 재설치해도 안됩니다!! 몇일째 그러네요 확인해주세요!!
155,매일 잘 사용하고있어요 안드로이드티비에서 젤 좋음
156,Disney+ 카드결제 있게 해주세요ㅠㅠㅠㅠㅠㅠ
157,iPhone 13 에서 앱이 안녕하고 계속 앱스토어에서 앱을 다룬 받으라고만하고 앱을 클릭해서 열으려하면 그뒤로 깜깜입니다
158,티비로 연결하면  영상보다 자막이 더 빨라요 ㅜㅜ
159,데이터를 겁나 엄청 많이 쓰는 앱임
160,전 너무 좋은데 안끊기고 잘사용중입니다...쿠팡플레이사랑해요
161,타블렛 세로모드 지원 부탁합니다 키보드 치기 엄청 불편해요
162,스마트tv에서 앱 다운받아 이어폰으로 볼때 말소리가 왼쪽으로 치우쳐서 나오는 부분 개선좀 해주세요
163,왜 갤럭시 앱에선 tv로 캐스트할 수 있는 아이콘이 뜨지 않는거죠? 아이폰에선 되던데요. 디즈니 마블 영화들을 작은 폰 화면으로 보라구요?
164,아니 무슨 퇴근시간에 쫌볼려고했는데 무슨 와이파이도 아니고 다운된것도 로딩만하다가 집에도착 이게 뭐야 진짜 나오자마자 팬심으로 출시일에 일년질렀는데 이용해본날이 별로없어ㅡㅡ 이따구면 팬심이고 나발이고 어쩌라고!!!
165,갤럭시탭 s7에서 10분에 한번씩 튕기네요
166,결제를 해야만 어느 컨텐츠가 있는지 알수 있어서 어절수 없이 우선 결제를 하고 딱 2시간됬습니다. 정말 사기당한 느낌이에요. 정말보고싶은 데드풀2같은 컨텐츠가 있는데 안드로이드 핸드폰은 성인인증이 안되나 봅니다. 성인 인증 시도만 하다 2시간 날렸네요. 결제하지말고 이미결제한 친구 핸펀으로 잠깐이라고 확인해 보고 할껄... 엄청 후회됩니다.
167,안드로이드12 업데이트 이후 오류로 인해 앱이 강제종료가 되고 있습니다. 빠른 확인 부탁드립니다.
168,처음엔 그냥 내 인터넷이 느리겠거니 생각 하고서 5분을 기다려도 메인화면에 썸네일들이 하나도 안뜹니다. 하도 안떠서 제목만 보면서 아무거나 골라서 들어갔더니 페이지도 안뜹니다. 영상 렉이 문제가 아니에요. 그냥 텅빈 페이지만 띄워놓습니다.
169,볼것도많고재밌어요^^..
170,모바일로보는데 갑자기 로딩이 왜이리 느려요? 검은화면만 나오고...
171,와우회원으로 쿠팡플레이 잘 이용하고 있습니다 염치없지만 제가 쿠팡에서 스마트에버 42인치 스마트 티비 구매해서 보고 있는데요 삼성이나 엘지 티비처럼 쿠팡플레이 앱 설치해서 볼수 있게 개선 부탁드립니다 ott는 쿠팡플레이 애용하려구요 고맙습니다
172,구글TV에 앱이 없어서 핸드폰으로 쏴야 함. 이건 진짜 불편
173,"air play 지원 좋습니다. 좋은데 왜 화면에서 지원중이라는 문구가 안 없어 지나요?!!   플레이바움직일때 화면 약간 어두워지는것도 계속 유지되네요.
뭘 집중해서 볼수가 없어요."
174,폴드3 사용자입니다 가로로지원이 안되네여 최적화좀 ㄱ시켜주세요
175,"태블릿으로 구글크롬 연동해서 티비로 보는데,
시청기록이 남지 않습니다.
어디까지 봤는지 기록 되지 않아서
심지어 로딩기록도 없어서
난감해요"
176,모바일/pc 4k안됨 무턱대고 4k시청 된다고 해서 구매하신분 많으실텐데 저는 당했네요
177,아이폰 자막 크기는 손쉬운사용으로 하세요
178,접속안됨 장난하나 이러면서 돈받는건가? 일주일 넘 은듯
179,아무리해도 갤s20울트라에서 폰재생ㅇ이안됨. 컴으로만됨.
180,다 좋은데 앱이 안드로이드tv버전 앱좀 추가해주세요
181,블루투스 이어폰으로 시청하면 넘기기 몇번만 해도 버퍼링 해제 안되네요... 네이버에 검색하니 다른분들도 똑같은 증상있으시고.. 돈내고 vod도 보기 힘드네요 ㅠㅠ빨리 수정좀 부탁드려요
182,혹시 태블릿으로 구글플레이에서 검색해도 어플이 안나오던데 태블릿에서는 이용못하나요??
183,"앱 만족스럽게 잘 쓰고 있습니다. 근데 모바일 시청 시 왼쪽 화면을 위아래로 움직이면 밝기 조절이 되고 오른쪽은 음량 조절이 되는데 그 기능을 끌 수는 없는 걸까요? 이런 기능이 없는 타 어플을 주로 사용하다보니 밝기나 음량을 실수로 움직일 때가 많아서요. 상단 메뉴바를 볼 때도 저로써는 꽤 불편했습니다. 이 밝기, 음량 조절 기능을 끄는 게 있나요? 만약 없다면 온오프 기능의 추가를 요청드립니다..😊"
184,태블릿 sm-t290을 사용중인데 480p까지만 재생이 되네요 스펙상으로는 720p가 재생할 수 있는데...
185,이번 안드로이드 12 업그래이드 이후 업데이트도 안되고 삭제 이후 재설치하려니까 설치도 오류가 나면서 안되고 있습니다 왜 이러는거죠??
186,"영상을 보는데 화질이 왜케 깨지죠? 감상을 하는데 몰입이 방해돼요 iphone12 pro max이고 집 와이파이도 빵빵하게 틀어져있는데도요 좀 개선좀 해주세요
 가격까지 인상하셨잖아요 ㅎ."
187,모바일 로그인하면 얼마남지않았습니다 이거 계속 뜨는데 안고침??
188,갤20노트 넷플릭스 앱 실행이 안됩니다.그리고 에러메시지는 디바이스에 오류가 발생했습니다. 디바이스 재시작해주세요 501-109 입니나
189,나도 갤럭시노트울트라 사용잔데 접속이안되네요
