,0
44,"와이파이가 있어도 재생이 잘 안되고, 로딩이 오래걸림"
45,제발 안드로이드 PIP 기능을 돌려주세요
46,갤럭시탭A 쓰고있는데 버퍼링때문에 볼수가 없네요 사양에따라 제약이 있나요?
47,갤럭시탭s6인데 설치가안되나여
48,통화 중에 영상재생이 안되나요? 넷플은 되는데 디플은 안되네요 설정이라도 하게 바꿔주세요
49,모바일에서 성인인증 불가
50,태블릿에서 작동안함 ㅠ 갤탭a7
51,접속오류 무한로딩 스트레스
52,"PC, 태블릿, 휴대폰 다 끊김이 심해서 볼수가 없는데 도대체 뭘로 보라는겁니까 그나마 휴대폰은 덜한데 PC는 영상 픽셀 다 깨지고 태블릿은 콘텐츠 열기도 어려울 정도로 끊기고 버벅거리네요"
53,안드로이드 티비 앱은 엄청 끊기고 탐색도 힘들고 참 그러네요
54,앱스토어에 접수해놓은 상태인데 어제 결제했고 몇시간만에 오류를 알아 바로 취소했습니다. 부탁드립니다 ㅠㅠ
55,"결재도 완료되어있고 구독도 되어 제 폰에서는 재생이 아주 잘됩니다
그런데 같이 하는 친구는 로그인을 하려고해도 엑세스가 없다 문제가 있다고 로그인이 안되네요 ㅡㅡ
돈을 냈는데 보질 못하니;; 빨리 해결해주세요"
56,Groupwatch 공유가 잘 작동하지 않아요 사파리로 연결되어서 로그인 후 들어가도 그룹워치가 뜨지않고 피드백 설명에도 너무 간략하게 되어 별 도움이 안 됩니다 얼른 개선 되었으면 좋겠어요 다른 건 다 너무 너무 좋아요
57,"저와 아이들, 저희 가족 모두 기다렸던 디즈니 플러스. 해외에서 VPN사용해서 미러링할 경우 재생에 문제가 있습니다. 아이폰과 아이패드로 즐길 수 있지만, 미러링을 통해서 더 큰 화면으로 가족이 함께 즐기고 싶습니다. 이 문제를 해결해주실 수 있으실까요? 부탁드립니다."
58,루팅............................'에러
59,"아이패드, 아이폰 어플 설치하고 나면 어플에서 한글이 보이질 않아서 진행이 어렵습니다.
수정해주세요!"
60,"아이디비번 맞는데 친구가 로그인 안된다해서 다시 설정했어요
아이패드로 로그인하는데 나도안됨
비번재설정한다고 코드 받아적으라는데 이젠 코드도안옴
넘 번거롭네요.."
61,아이폰 12 프로. 아이패드 5세대 사용자입니다. 디즈니라 당연히 볼것도 많고 그런부분에 대한 불만은 없지만 앱 자체가 너무 불편합니다 플레이중 밝기 조절 안됨 앞부분 건너뛰기 안됨 다음화로 바로 넘어가기 안됨 자막에 검은색 배경 나옴 다른 ott 서비스에서 당연스레 써오던 편의성이 막상 없으니 체감상 불편함이 너무 큽니다 이후 업데이트에 반영되었으면 좋겠습니다
62,아니 왜 티비로 스트리밍이 안되나요?? 에어플레이도 안되고 뭔 폰으로만 보라는거에요? 이런 문제 해결해주세요ㅠㅠ
63,태블릿에서 자막이 왜 이렇게 작아요..? 쿠팡플레이 볼 때만 서체 크기 변경해야해서 너무 번거로워요
64,처음 로그인 했을 때는 돈내라고 안 했는데 왜 갑자기 돈을 내라고 하죠?
65,노트20인데 사용 자체가 안됩니다
66,로그인 무한반복 놀다가 갑니다
67,내가 지금 회원가입이 된건지 않된건지 회원 가입 절차가 넘어가질 않으니... 반복 로그인만 하네... 취소 방법도 없고... 점검 중이면 메인 화면에 공지 하나 띄우시던가...
68,로딩이 느려
69,안드로이드도 자막 설정되게 기능 추가해주시고 몇몇 콘텐츠들 번역 오역이랑 아직 한국어 번역이 안되있는 작품들 전부 추가해주시면 더 좋아질거 같네요
70,접속장애 먹통 성인인증 핀에러 심각하다...
71,핀설정하면 모바일에서 성인인증 못함
72,티비외 콘솔 pc 모바일등 화질 4k까지 지원필요함.. hd는 오바임
73,TCL 티비에 설치했는데 재생이 왜 안되죠??ㅠㅠ 영상 누르면 상세 페이지가 떠야하는데 계속 로딩중이기만 하고 안나와요......
74,좋아요. 그러나 모바일기기에서 PC처럼 자막 설정을 변경할 수 있었으면 좋겠어요.
75,오류 코드 39라고 뜨고 재생이 안 되는데 어떻게 해결하죠?
76,영상들의 전반적인 톤이 다른 OTT 보다 좀 어둡고 칙칙한 편 같습니다. 같은 기기로 보고 있어도 디즈니 플러스로 보는 영상들은 물빠진 듯한 톤에 살짝 어둡네요.. 아이폰 삼성티비 모두 그렇게 느껴집니다. 전반적인 밝기 좀 올려주세요
77,저 결제를 했는데도 넷플릭스가 안들어가지네요
78,실행이 안 됩니다. 빨리 고쳐주세요
79,구글계정으로 로그인하라고 2가지 계정이뜨는데 예전친구 꺼고 로그인안되서 다른방법으로 들어갈 방법이 없네요 답답해서 죽을꺼같아요
80,인드로이드 폰사용 시 계정설정 들어갈때 핀번호 입력이 안됩니다 연간권 확인하고 싶어도 들어갈 수가 없네요
81,와이파이 잘 터지는데 네트워크 연결 오류 뜨거나 이메일 입력하고 비번 입력으로 넘어가지가 않네요
82,폴드 새기기연결 없는분들 화면 펴지말고 접은상태에서 쿠팡앱 실행하세요
83,"로그인이 진행이 안됨. 비밀번호가 잘못되었나해서 쿠팡가서 로그인 해보면 제대로 되어있는데, 이 앱에서만 비밀번호가 틀렸다거나 등록되지 않은 아이디라고 나옴 뭐 이래 ㅋㅋ"
84,모바일 pip지원 해주세요 넷플은 작은화면보면서 다른작업가능한데 디즈니는 안되네요ㅜ
85,아이폰 11 프로인데 너무 어둡네요
86,아이패드로 시청할때 자막 글씨가 너무 커요~
87,아이패드에서 화면 글자가 안보여요. 지우고 깔아도 안됨
88,오류 코드 39라고 재생이 안됩니다.
89,하루빨리 재생속도 선택 가능 하게 해주세요
90,이유없이 화질깨지고 버퍼링이 걸리네요. 별점 1개도 아깝고 돈이 아쉽네요.
91,"안드로이드올인원, 차량용티비 비클시네마 호환이 안되네요. 넷플릭스는 최소한 비클시네마 차량용tv에서는 되는데.. 호환되게할 의향 계획은 없나요? 1년권을 끊었는데.. 폰으로만 보게 생겼네요"
92,좋기도 하지만 가입 하는거 다른걸로 해주세요 It's good
93,모바일도 자막 크기좀 설정 가능하게 하주시고 번역 퀄리티랑 싱크가 이상하네요
94,스트리밍하면 멈춰요 스트리밍하려다가 재생안되고 앱도 아예 멈춰버려서 지웟다 까는중임ㅋㅋㅋㅋㅋㅋ
95,갤럭시 s10e가 미지원되는 기기인게 이해가 되지 않습니다. 왜 지원되지 않는 기기인거죠?
96,구글 플레이 이용 스마트 기기 다운해 잘 사용했습니다. 그렇지만 삼성 스마트TV 갤럭시 스토어에 디즈니플러스 앱이 없어 다운이 불가능합니다. 갤럭시 스토어 빠른 앱 출시 부탁드립니다.
97,최악 환불해주세요. 어서 환불하는거야 짜증나
98,"갤럭시s20울트라에서 hdr안됌, 넷플릭스는 되는데"
99,개발자님께. 안드로이드4버전(킷캣)으로 된 설치파일을 만들어주시면 안되겠습니까? Ott가 최신기기가 아니라서 구독하고 싶어도 못하는 상황입니다. 부탁드립니다
100,"작동시 입이 먹통이 되는 애러사항좀 고쳐주세요 
거짓말 아니고 앞으로 넘기기 두번정도면 갑자기 먹통이 되네요 아직 불안정한건가요"
101,"앱을 삭제하고 다시 설치해도 휴대폰에서 와우멤버십 30일 무료체험 클릭하면 진행이 안되고, 계속 로그인 화면으로 반복되어서, pc에서 와우멤버십 30일 무료체험 가입한후에 휴대폰에서 로그인 하니까 되네요"
102,스마트폰으로 터치자체가 안돼요. 대체 이용하라고 한건지 만건지 모르겠네요
103,버튼이벤트가 안 먹는건지 아니면 어떤 건 다운되고 어떤 건 다운 안되는 건지 … 심지어 저번에 다운받은 영상은 갑자기 날아가서 다운받은 목록에 없다고 나오네요 다운로드 버튼을 계속 눌러도 먹지않는게 많습니다
104,"지금까지 잘 시청해왔는데 요즘 들어 소리와 화면 링크가 서로 맞지않아 문의남깁니다. 
아이패드 및 아이폰으로 영상 시청하고 있는데 링크가 안맞아요.. 이렇게 시청을 해야 하나요?"
105,진짜 짜증나네요! 한두번도 아니고 왜 이렇게 오래 재생시 자주 끊기나요? 끊겨도 바로 재생도 안되고 다른 어플로 갈아타던지 해야겠어요.
106,아니 티빙 노트북이나pc방이나 노트북은 로그인이 되는데 제 스마트폰은 계속 정보가 틀리다고 나오고 로그인이 안되네요 홈피에서 문이하기에서도 문이 드렸지만 똑같이 아디랑 비번 입력하는데 pc나 노트북은 되는데 스마트폰만 정보가 틀리다고 나오는데 어찌된것인가요
107,아이패드를 사용하고 있는데요 네이버 계정으로 로그인 하려고 했는데 로그인 버튼을 누르면 다시 네이버 로그인창이 나옵니다. 비밀번호가 틀렸으면 틀렸다고 문구라도 나올텐데 나오지도 않고요. 문제가 있는 것같습니다. 확인 부탁드려요
108,그룹워치 누르면 pc에서만 되고 폰에서는 되질 않아요. 폰에서는 자꾸 어플다운창부터 뜨고. 기존 어플을 켜서 그룹워치 초대장을 눌러도. 로그인창 다시 뜨고 상대가보낸 초대장링크의 그룹워치로 들어가지질 않습니다.
109,아 제발 같이 보는 거 채팅 기능 좀 해 주시면 안 돠나요 제발 제비라다붖뜌ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 같이 보는 의미가 없음 ; 채팅이 잇어야지… 제밯요…
110,"치명적인거

볼륨이 지 맛대로 바뀝니다 

바탕화면넘어가면 줄어드는건되는데 다시 원상 복귀하면 재 로그인 하게됨"
111,갤럭시 s20플러스 사용중인데 앱켜면 까만화면만나오고 진행이안돼요...
112,갤럭시 s20 앱안열림
113,다좋은데 하이큐 4기 올려주세요
114,지금 현재 넷플 안켜지는분들 휴대폰을 껏다가 다시 켜보세요 전 그러니깐 잘되었음
115,돈내고 어플을 못쓰는게 말이 됩니까 영상 재생이 안되서 해결 방안으로 앱 삭제 후 재설치 하세요 있길레 제거후 깔았더니 앱 자체가 안들어가지네여;;
116,"탭화면으로 볼 때 속도와 자막 설정이 임의로 바뀝니다. 
한 번 멈출 때마다 다르게 바뀌고, 제가 설정해놓은 속도와 자막은 전혀 적용되지 않습니다.
현재 아이패드 프로 12.9인치 5세대 사용중입니다."
117,아이유가 광고해서 보눈거지뭐
118,안드로이드 tv버전좀 만드러주세여
119,순수 앱에 대한 평가입니다 안드로이드 기준 자막 위치 및 배경 설정 크기설정 및 밝기 및 음량 조절 문제 등 편의성이 매우 떨어집니다 다른 ott앱들 벤치마킹 해서 개선 바랍니다
120,갤럭시 노트 9로 티빙 전체 화면이 안 돼요? 푹티비 실행 후 화질 선택하는 설정 들어가보시면 화면비율 설정 가능합니다. 원본비율로 맞춰있기 때문에 양 옆이 남는 것이구요. 꽉찬 화면으로 하시면 전체 화면으로 보실 수 있으실 거예요. 티빙 역시 설정 들어가보세요
121,무한 로그인 반복.. 최악
122,로그인 무한반복에 태어나서 처음으로 리뷰 남긴다 쓰레기 같은 서비스네 해결 됐다고 다시 설치하라더니 여전하네 중계 독점하지마 쓰레기 같은 것들아
123,"스마트 티비에 바로 앱 설치하고 보니 좋음. 또한 샹치, 블랙위도우 등 국내스트리밍은 정액요금 외 죄다 따로 돈쳐받는거 정액제 하나면 그 안에서 따로 결재없어서 해외 스트리밍 업체가 좋음. 영상이 많은 건 아니나 고퀄작품들이 많음"
124,이게 스트리밍서비스야? 이게 핫플앱이야? 이게 재밌다는 프로앱이야? 허재형 화났다.
125,"저희 가족 기기(패드, 핸드폰)에서는 아무 문제 없는데 저만 안드로이드 폰에서 디즈니+ 어플을 킬 때 언결 불가로 뜨네요."
126,갤럭시 노트8에서 실행하면 화면전체 남색으로 꽉차서 진행이 안됩니다..
127,"앱은 좀 심각합니다.... 컨텐츠는 최상인데..... 정말 좋은데...... 어플은...... 자막크기조절. 어떤분들은 된다는데, 안드로이드에선 안되는건가요??? 성인인증이 안됩니다... 핀코드 입력하려하면 자동로그인암호만..... 뭐, 나아지겠죠??????? 좋와지면 별점도 수정하겠습니다.."
128,축구볼려고 로그인 하려는데 왜 로그인 안됨? 아 개짜증나
129,왜 안드로이드 티비 앱을 만들지 않는지 모르겠습니다. 티빙 빼고 다른 ott 플랫폼은 다 있는데 말이죠...
130,오류가많아요 랙이심해요
131,다운받은거 한달간 재생 불가. 매주 업데이트? 최신편은 없음
132,아이폰인데 생방송 채널 보다가 pip모드 돌리려고 하면 적용이 안되네용 원래 그런건가요?
133,쿠팡 플레이 쿠팡앱 쿠팡 모바일웹 다 따로노네 당신들 이거 가입하고 이런거 해보긴하고 만든건가 플레이에서는 웹가라하고 웹에서는 앱깔라하고 아주 난리다 뭐하는짓이야
134,삭제 버튼 하나 만들어주세요. 중간 보다 나간 영상들 뜨잖아요. 그거 없애고 싶은데 영상을 끝까지 봐야 없어지는게 너무 별로에요..
135,모바일로 보는데 왜 영상이 자꾸 끊기죠?
136,애플tv tvOS와 안드로이드TV용 앱도 출시되면 너무 좋을 것 같습니다!
137,핸폰 업데이트 후 티빙 로그인이 풀렸는데 비번오류가 계속되고 컴으로 사이트에서 비번 찾기로 변경후 로그인 되었는데 모바일은 일치하는 정보가 없다고뜨며 겨속 오류가 발생하네요~ 압 삭제후 재설치하도 같은 오류이고요 로그인이 안되니 답답하기만 하네요~ 고객센터 상담원연결은 크로나로 안되고~ 어찌해결해야할까요~ 앱문제 일까요? 해결 방안을 주세요~~
138,넷플렉스처럼 블루투스 터치만으로 시청중 멈춤과 시작 가능하도록 개선 부탁드립니다.
139,"계정 가입해서 구독도 했는데 바로 로그아웃하고 로그인하려니까 없는 계정이라고 계속 오류만 뜨네요
지금 가입한지 십분 정도 되었고 바로 구독취소 했습니다"
140,모바일 앱으로 접속이 불가능 합니다
141,아이패드 앱에 버튼이 있는데 안에 텍스트가 없는 오류가 있네요 수정해주세요
142,앱이 안들어가져요 갑자기 무슨일인가요??
143,PC노트북에 설치가 안되는데 방법이 있을까요?
144,노트9을 쓰다 아이폰12pro로 바꾸었는데 노트9때는 화면이 꽉 찼던것에 비해 화면도 잘리고 이것을 넘어가더라도 자막이 영상과 너무 어색하게 있습니다. 안드로이드때는 자막에 배경색이 없고 글자가 자연스러웠는데 아이폰 전용앱은 왜이러는지 모르겠네요. 많이 실망했습니다.
145,아직컨텐츠가 부족 안드로이드 셋탑박스 미지원이라 시기상조인듯.. 이제시작이라지만.. 아직 베타 같은 느낌
146,꼭 로그인 한나요 그냥보면 안돼나요
147,"갤럭시 탭 쓰고있는데 호환이 안되는건가요..? 왜 자꾸 튕기는지 디즈니가 구멍가게도 아니고, 다른거 다 참아도 튕기는건 왜 이러는지조차 알 수가 없어요"
148,앱이 갑자기 핸드폰에서 실행이 안됨 태블릿은 멀쩡히 열림 핸드폰이 문제인줄알았지만 넷플이나 티빙은 잘됨
149,채팅상담 답변오는데 하세월ㅡㅡ 핀 숫자안눌림 아니 킹스맨 한번보려다가 개빡침 인증받으라는데 숫자가 먹혀야 인증을 하든가말든가 하지요? 그리고 거의 모바일 사용이지 컴터 안쓰면 인증도 못받것네요? 무슨 복잡도 이딴 아휴...
150,앱진짜 하.. 자막크기조절조차 없어요
151,삼성스마트티비에서 앱으로는 왜 작동이안되나요?
152,구글 크롬캐스트4세대 같은 안드로이드 tv 셋탑에서 지원이 안됨. 다른건 몰라도 구글 기기는 지원해야하는거 아닌가?? 웨이브 넷플 디즈니 왓챠 다 되는데 티빙만 아직도 지원 안함
153,오류가 많네요...
154,"평소 영상 다운로드하여 오프라인에서 동영상 보는데 다운이 절대 안되네요..!! 아이패드, 아이폰 모두 안됩니다. 꼭 개선해주셨음 좋겠습니다 ㅠ"
155,모바일로 넷플릭스 접속 안된지 2주 넘었고 거의 한달 되가는것 같아요.. 다시 깔아도 무한 반복이고 해결 안해주시면 비싼돈주고 사용하는 이유가 없잖아요??? 가격도 더 올랐던데 점점 쓰기 싫어지네요.. 인내심을 시험하지 말아요 ㅠ 디즈니로 가기전에 관리좀 잘해요.. 일주더보고 안되면 탈퇴합니다
156,앱실행자체가 안되네요 삭제후 재설치해도 안됩니다!! 몇일째 그러네요 확인해주세요!!
157,매일 잘 사용하고있어요 안드로이드티비에서 젤 좋음
158,Disney+ 카드결제 있게 해주세요ㅠㅠㅠㅠㅠㅠ
159,iPhone 13 에서 앱이 안녕하고 계속 앱스토어에서 앱을 다룬 받으라고만하고 앱을 클릭해서 열으려하면 그뒤로 깜깜입니다
160,데이터를 겁나 엄청 많이 쓰는 앱임
161,타블렛 세로모드 지원 부탁합니다 키보드 치기 엄청 불편해요
162,스마트tv에서 앱 다운받아 이어폰으로 볼때 말소리가 왼쪽으로 치우쳐서 나오는 부분 개선좀 해주세요
163,"리뷰가 2번째 삭제되었네요 넷플릭스 대비 불편한 부분이 아직 많이보입니다 개선되지 않으면 이용하기 어려울 것 같네요 1. 워킹데드 상영이 안됩니다. 영상 누르면 바로 종료됩니다@갤럭시노트10+ 2. 워킹데드 시즌10는 22화까지 방영되었습니다. 그런데 여기엔 16화 까지만 올라와 있습니다 3. 미국에선 워킹데드 시즌11까지 올라오고 있다고 하는데 한국엔 언제 서비스되나요? 4. 넷플릭스 대비 번역이 부실합니다. 워킹데드 시즌10 제목으로 예를들면, 위스퍼러를 잠재워라->속삭임을 멈춰 / 눈을 떠->개안. 이런식으로 본래 뜻이 달라질정도로 번역이 되어있습니다"
164,아니 무슨 퇴근시간에 쫌볼려고했는데 무슨 와이파이도 아니고 다운된것도 로딩만하다가 집에도착 이게 뭐야 진짜 나오자마자 팬심으로 출시일에 일년질렀는데 이용해본날이 별로없어ㅡㅡ 이따구면 팬심이고 나발이고 어쩌라고!!!
165,갤럭시탭 s7에서 10분에 한번씩 튕기네요
166,결제를 해야만 어느 컨텐츠가 있는지 알수 있어서 어절수 없이 우선 결제를 하고 딱 2시간됬습니다. 정말 사기당한 느낌이에요. 정말보고싶은 데드풀2같은 컨텐츠가 있는데 안드로이드 핸드폰은 성인인증이 안되나 봅니다. 성인 인증 시도만 하다 2시간 날렸네요. 결제하지말고 이미결제한 친구 핸펀으로 잠깐이라고 확인해 보고 할껄... 엄청 후회됩니다.
167,"스트리밍은 화질, 자막 구린거 빼고는 문제 없는데 저장화질 최상으로 설정하고 다운로드하면 기가인터넷인데도 다운로드 속도도 엄청 느리고 다운 중에 다운로드 일시정지 /다시 다운로드 버튼은 먹히지도 앱 속도 엄청 느려져서 껐다 키면 핀 비밀번호 틀렸다고 계속 나오고 힘들게 다운 받아도 검은화면만 재생되고 앱 껐다 켰다 여러번 반복해야 겨우 재생됩니다"
168,폴드에서 앱 가동성이 좋지 않아요 영상 크기도 옆제 좌우가 맞지 않아 작게 보이고 자막 위치도 영상 저~~~~~아래 있어 굉장히 불편하네요 빠른 시일 내로 개선 작업을 해줘야겠어요
169,안드로이드12 업데이트 이후 오류로 인해 앱이 강제종료가 되고 있습니다. 빠른 확인 부탁드립니다.
170,처음엔 그냥 내 인터넷이 느리겠거니 생각 하고서 5분을 기다려도 메인화면에 썸네일들이 하나도 안뜹니다. 하도 안떠서 제목만 보면서 아무거나 골라서 들어갔더니 페이지도 안뜹니다. 영상 렉이 문제가 아니에요. 그냥 텅빈 페이지만 띄워놓습니다.
171,볼것도많고재밌어요^^..
172,집에서 다운받고 밖에서 보려고 하는데 왜 데이터가 나가는거죠.... 데이터끄면 재생도 안되네요... 다운로드 왜 만든건지...
173,모바일로보는데 갑자기 로딩이 왜이리 느려요? 검은화면만 나오고...
174,와우회원으로 쿠팡플레이 잘 이용하고 있습니다 염치없지만 제가 쿠팡에서 스마트에버 42인치 스마트 티비 구매해서 보고 있는데요 삼성이나 엘지 티비처럼 쿠팡플레이 앱 설치해서 볼수 있게 개선 부탁드립니다 ott는 쿠팡플레이 애용하려구요 고맙습니다
175,"air play 지원 좋습니다. 좋은데 왜 화면에서 지원중이라는 문구가 안 없어 지나요?!!   플레이바움직일때 화면 약간 어두워지는것도 계속 유지되네요.
뭘 집중해서 볼수가 없어요."
176,폴드3 사용자입니다 가로로지원이 안되네여 최적화좀 ㄱ시켜주세요
177,"태블릿으로 구글크롬 연동해서 티비로 보는데,
시청기록이 남지 않습니다.
어디까지 봤는지 기록 되지 않아서
심지어 로딩기록도 없어서
난감해요"
178,무도 다운받아서 보려고하는데 다운로드 버튼이 안눌립니다… ㅠㅠ업데이트도 다 했는데 계속 이러네요… 참고로 기종은 아이폰12입니다. 다운로드가 계속 안되네요ㅠㅠ
179,모바일/pc 4k안됨 무턱대고 4k시청 된다고 해서 구매하신분 많으실텐데 저는 당했네요
180,아이폰 자막 크기는 손쉬운사용으로 하세요
181,접속안됨 장난하나 이러면서 돈받는건가? 일주일 넘 은듯
182,아무리해도 갤s20울트라에서 폰재생ㅇ이안됨. 컴으로만됨.
183,디즈니 결제 까지 다하고 계정을 바꿀려고 하는데 계정 아이디가 틀려서 모르는 사람 계정으로 로그인이 됐는데 바꿀려고 했더니 지메일에서 인증번호를 받아야되는데 모르는 사람 계정이라 못바꾸는 상황 이네요 이것좀 개선해주시면 좋을거 같네요 돈은 나가서 어쩔수가 없는 상황이고 좀 당황스럽네요.
184,다 좋은데 앱이 안드로이드tv버전 앱좀 추가해주세요
185,블루투스 이어폰으로 시청하면 넘기기 몇번만 해도 버퍼링 해제 안되네요... 네이버에 검색하니 다른분들도 똑같은 증상있으시고.. 돈내고 vod도 보기 힘드네요 ㅠㅠ빨리 수정좀 부탁드려요
