,0
25,접속장애 먹통 성인인증 핀에러 심각하다...
26,TCL 티비에 설치했는데 재생이 왜 안되죠??ㅠㅠ 영상 누르면 상세 페이지가 떠야하는데 계속 로딩중이기만 하고 안나와요......
27,오류 코드 39라고 뜨고 재생이 안 되는데 어떻게 해결하죠?
28,"하아... 99,000원 내고 베타테스터 당첨인가... 1.재생눌러도 성인인증으로 바로 안넘어가고 다운로드 눌러야 인증화면으로 감 2.성인인증 핀번호 안눌러지고 3.인증받으려는 프로필도 애들프로필로 바뀌어있고.. 홈으로 가면 내 원래 프로필로 되어 있음 4.나만 그런게 아니라 와이프 폰도 핀번호 못누름 5.장난하냐.... 기타... 1.플레이어에서 밝기 볼륨조절 불가 2.다음화보기 버튼없음 3.화면넘기기 불편 4.시청중 가끔 랙걸림 ㅋㅋㅋㅋㅋㅋㅋ 전하는말씀-베타테스터 기간 끝나면 가입하세요"
29,실행이 안 됩니다. 빨리 고쳐주세요
30,와이파이 잘 터지는데 네트워크 연결 오류 뜨거나 이메일 입력하고 비번 입력으로 넘어가지가 않네요
31,"오류 39..
뭐 재생만 했다하면 오류 오류 오류
찾아보니 여러계정 동시접속불가 오류라고?
프로필이  4명 뿐인데 ?

혹여나 다른프로 필 사용자들 확인해봤는데 사용도 안하고 있고..

종일 시달였더니 복장터질까봐 하마디 하고 갑니다

속터지네요"
32,오류 코드 39라고 재생이 안됩니다.
33,성인인증 안됨 비번 걸어놓은거 안풀림 인증 일년에 한번인데 왜 볼려면 인증해야하고 로그아웃 계속 되면서 재생 자체를 안되게 해놓았는지 왜 인증만하다가 끝나는건지
34,하루빨리 재생속도 선택 가능 하게 해주세요
35,이유없이 화질깨지고 버퍼링이 걸리네요. 별점 1개도 아깝고 돈이 아쉽네요.
36,저장했을때 원래는 갤러리로 왔는데 지금 갤러리로 안 와서 저장의 의미를 모르겠어요;; 다시 고쳐주세요
37,"1. 오프라인 저장 가능하게 해주세요
2. 너무 느려요"
38,최악 환불해주세요. 어서 환불하는거야 짜증나
39,버튼이벤트가 안 먹는건지 아니면 어떤 건 다운되고 어떤 건 다운 안되는 건지 … 심지어 저번에 다운받은 영상은 갑자기 날아가서 다운받은 목록에 없다고 나오네요 다운로드 버튼을 계속 눌러도 먹지않는게 많습니다
40,진짜 짜증나네요! 한두번도 아니고 왜 이렇게 오래 재생시 자주 끊기나요? 끊겨도 바로 재생도 안되고 다른 어플로 갈아타던지 해야겠어요.
41,아이패드를 사용하고 있는데요 네이버 계정으로 로그인 하려고 했는데 로그인 버튼을 누르면 다시 네이버 로그인창이 나옵니다. 비밀번호가 틀렸으면 틀렸다고 문구라도 나올텐데 나오지도 않고요. 문제가 있는 것같습니다. 확인 부탁드려요
42,"치명적인거

볼륨이 지 맛대로 바뀝니다 

바탕화면넘어가면 줄어드는건되는데 다시 원상 복귀하면 재 로그인 하게됨"
43,리뷰에 적힌 와우 무료체험 단계에서 동일한 문제점이 발생하고있는데 아직도 개선이 안되다니 대단하네요 별 한개도 아깝습니다
44,무한 로그인 반복.. 최악
45,로그인 무한반복에 태어나서 처음으로 리뷰 남긴다 쓰레기 같은 서비스네 해결 됐다고 다시 설치하라더니 여전하네 중계 독점하지마 쓰레기 같은 것들아
46,오류가많아요 랙이심해요
47,삭제 버튼 하나 만들어주세요. 중간 보다 나간 영상들 뜨잖아요. 그거 없애고 싶은데 영상을 끝까지 봐야 없어지는게 너무 별로에요..
48,핸폰 업데이트 후 티빙 로그인이 풀렸는데 비번오류가 계속되고 컴으로 사이트에서 비번 찾기로 변경후 로그인 되었는데 모바일은 일치하는 정보가 없다고뜨며 겨속 오류가 발생하네요~ 압 삭제후 재설치하도 같은 오류이고요 로그인이 안되니 답답하기만 하네요~ 고객센터 상담원연결은 크로나로 안되고~ 어찌해결해야할까요~ 앱문제 일까요? 해결 방안을 주세요~~
49,"계정 가입해서 구독도 했는데 바로 로그아웃하고 로그인하려니까 없는 계정이라고 계속 오류만 뜨네요
지금 가입한지 십분 정도 되었고 바로 구독취소 했습니다"
50,앱은좋은데 타이타닉 사라진지 5개월쯤 됬습니다 못봐서 지긋지긋하군요 그거보려고 다운로드했는데 기회가된다면 다시 넣어주세요
51,개같은놈들아 돈내고쓰는데 영상다운로드안되고 상담해도 상담내역도 안남고 쓰레기같은어플
52,리뷰가 삭제되었네요! 추가 기능 생성 요청 1. 다음화 버튼 2. pip모드(핸드폰 재생시)
53,오류가 많네요...
54,"평소 영상 다운로드하여 오프라인에서 동영상 보는데 다운이 절대 안되네요..!! 아이패드, 아이폰 모두 안됩니다. 꼭 개선해주셨음 좋겠습니다 ㅠ"
55,리뷰왜지우는거에요????장난? 계속 오류났다고 어플안들어가지는데 어쩌라는거지?
56,데이터를 겁나 엄청 많이 쓰는 앱임
57,"스트리밍은 화질, 자막 구린거 빼고는 문제 없는데 저장화질 최상으로 설정하고 다운로드하면 기가인터넷인데도 다운로드 속도도 엄청 느리고 다운 중에 다운로드 일시정지 /다시 다운로드 버튼은 먹히지도 앱 속도 엄청 느려져서 껐다 키면 핀 비밀번호 틀렸다고 계속 나오고 힘들게 다운 받아도 검은화면만 재생되고 앱 껐다 켰다 여러번 반복해야 겨우 재생됩니다"
58,환불해줘라 욕나온다... 어떻게 자막을 번역기로 번역한걸 그대로 쓸 생각을 했냐... 불법다운로드가 이래서 안 없어지는거야~~~!!
59,처음엔 그냥 내 인터넷이 느리겠거니 생각 하고서 5분을 기다려도 메인화면에 썸네일들이 하나도 안뜹니다. 하도 안떠서 제목만 보면서 아무거나 골라서 들어갔더니 페이지도 안뜹니다. 영상 렉이 문제가 아니에요. 그냥 텅빈 페이지만 띄워놓습니다.
60,볼것도많고재밌어요^^..
61,집에서 다운받고 밖에서 보려고 하는데 왜 데이터가 나가는거죠.... 데이터끄면 재생도 안되네요... 다운로드 왜 만든건지...
62,폴드3 사용자입니다 가로로지원이 안되네여 최적화좀 ㄱ시켜주세요
63,무도 다운받아서 보려고하는데 다운로드 버튼이 안눌립니다… ㅠㅠ업데이트도 다 했는데 계속 이러네요… 참고로 기종은 아이폰12입니다. 다운로드가 계속 안되네요ㅠㅠ
64,접속안됨 장난하나 이러면서 돈받는건가? 일주일 넘 은듯
65,아무리해도 갤s20울트라에서 폰재생ㅇ이안됨. 컴으로만됨.
66,"앱 만족스럽게 잘 쓰고 있습니다. 근데 모바일 시청 시 왼쪽 화면을 위아래로 움직이면 밝기 조절이 되고 오른쪽은 음량 조절이 되는데 그 기능을 끌 수는 없는 걸까요? 이런 기능이 없는 타 어플을 주로 사용하다보니 밝기나 음량을 실수로 움직일 때가 많아서요. 상단 메뉴바를 볼 때도 저로써는 꽤 불편했습니다. 이 밝기, 음량 조절 기능을 끄는 게 있나요? 만약 없다면 온오프 기능의 추가를 요청드립니다..😊"
67,갤20노트 넷플릭스 앱 실행이 안됩니다.그리고 에러메시지는 디바이스에 오류가 발생했습니다. 디바이스 재시작해주세요 501-109 입니나
68,안되요ㅡㅡ 시작화면도 안들어가지고 넷플릭스 로고만뜨고 접속도안되자나요 돈아깝게 머하는겁니까?
69,노트 20울트라 입니다 얼마전부터 앱 키면 넷플릭스 로고 뜨고 안 들어가지네여 빨리 고쳐주십쇼
70,오류ㅡㅡ
71,일주일 내내 디바이스 문제라고 안 들어가지는데 피드백 적용되고 있긴한건가요??보상해줄것도 아니면서 처리까지 늦으면 어쩌자는거죠
72,틴타이탄 GO! VS 틴타이탄 카툰네트워크
73,"아이폰 se2 유저인데요.. 저장공간이 충분히 있고, 와이파이 연결조차 좋은데 안들어가지더라구요!!😭😭 이거 왜 이런건가요! 솔직히 앱은 정말정말 좋은데 쓰질 못하니 너무 슬픕니다ㅠㅠ"
74,접속 오류 pin오류 초기화면 오류 다운오류 오류오류오류 오류투성이 하지만 체험기간 없음 돈주고 오류를 산 꼴...
75,다운로드가 안됩니다 자꾸 대기중이라는 메세지만 뜹니다 꺼다켜도 동일 현상이 발생되는데 원인을 모르겠습니다 ㅜㅜ
76,너네 월급 구글 포인트로 받아라
77,좋긴한데 진짜 너무 끊겨요 처음에 네트워크 문제 인줄 알았는데 아니더라구요 ㅠㅠ 그 점만 개선되면 좋겠네요
78,실행안됨 ㅜㅠ
79,실행이안되요.계속 시작화면에서 멈춰서 안넘어가서 오류뜸.빨리해결해주세요
80,실행이 안되요 ㅠ
81,쓰레기 같은 앱. 프로필 선택 후 비밀번호 입력하면 자꾸 틀리다고 나옴. 로그인 시도 10번 중 1번 정도만 됨.
82,접속안됨
83,입력잠금 기능이 없고 실수로 시청을 눌렀을때 시청중이라고 된걸 삭제할수 있는기능도 없어요 ㅠㅠ
84,리뷰삭제하지말고 해결해주세요ㅡㅡ 제가욕을 한것도아니고 영상이안나오는데
85,보려고 결제 까고 잠깐 로그아웃했다가 다시 로그인 하는데 애플오류 떠서 안되는줄알았는데 일주일동안 안되네요 티빙에서 결제 한걸 환불 해주시던지 아님 빨리 해결해주세요
86,실행이안되네요..모든게ㅡㅡ
87,접속불가.
88,최악!
89,전부 만족하지만 자막상태가 좋다고 하지는 못하겠네요
90,폴드3 사용자 입니다. 업데 언제 하나요? 핸드폰이 폴드3만 있는 사람은 스마트 티비 로그인도 못하내요
91,Cant watch while doing other things on your phone. Too bad.
92,로딩 개선좀 제발... 개인 인터넷 문제아닙니다 유튭이나 넷플은 바로바로뜸
93,어플 깔고 로긴 하고 들어갔는데 영상재생만 하면 '페이지를 불러오지 못했습니다 (AN-BCP-INT)' 라고 뜹니다 지우고 다시깔아도 마찬가지네요 왜이럴까요
94,접속 불가가 너무 자주 일어나요...
95,접속이안됩니다
96,외장메모리에 저장할때 자꾸 다운로드끊김
97,접속이 안됨 ㅋ킼ㅋㅋ
98,갤럭시탭s6 유저 입니다 진짜 별점1점으로 다는 리뷰는 첨이네요 번역이 엉망이네 어쩌네 하는데 진짜 뭐 엉망인 번역이라도 보고 싶네요 아니 로그아웃 하고 지웠다가 깔고 전원도 껐다 키고 별의별 짓을 다해도 오류코드39가 어쩌네 고객센터에 얘기하라네 어쩌네 이런 소리나 하네요 분명하게 모바일기기도 지원 한다고 했는데 이런걸 보고 지원이라 하는건가요 진짜 번역이 엉망이든 뭐가 어쩌든 인간적으로 영상이 재생은 되어야 하는거 아닌가요? 제발좀 고칩시다 (만약 디즈니플러스 문제가 아님 이 탭이 문제?)
99,괜찮은데 밝기가 문제에요 밝기가 너무 낮아서 어두운 장면은 형광등 아래에서 보기도 힘들어요. 밝기 최대로 올리면 자막만 밝아지고 영상은 그대로인거 같은 느낌이에요. 어캐좀 해주세요
100,접속이 왜 않될까요
101,접속도 안되고 돈은 공지없이 오르고 갑질이 아주 심해졌네 별 하나도 아깝다
102,최악
103,영화 다운로드가 심각하게 느려요 네트워크 문제인줄 알았는데 다른 앱들은 잘되더라구요 원래 이정도로 느린건가요
104,"뭔지 모르고 자동결제 해지를 하기 위해 들어갔더니 무슨 쿠폰을 주더군요. 그래서 뭔지 모르고 그냥 받았고 해지를 하려 했는데 해지가 불가하다고 해서 우선 결제일을 기다렸습니다. 볼 컨텐츠가 거의 없었고 저는 그 쿠폰인지 캐시인지를 쓸 생각도 없고 그냥 해지 하고 싶었습니다. 자동결제가 될 당일 그냥 회원 탈퇴를 하면 자동결제가 될 일이없다고 생각했고 탈퇴를 하였습니다. 탈퇴 확인 메일을 받았는데, 탈퇴 후에 자동 결제가 되었습니다. 이게 무슨 상황인지 모르겠어요. 회원탈퇴라고 하면 개인정보가 지워지는 건데 그것도 아닌거고 결제도 되고.. 글은 왜 삭제하시나요?"
105,접속이 안돼요ㅠ 안 들어가져요ㅠ 지우고 다시 깔았는데도 안 들어가지네요.. ㅠ
106,재설치 무한반복ㅡㅡ 로고만 보이는 화면에서 중단되네요 기술자분들이든 관계자분들이든 오류생긴 부분은 빠른시일내에 고쳐주셔야되는거 아닌가요ㅡㅡ
107,어플이 안켜져요..지우고 다시 깔아도 안돼요.. 그냥 검은화면만 뜸... 데이터 와이파티 다 똑같음..ㅠㅠㅠㅠ
108,버퍼링 좋나 심함 ㅡ.ㅡ 다른곳은 안그런데 여기만 그럼
109,앱 실행이 안되고 블랙화면으로 뜹니다. 삭제하고 다시 다운로드해도 동일하네요 조치부탁드립니다
110,설치가 안돼요
111,데이터 품질의 문제라고 하기에는 다른 OTT서비스 영상은 매우 정상적으로 재생이 됩니다. 잘 이용하고 있었는데 오늘따라 특히 영상 끊김이 너무 심하고 저화질로 변환되는 것도 한두번이 아니라 화나네요 ㅠㅠ
112,버퍼링 끊김 심해요..
113,안녕하세요 아이폰 사용자입니다 아이폰에서 로그인이 안됩니다 pc에서는 되는데 아이폰에서 안되네요 같은 아이디로 pc는 되는데 외그런가요?
114,실행이 안되요
115,아니 어느날을보는데 계속 네트워크 불량이라고깔다지우다를 반복하네요 ㅜㅜ
116,노트20울트라 안됩니다!!!!!!
117,최악이다 최악이야 핀번호 입력도 안 되고 영화 저장한것도 재생이 안 되고 ㅋㅋㅋ 내 돈 다시 돌려줘 ㅡㅡ
118,다른건 다만족하는데 다운로드 해서 동영상을 보면 화면아 시간이 지나면 꺼져요....이것만 아니면 완벽한데 ㅠ 고쳐주시면 감사하겠습니다
119,싼게 비지떡이긴 하지만. 서버관리 등 보완 좀 하셔야 할 것 같습니다. 'TV로 생중계를 보려고하는데 이 TV는 생중계를 지원하지 않습니다'라는 문구는 왜 뜨는 것이죠? 지원 안하는 TV는 무엇이면 해결책은 무엇인가요?'
120,이 오래된 버퍼링은 언제쯤 해결 하실건가요?제대로 좀 해주세요
121,실행해도 반응이없네요
122,리뷰 계속 삭제하네 넷플릭스 쓰레기
123,cj one으로 시작하기 후 로그인해서 약관에 동의하라는 팝업에서 확인 누르면 화면은 흰색으로 아무것도 안나와요 하단에 리프레쉬버튼 눌러도 계속 흰화면 입니다 5g환경에서도 그러고 와이파이 환경에서도 안뜨네요 버그수정 해주세요
124,버퍼링이 너어어어어무 심해요... 와이파이나 통신적인 문제는 아닌게 다른 영상앱들(유튜브나 넷플릭스)는 빠릿빠릿하게 잘 돌아가는데 유독 이 앱만 이럽니다.. 쿠팡와우회원이라 쓰는거지 아니었음 절대로 따로 결제하는 일은 없을겁니다. 여러모로 실망이 크네요..
125,TV와 연결이 안되네요. 어쩌다 한번 될까 말까해요. 버퍼링도 너무 자주 걸려요
126,로그인이 안됩니다 모든 계정이 안돼요 갤럭시탭s7플러스예요
127,실행이 아예 안되네요 잘보다 갑자기 검은 화면만 나와서 삭제 했다 설치를 했는데 또 검은 화면만 나와요 몇번의 삭제와 설치를 반복해도 결과는 같네요 왜 관리가 이런지... 그냥 다시는 설치 안하고 싶네요
128,"업데이트 이후로 강제 로그아웃 되더니 로그인이 전혀 안되네요. 혹시나 하는 마음에 아이디 찾기를 해도 원래 아이디인데 비번찾기를 하면 아이디는 없은
아이디라고 나오고……구독해서 유료로 사용하고 있는데 이런 오류가 계속 뜨니 좀 화가나네요."
129,"아이패드, 아이폰 동시에 일어난 일이구요, 쿠팡 와우 회원이라 어제 어플을 다운로드 받고 실행 잘 했는데 오늘 갑자기 강제종료가 되더니 ‘쿠팡앱으로 로그인하기’ 버튼을 누르면 올바른 포맷이 아니기 때문에 해당 데이터를 읽을 수 없다고 합니다. 이런 오류 좀 고쳐주세요"
130,실행 안됨
131,설치 안됨
132,티빙 홈페이지에서 구독중인 정기권이 두개라고 변경가능하다고 하는데 어떻게 해야하고 어디로 문의해야하나요?
133,안됨 디바이스 오류
134,자꾸오류가나요ㅠㅠㅠ 지금헤어지는중입니다 자꾸 버퍼링 걸려서 안나와요ㅜㅜㅜㅜ
135,"설정에 로컬네트워크 검색이 있으면 미러링을 지원한다는건데, 미러링이 가능한 TV와 동일한 네트워크에 있어도 뜨질 않네요

인터넷에 찾아보니 됐다안됐다 한다는데 제발"
136,설치가 안돼요.. 계속 대기중 ㅠㅠ
137,버퍼링 개심해요 제인터넷환경 탓하는 복사글 말고요 제대로좀 알아보고 답글쓰세요 집에서보는거고 다른 티빙이나 웨이브는 아무 문제없음 그럼 쿠팡문제아님? 또 이동중이라는둥 사용자환경탓하는 복사글 남기지마삼 없어보임!!!!!!!!!!!!!!!!
138,"앱 삭제하고 데이터, 캐시 삭제해도 안됨 자막 구린거? 감안하고 볼 생각이었는데 구려도 너무구림 ㅜㅜ"
139,오류코드 39가 해결이 되지 않아 재생할수가 없습니다
140,리뷰 계속 삭제되네요. 갤탭s6 어플 오류코드39로 영상 시청 안돼서 웹으로 시청중입니다. 개선 바랍니다.
141,"새기기 연결하려고 하니 코드나 /qr코드 생성이 안되고
아이디/비번으로 접속하려고 하니 네트워크가 불안정하다과 나옵니다."
142,아니 며칠전부터 자꾸 로그인이 안돼요 개빡치게 비밀번호가 맞는데 자꾸 틀렸다고 하네요? 심지어 엊그제는 하다하다 안돼서 비밀번호 찾기 후 변경해서 로그인했었는데 오늘 또 비밀번호가 틀리대요. 변경한 비밀번호 따로 적어둔거 보고 오늘 그대로 입력했는데도!!!!!!!!!!!!! 진짜 어이가 없어서 무슨 문제인지 모르겠지만 빨리 해결해주세요. 비번 변경하는것도 하루이틀이지
143,평소 다운로드 기능을 자주 사용하는데요 왜 자꾸 다운로드 버튼만 누르면 페이지를 불러올수없다는 문구가 뜨는지 답답합니다. 삭제했다가 다시 깔면 괜찮다가도 며칠 후에 또 그러고... 그럴때마다 계속 삭제하고 다시 깔아야 하나요 ? 불편해요
144,어플먹통 ㅡㅡ 몇번을 깔고 지우고해도 먹통
145,접속 불가... '문제가 계속 되면 나중에 다시 시도하세요.'
146,접속이 안됩니다
147,"노트10+ 삼성DEX를 구동하였을때, 수동으로 앱크기 변경시 가로모드 꽉찬화면으로 변환이 안됩니다. 수동으로 구버전을 설치하여 실행하면 적용이 되는데, 최신버전으로 실행하면 적용이 안됩니다. 최신버전의 오류로 추정됩니다. 빠른 개선부탁드립니다."
148,"리뷰계속삭제당하네요? 2번째 삭제당햇어요 무료보기도 아니고 ㅎㅎㅎㅎㅎ 끊김현상 진짜 오지게 심하구요. 와이파이 문제라고 하지말아주세요. 이동할때 보지도 않고 넷플, 티빙 다 안끊기는데 이앱만 버퍼링 오지구요 앱삭제후 몇번을 다시 다운받아도 똑같은 현상이면 앱문제아닌가요?.? 화질도480으로보는뎈 영상이랑 소리랑 안맞는거 최악"
149,리뷰삭제?? 다른데비해서 데이터 소진이 많이된다고 쓴것뿐인데 삭제하네 ㅡ.ㅡ
150,페이지를 불러오지못했습니다.AN-BCP-on 새로고침해도 영상이안나오는데요..해결해주십시요
151,애들 만화는 기본 더빙판으로 볼 수 있게 해주세요. 더빙판 없는게 간혹 있네요. ㅠㅠ 아쉬워요. 로렉스! 더빙판 올려주세요~
152,오류이후에 재설치 10번해도 해결이 안됨
153,"화질이 너무 깨지고 자꾸 네트워크 지연이 뜨네요. 핸드폰, pc 모두 그렇고 어떤 와이파이를 써도 그럽니다"
154,오류겁나많음
155,오류코드 91뜨면서 계속 안됨 뭐가 문젠지 몰겠음
156,"고객센터 문의하니까 보는 시청자가 많아서 재생안된다고함 ㅋㅋㅋ 갈길이 멀다 ㅎㅎ 어느날은 뭔 죄?
버퍼링때문에 볼수가 있어야지"
157,노트8인데 아이디입력하고 나서 문제가발생했다고하고 안넘어갑니다ㅜㅜ
158,"레노버 태블릿에서 영상이 버벅여서 도저히 볼 수가 없습니다. 다운로드하고 봐도 버벅입니다, 패치나올때마다 다운받는데 오히려 더 안좋아지기만 하네요, 도대체 매번 뭘고치는건지 ㅡㅡ"
159,설치했는데 검정화면만 나오고 안켜지는건 뭔가용?
160,노트20 입니다 검은 화면만 나오고 실행 안 됩니다
161,이 쓰레기앱은 결제하고 10일도 제대로 못썼다. 하루가 멀다하고 에러뜨고 오프라인 영상 받아봤다 제대로 봐지는게 없다. 넷플릭스 써라. 돈 바닥에 버리고 싶으면 추천한다.
162,"검은화면 나오고 실행안됨 데이터,캐쉬삭제 앱삭제-재설치 동일증상 빠른복구 부탁드립니다 그리고 영상전체화면좀가능하게;;..."
163,최악의 어플..... 옥수수가 훨나았음
164,태블릿에 앱깔고 로그인하려니 구글에 저장된 비밀번호로 들어간다고 '계속' 눌렀는데 화면 튕김. 이게 뭔가요~
165,리뷰는 왜지우는거죠?어플실행이 안되네요
166,노트10인데 실행하면 아무것도안되고 검은화면만 지속되요
167,데이터로 볼때 재생이 너무너무 느려요
168,티빙 전체 로그아웃은 안되나요?? 비번바꿔도 자동으로 로그아웃이 안되네요??
169,실행이 안돼요
170,설치가 안되네 ㅋ
171,최악 그냥 앱은 볼 수 있는줄 알았더니 아니네
172,스마티 티비어플로 시청 시 어느날 1화 이후 2화부터 재생 시 10초간격으로 계속 버퍼링 생겨서 볼수없음
173,실행이 안되는데??...ㅋㅋㅋㅋ
174,하루빨리 배속기능 부탁드릴께요ㅠㅠ 너무 불편해요
175,오류가 너무 심해서 가입조차 하기 힘듬니다.
176,접속이안됩니다
177,노트 8 사용자는 하지말게요
178,하루 3편 제한/ 한달 20편 제한하고 이용권 가격 내려주세면 구독 유지할 의향 있습니다 공부해야해서요...
179,와 버퍼링 왜이래요? 넷*릭스 *이브는 아무리 틀어도 버퍼링 없는데 이렇게 버퍼링 심한 어플 처음봄 폰껐다켜도 안되고 캐시정리해도 안되고 와이파이를켜도 데이터를켜도 10초마다 버퍼링ㅋㅋㅋㅋ 드라마 집중도안되고 밥먹으면서 보다가 답답해서 체할거같음 ott 어플중 제일 썩은듯 다신결제안함
180,티빙 재밌는거 많아요 근데 영상 다운로드는 안되나요 넷플릭스처럼 앱내에 다운받고 와이파이 안되어도 볼 수 있게
181,태양의 후예 한 편만 다운받아도 시간이 20분 넘고 잔버그가 너무 많아요. 현재 버그+렉이 넘 심해서 태양의 후예 1화부터 최종화까지 다운버튼을 누르면 페이지를 불러오지 못했다고 나오네요. 제발좀 수정좀 해주세요. 다운로드즘 되게 해주세요. 진짜 제발좀 아니 딴 영상물은 잘만 되는데 왜 태양의 후예만 이래요?
182,접속이 안돼요 해결 바랍니다.
183,"모바일 넷플릭스 어플이 있는데 사용하려고 하니 검은 화면에 넷플릭스 로고만 떠있고 더이상 진행이 안돼요. 삭제 후에 다시 다운로드하여 실행해도 똑같고, 폰을 다시시작해도 똑같습니다..무슨 오류인지도 모르겠고 폰으로 계속 못보고 있네요ㅡㅡ"
184,접속이 계속 안되여.. 혹시나 싶어서 삭제하고 다시 설치 했는데도 접속이 안되네여..
185,정말 다 좋은데 왜이렇게 버퍼링이 심할까요ㅠ 같이 보고있는 디즈니플러스나 유튜브는 잘 재생되는거 봐서 와이파이 문제는 아닌거같은데.. 티빙은 1분 보면 버퍼링 돌아가네요;;;;;;ㅠ
186,설치하는데 50분도 더 걸렸어요..설치하면서 렉 걸리는듯요..요즘도 이런 앱이 있나요?
187,이상하게티비로연결해서보면버퍼링이 심한데왜그럴까요?
188,오류발생 연결이안되요
189,실행이 안되는 쓰레기네요
190,정말 돈이 아깝네요 PIN번호 왜 자꾸 틀리다고 나오죠? 한 백번해서 들어가면 재생도 안되고 다운로드는 모뎀도 아닌데 몇날며칠이 걸려도 안되고 뭐죠? 5일째 아무것도 못보고 있네요 웃긴건 5일전 3일 봤는데 그 전에 또5일을 못봤다는거 이거 요금을 3/8으로 하고 3일 보고 5일 못 봅니다 하고 미리 알려주던가
191,최악. 경고문도 못지움
192,"문제점이 쫌 있습니다. 우선 다운로드 쪽으로 문제가 많아요 다운속도가 많이 느리고,다운이 오류로 안될때도 있습니다. 다운이 된다고 해도 화질이 정말 안좋구요... 다운로드 쪽으로 많이 개선해야 할듯합니다.."
193,"다운로드 속도, tv다운로드 문제 등 여러 문제가 있지만, 2900원이라는 장점이 모든 단점을 씹어먹네요. 월정액 스트리밍서비스 입문으로는 강추입니당"
194,로딩좀 개선해주세요
195,최악
196,접속이 안됩니다
197,"앱 편리성 최악, 번역 최악"
198,"저번달에는 홈페이지에서 결제해서10,900원이였는데 이번달은 아이폰에서 결제했더니16,000원이네요 뭔가 이상해서 다시 홈페이지로 들어갔더니 가격은 동일하던데요 사용한지 하루도 안됐는데 변경해주세요"
199,아니왜 접속이 안되요? 검은 화면만 뜨고? Lg+ 통해서 계정등록 하고 로긴도 첫번째는 잘됬는데 지금 보려니 먹통인데요? 돈만먹는 하마짓만 하지말고 좀 낫게 해주세요. 인터넷도 안들어가져요
200,넷플릭스 회원 가입 어떻게 해요?
201,로고만 뜨고 안 들어가지네요ㅜ
202,접속불가... 다시 깔아도 안됨
203,갤럭시탭 사용 사용 하는데 갑자기 넷플릭스 접속이 안 되고 지우고 다시 깔아도 포맷을 해도 연결이 안 돼요 로그인 할 때만 잠깐 되고 화면이 꺼지고 다시 들어갈 때는 접속이 안 됩니다 디바이스 전체 초기화를 3번을 진행을 해도 넷플릭스만 연결이 안 돼요 뭐가 문제일까요?
204,짜증
205,버퍼링이 너무 심하네요! 낮에 사용자가 많아서 그런지 사용을 하기가 힘들정도입니다!
206,인터넷으로는 로그인이 되는데 어플이용해서 들어가면 없는 아이디라고 나옵니다
