,0
15,결제 전에도 검색이 가능하게 되었으면 좋겠습니다. 뭐가 있는지 알아야 결제를 하니까요. 뭐가 있든 간에 일단 결제부터 하라는건 좀.. 부담스럽네요ㅎㅎ
16,탈퇴 메뉴얼좀 만들어주세요
17,환불 요청했더니 하루 기다려서 온 답변이 환불 불가..ㅋㅋㅋ 48시간 지나서 환불 요청했나 비번 잃어버렸는데 비번 찾지도 못하고 사용을 못하는데 환불을 안해주면 어떡합니까. 넷플릭스 만으로도 충분해요. 영어 못하는 제가 들어도 번역 이상한거 진짜 많고요. 볼건 진짜 없어요ㅡ
18,무료는 개뿔 복잡하계 해나가지고는 결국 결제 처하라는것 잖아 그딴식으로 운영하지 말아라 별점 한개도 아깝다 쿠팡 처망해라
19,마블 덕후로서 너무너무 좋은데요ㅠㅠ 다른앱들과 비교했을때 눈에 띄는 불편한점이 두 가지 있어요! 앱 자체에서 화면밝기 조정이 가능했으면 좋겠고 화면잠금기능도 있으면 더 편리하게 이용 가능할 것 같아요ㅎㅎ
20,사기 결제앱.. 시청 안됨
21,환불해주세요 구글 디즈니 서로 권한없다 떠넘김
22,"결제하고 다른걸로 다시 결제해서 환불 해달라고 했더니 환불 안해준대요,, 연간으로 끊은건데 10만원돈 되는거 날렸네요ㅠ 미친거 아니냐고 왜 환불 안해줌?"
23,결제 단계에서 오류가 자꾸 뜨네요. 카드정보 입력해도 계좌정보 입력해도 다안되네요 ㅋ
24,구독취소 하고싶고 분명 가능하다고 했는데 구글 플레이에서 결제했으니까 구글에 문의하래서 문의했더니 취소 못해준다는 자동메일같은게 왔어요.. 어쩌라는거죠ㅠ 1년구독 일주일밖에 안지났는데 환불안되는거 너무 가혹합니다
25,요금 개비싸게 받네 미친
26,무료컨텐츠앱을 써봤었는데 늘 실망하고 지웠었는데요 혹시나 했는데.. 무료제공에 이정도면 만족합니다
27,볼만한건 다 유료
28,업뎃후 초기화묜에서 안 넘어감 돈내놔라 이놈드라
29,가격 인상
30,개별구매좀 풀어주세요.그러면 진짜 좋을것같아요
31,"해지하려다 코인? 준다고 떠서 눌렀는데 갑자기 코인 만료 전까지 해지 못한다고 뜨고,,;; 페이에 돈없는데 어디서 빠져나갈련지 걱정이네요 경고문? 그거는 조금 더 일찍 더 크게 알려줘야하는거아닌가.."
32,금액인상으로 구독취소갑니다
33,"넷플이랑 푹(웨이브)이랑 둘다 5년 넘게 유료 가입 중인데 웨이브만 거의 매일 사용하고 있네요.

티비엔, 엠넷, JTBC 없는 게 정말 아쉽지만, 그래도 거의 매일 잘 쓰고 있습니다!!

넷플은 ‘다음에 봐야지’라고 생각만 하고 실제로 시청은 거의 안 하게 되더라고요. 오징어게임은 너무 재밌게 봤음"
34,가격은오르고 재미는없고 그만봐야겠다
35,프리미엄으로 했는데도 화질이 다 깨지면 어쩌라는 건지... 그럼 그만큼 돈을 더 내는 의미가 없지 않나. 화질 선택하는 창이라도 좀 만들어주세요
36,금액 X 같아여
37,카드에선 결재까지 끝낫는대 먼계속 가입마무리단계 거치라는 소리만하고 어제결제하고 여태 돈만날리고 못보는중 머가이따구인가요?
38,유효해요
39,"해지 방법도제대로 명시되어있지않고, 해지요청해도 결제가됨. 그딴식으로돈벌어먹으면 기분이매우좋으신가봐요. 다시는이용안함. 이거말고 다른거사용하세요.최악입니다"
40,아 네이버 가입하고 다시 3000원결재해서 베이직 요금제햇는데도 계속 결제하라고 하네요 술꾼 보려하는데요
41,보는 중간중간 버퍼가 생기는데...왜 그러는거죠ㅜㅅㅜ
42,결재 안하면 들어가지도 못하구만?
43,볼게없어요 무료이벤트라 설치했는데 들어가질 않아요
44,"가격 이정도 하고 이정도면 괜찮아요.
다만 다음 편으로 넘어갈때 자막 계속 다시 설정해야하는 오류 고쳐주세요"
45,요금이 너무 비싼거 아닌가요? 다른걸 이용해야지 원... 시간은 한정적인데 볼건 없음... 이럴거면 영화 본 편당 돈을 걷지.. 한달 괞히 결제했네요 볼것도 없으면서 한달 보면 뭐해 영화 별로 내주지도않네..
46,환불해주시죠 지금 한달동안 최소 1주일이상 연결불가로 시청을 못하고있는데 돈 받아놓고 뭐하는 건가요 이게. 관리 똑바로 해주시고 환불이 불가능하더라도 1주일 이상 앱 사용 못한 것에 대한 보상은 확실하게 해주세요.
47,결제가 두번 됩니다. 구글 플레이스토어에서 한번 결제되고 티비랑 계정 연결하면서 결제가 한번 더 진행됬는데 어떻게 해결하나요
48,유료있어서 .... 무료는 없나요 혹시 탈퇴 하고싶어요
49,"연간멤버십 가입했는데
구독 취소 하고 싶습니다
(구독취소시에도 내년까지 구독해야
한다는 내용으로 확인이 됩니다.)"
50,가격 때문애 너쩌구 하는놈들 소직히 ㄸㄹㅇ 임
51,결제하고 이용하는 서비스에 왜계속 오류뜨는거임? 어떻게 보상할건데요
52,개별구매는 왜 있는거야!! 이럴거면 가입은 왜 돈주고 하는건지!!! 쓰레기임! 바로삭제 들어간다!
53,결제복구 안되는데 어떻게 된거에요 일 안해요? (오류코드4)
54,데드풀 등등 재생안되는 이유를 물어볼 고객센터 연결도 안되고 ... 망이다
55,유료임에도 시스템점검이라고하면서 재생안됨.공지도 없음.그냥 시청하다가 시스템점겅로 바뀌어버림.자기맘대로.옥수수때가더나았음.웨이브는별루.
56,"티빙 너무너무 좋고 정말 최고의 플랫폼인데
IOS는 구독하기에 왜 베이직 결제권밖에없는지ㅠㅠㅠㅠㅠㅠㅠ제발 스탠다드로 업그레이드하게해주세어여...."
57,무료로보게해주세요 아님 저 죽어요...!
58,가격 손절ㅋㅋ 디즈니로 갈아타요 번창하세요
59,구독취소하는걸 까먹었습니다 환불 좀 해주세요
60,설강화 이딴거 왜 만듬 디즈니 불매임
61,설강화 방영 개싫음;;;;;
62,설강화 내리기 전까지 이용 안함 ㅅㄱ~
63,설강화 때문에 지웁니다~
64,리뷰가 삭제되는건줄 알았더니 그건또 아닌거같고 이상하네요 다른앱들은 리뷰하면 내가쓴 리뷰 라도뜨는데 여기는 몇시간만 지나면 또 리뷰하기가 생겨있고... 뭐가 문제인지모르것네용
65,"구독취소한다 
역사외곡 드라마 내려라"
66,"설강화 때문에 별점 1점도 아깝네요.
설강화와 같이 일베에 동참하렵니까?
한국에서 자리잡으려면 설강화 내리세요."
67,해지를 했는데도 자꾸 돈이 나가는 이유는 무엇인가요?
68,설강화때문에 별점1개줍니다.
69,"가격대비  너무  혜자네요 ㅠㅠ
무료배송에 ott서비스까지  ㅠㅠ  넘  좋습니다
ㄷ혹시   애플tv 지원할  계획이신지요 ㅠㅠ  좀더  넓은  화면으로  보고  싶네요  ㅋ"
70,설강화 방영 및 제작지원 철회 하세요. 디즈니 아웃 디즈니 아웃
71,구독을 쳐했는데 다른 기기로 접속하니까 구독 안된걸로 되있네요 앱 제대로 처만드세여
72,설강화 내려가면 재구독 예정.
73,설강화 때문에 삭제합니다.
74,저렴해서 좋네요 넷플릭스 끊고 쿠팡플레이 구독
75,설강화 나온거보고 바로 구독취소함
76,설강화?😨😨😨😨😨😨
77,해지가 잘안됨.넷플은 바로 해지되는데 디플은 그달다봐야함 ㅡㅡ
78,자꾸 강제종료 되거나 제대로 재생 되지 않는 문제 흐름 끊기고 어이 없음 프리미엄 요금제인데... 타 경쟁사랑 비교 했을 때 어플이 너무 후짐...
79,정기결제 구독했는데 광고가 나오네요. 그리고 구독해도 영화는 따로 결제하는 게 많아서 별로네요
80,설강화 없애라
81,구독자인걸 창피하게 만들어줘서 고맙다 여러분들아 한국에서 오게임 같은 대박을 꿈꾸며 투자를 할려면 좀 제대로 하든가 하는거 마다 뻥볼이면 디즈니 컨텐츠가 넘쳐나도 뭔 소용이겠냐 갠적으로 삼개월 공짜로 이용하는 애쁠티비가 더 낫더라 돈을 냈으니 보기는 한다만 이제 누구한테 구독한다고 자랑하겠냐 인간 사는 재미가 자랑이 반인데 설강화 따위나 만들어서 배포하고 있고 일하는 폼이 그냥 그렇다 너네
82,"갓성비, 아쉬운 부분이 약간 있지만 쿠팡이용자 입장에선 최고의 혜택"
83,가격은 프리미엄이라고 비싸게 받는데 화질은 왜자꾸 마음대로 낮아지는지;; 할 수 있는 모든 설정 다 해놔도 낮아져서... 다음달부터 끊으려구요.
84,정기결제 취소 어떻게하나요
85,쿠팡이용자로서ㅎㅎ 이런혜택도있구 너무좋아요 너무잘보고있어요!! 감사합니다:)
86,구독을 해야만 볼 수 있는 건가요? 3단계 완료 누르면 계속 구독하라는 창만 뜨네요. 결제를 반드시 해야하는건가요?
87,설강화 ...
88,"구글 환불 정책 뒤에 숨어서 연간 구독 환불안하고 있는데, 한국소비자원 통해 피해 구제 요청하도록 하겠습니다"
89,설강화 너무 재밌어요
90,설강화.. 추가결제는 없는걸로
91,설강화 내려요
92,분명 자동결제 해지했던걸로 기억하는데 자동으로 결제됨..
93,정기결제 종류가 좀 다양하면 좋겠네요 자주 보지않는 사람들이 대부분일텐데 한달에 볼수있는 갯수가 정해져 있고 가격이 더 저렴하면 좋겠어요
94,유료 사용잔데 평소에 광고나오는 것도 그런데 다시보기는 왜광고가나옵니까 다음회차선택하니깐 광고 뜨네요
95,티빙 베이직을 결제했다가 바로 스탠다드로 옵션 변경했는데 베이직 결제한 건 환불 되나요?
96,좋은데 2% 부족함......
97,SK 고객인데 VIP인데도 별로 혜택도 없고 볼려고하면 개별구매해야하고 약정으로 핸놔도 돈이 더 드니 별로 보고싶지 않아져요ㅠ정기 결제 해지했어요 ㅠㅠ 나빠여 힝
98,구글티비에서 어플이 없다니…… 이건 개선을 좀 하셔야 하지 않을까요? 내용물도 좋고 유료결제해서 보고 있는데 구글티비에 어플이 없어서 별점 깍습니다ㅜㅜ 제발 출시좀….
99,가격 올릴거면 900원으로 떨어지게 해주세요 더모아 카드 혜택이라도 좀 빡세게 받아봅시다
100,무료3개월이라서 구독중인데 진짜 진짜 별루라 바로 해지할까 생각중..이런걸 월에 만원 가까이 지불하고 볼 이유가 있을까?!
101,정기결재 하고 보는데 렉이 왜 이렇게 심하죠오어어엉ㅠㅜㅜㅜㅜㅜㅜ 재밌는거 많은데 고해상도로 막힘없이 보고싶어요😭😭😭
102,결제했는데 계속 가입을 마치라는 화면만띄워놓고 아무것도 안되요
103,"가격이랑 서비스 다 만족스러운데 키보드 지원 안되는 것만 아쉽네요
꼭 검토 부탁드려요!"
104,환불은 안되고 이용만 못하게 해놨어요 ㅠ 환불을 해주시던지 약정기간동안 보게해주세던지 해주세여
105,베이직 사용하고 있는데요 왜 똑같은 영화를 tv용 티빙에서는 스탠다드나 프리미엄 버전으로만 볼 수 있는건가요? 그리고 미러링에서 자꾸 저희 티비는 사라지고 뭔지 모를 기기만 자꾸 뜨네요 왜 그런걸까요
106,결제 취소 좀 하게해주세요. 무슨 오류인지 모르겠는데 어떤 방법을 써도 구독 취소를 할수 없네요. 직접 고객센터에 컴플레인을 넣어야하는지..하...
107,개별구매는 또 뭐고... ㅠㅠ월간 이용권 왜 구매했는지.... 에효... 개별 구매.... 너무하네... ㅠㅠㅠㅠ 개별구매 말고는 다 좋아요
108,가격올릴게아니라 미러링되다가 해지 한벙하면 계속 비활성화되요 해결방법없나요 faq도 뭐별거없고
109,설강화때문에 해지함
110,12월 27일부터 1월 26일까지 베이직으로 구매해서 7900원 냈는데 처음에 신서유기만 보고 아무것도 못 봤어요 처음엔 괜찮다가 이틀째 다른 건 로딩 때문에 아예 못 보고 있는데 돈 주고 제가 스트레스를 왜 받아야 하나요 누군가 열심히 제작한 영상들을 보고자 돈을 낸 건데 다른 것보다 다른 리뷰에서 말하는 것처럼 오류를 고치는 게 우선인 것 같아요 하루빨리 해결되길 바라요 + 다른 리뷰읽어보고 1:1 문의는 이미 남겼습니다
111,가격대비 진짜 좋음 넷플하기 잘한거 같음
112,멤버십 해제하기가 어렵네요...
113,"매일저녁 아이들과 함께 1일1마블 정독중이에요. 극장 메가히트작을 언제든 볼수 았다는게 가장 큰 장점인거 같네요. 다만, 배속조정도 가능하게 하면 좋을거 같네요. 출퇴근시 유투브나 ott를 항상 1.25배속으로 보는데 디즈니플러스에만 배속조정이 없네요."
114,설강화 내려라
115,결제했는데 실행이 안됨.
116,"이제 죽거나 노인이 된 그들이지만 영상속의 이들은 반짝이는 별들이다.유머와 천재적 감성으로 무장한 별들은 그들의 마지막을 직감하고 최선을 다해 연주하고 녹음한다.새로운 영상을 접하는것 만으로도 귀한 일인데,이들과 같은 공간에서 호흡하는 경험을 재공한 제작자에게 깊은 감사를 전한다.인생의 또 다른 느낌표가 진하게 찍혔다."
117,"구독했다가 아무것도 시청하지않고 자꾸 튕기고 로그인하는데
불편함을 겪어 구독취소를 했는대
결제로 넘어가서 요금이 청구가 되는지 확인이 어렵네요 청구된다면 환불 부탁드려요"
118,구독취소좀 해주세요 제발 ㅜㅜ 아무리 찾아도 취소가 안나와ㅜㅜㅜ
119,설강화(보지마세요)만 아니면 5점
120,구독취소를 했는데 알아서 결제 돼서 3900원이 빠져나갔어요. 할 수 없이 한달정도 이용해보기로 했는데 티비로 시청하려하니 이용권을 구매하라고 뜨네요...? 그럼 제가 구매당한 베이직 이용권은 뭐에 쓸 수 있는건가요?
121,유료어플에 며칠째 접속아 안되고 있네요
122,정기 결제 취소되서 카드에 돈을 넣어서 결제를 해도 안되네요
123,구독 취소 겁나 어렵네 ㅉ
124,설강화 꼭보세요
125,결제수단에 카카오페이 되게 해주세요.. 결제수단이 넘 진입장벽임. 젊은층들은 귀찮은 거 싫어해여
126,다음회차 넘어가기가 너무 번거롭고 찜 해놓은 작품 찿기도 불편해요. 그리고 자막이 신경 안쓴 티가 많이 납니다.
127,멤버쉽 취소하기 드럽게 어렵게 해두셨네요. 아직도 취소를 못하고 있는데... 중국인이 만든어플보다 못한거 같아요. 그냥 넷플 갈아타고 싶은데 멤버쉽 취소도 못하고 억울하게 돈내야할까요?
128,기간만료라고떠서 앱지우고 다운받으려는데 다운도 안되고 ;; 유료인데 뭐 이런경우가
129,사용하지도 않은 요금제 부과 바꾸지도 않은 요금제로 변경... 정말 바꾼적이 없는데...억울 자기들 전산상 오류일 수는 절대 절대 없다고만 대답... 오잉?? 어르신계정으로 가입 그렇다면 전산오류 아니라면 고지? 어르신께 요금제 변경내용도 고지하지않고 결제도 그 뒷날 차액결제가 됐음 일찍 알아 바로 대처했을텐데... 그게 아닌 일수계산으로 9500원치 프리미엄시청... ㅎㅎ 베이직인줄알고 18일동안 시청 다음 결제일 계산으로 프리미엄이라며 결제... 그제야 알고선 문의하니 결제해야한다는... 정말 어르신이 몰랐다고 티비한대로만 봤다고해도... 안된다함... ㅎㅎ 18일만 봤네ㅎ 그거 그냥 맛있는 거 사먹었다 생각하고 넘어가도 되는데 대처가 너무 어이없음... 무조건 안됨... 결국 안됨... 고객님을 이해한데... 이해는 하지만 아무것도 해드릴수 없데... ㅎㅎ 베이직으로 그냥 날짜 원래대로 복구해달라는데도 안됨 ㅎㅎ 그래 어르신 딴 거 디즈니신청해드림~ 완전 좋아하심~♡
130,분명 카드도 삭제 시키고 탈퇴까지 했는데 왜 결제가 된건가요?
131,"구독21/12/17일 만료인데 방금 돈 나갔습니다..
환불해주세요!"
132,"연결이 문제고 자시고 우측 상단에 미러링 버튼이 아예 없어졌네요?
 전에 잘사용했는데 뭐가 문제인지요??
애플기기만 의도적으로 없엔건지??"
133,구독 취소 불편하게 만들어져 있어서 굳이 평점달러 왔어요^^
134,넘 재밌고 유용 하네요
135,"안녕하세요!! 저는 미국 유학생인데요, 한국에 계시는 부모님께서 티빙 계정이 있어서 미국에서도 보려고 로그인을 했는데, 미국에서는 지원이 안된다고 하네요…진짜 보고싶은거 티빙에 다 있어서 진짜 진짜 설레했는데 혹시 미국 진출 안될까요..? 진짜 간곡히 부탁드립니다ㅠㅠ"
136,결재를 했는데 라이브도 안되고 VOD도 안되요
137,결제 다 했는데 왜자꾸 결제하라는 창이 뜨나요? :/
138,이거 월정액 결제한거 취소 어떻게 하나요?
139,결제 취소를 했는데 계속 돈이 나가요...
140,가격이 터무니없이 올라서 요번까지만하고 자동결제 취소합니다
141,아니 프리미엄 내고 보는데 개별 구매가 왜 있나요... 월에 만원정도 내는데 개별구매는 너무한거 아닙니까
142,결제할라고 로그인하니까 한동안 계속 흰바탕만 나오고 본화면이 나오지않네요 왜그런건가요 넷플릭스 보고싶은데 나오지가 않으니까 답답하네요
143,해지도 안되고 뭐이럼?
144,"이용권을 베이직을 결제하고 스탠다드로 변경하였는데 
두번다 결제가 되었는데 
베이직은 취소가 안되나요? 
취소 확인 부탁드려요 ㅠㅠ"
145,좋은말할때 환불해놔라!그넘의 카타르가 머라고? 프리미엄까지 결제했는데 안나오냐? 본거없으니 당장환불해라
146,무료여서좋고 명탐정 코난이없어서아쉽네요^^
147,자녀보호기능 때문에 설치가 안되서 해지했는데도 설치가 안되네요?
148,해지없음
149,결제방식이 너무 구시대적입니다... 이렇게 귀찮은 결제방식 정말 오랜만에 봅니다 결제하다가 귀찮아서 하기싫어질정도에요..
150,설강화만 없으면 좋겠다
151,기분이안좋음
152,가격만 올리면 누가 보겠냐
153,"결제는됬는데 왜 로그인하려고하면 다시 회원가입하라하고,결제가 안된걸로 나옵니까"
154,개별구매로 판매하는 상품은 타웹에선 공짜입니다 한달이용료 했을때 타상품이 유용합니다ㆍ볼프로가 없고 볼만한건 제다 개별구매니 메리트가 없습니다
155,결제까지했는데 ㅡㅡ 안들어가져요 ㅡㅡ
156,저도 프리미엄인데 왜 화질이 깨지나요
157,연락은 안되고 해지 한번하기가 드럽게 힘드네요
158,왜 자꾸 결제가 되지않는거죠? 모든 방식을 다썼는데도 안되네요 구글 비번쳐도 틀렸다고나오고 비번찾기로 비번도 바꿨는데도 아니라고 뜨고
159,혹시 스탠다드로 가입하게돼면 저포함 2명까지볼수있는건가요? 프리미엄은 저포함 4명까지구요? 그리구 여자친구랑 친구랑 같이이용할수있나요ㅡ한집에 안살아도요?
160,해지는 겁나어렵게해놨네ㅡㅡ 기어코 하는방법알아내서 해지함ㅡㅡ
161,유료란것만 빼고 다좋음
162,해지한지 좀 되고 탈퇴하고싶어서 메일을 보냈는데도 탈퇴가 아직 안됐는데 빨리 하고싶은데요 빠른 처리 부탁드립니다.
163,설강화 논란 있는거 알면 내려라
164,결재 아니면..ㅠ
165,무료라서 가끔봅니다. 넷플릭스 ui를 그대로 모방했는데 기술적으로는 한참 뒤쳐지네요 ㅜㅜ 안타깝네요
166,"시스템 오류가 잦고 자막은 오타, 맞춤법, 깨짐, 오역 등이 심한 수준입니다.. 재생 시스템도 불편해요"
167,두달사용하고 해지했는데 그태로1년동안 핸드폰으로 요금 14500원 빠져나갔어요 문의했더니 돌려주지도않고 ᆢ완전사기꾼들ᆢ핸드폰으로 영화보고 분명 핸드폰으로. 해지했는데. 그대로 해지않해주고. 계속 핸폰요금제로. 돈이나간거에요 절대그냥해지하지말고 꼭 전화해서. 해지하세요 할말 없으니까 이메일에서 해지했냐고 딴말해요 ᆢ미쳐 완전사기꾼들이고. ㆍ도둑소굴이에요 절대 이런곳에서 영화 봐주지마세요 외국돈벌게해주는거에요
168,정기결제 내역은 네이버에서 확인됐는데 12시 이후로 티빙에서는 이용권이없다고 이용이안되네요. 빨리해결해주세요.
169,취소놨는데 자동결제는 왜 되는거냐
170,웨이브 개 불편하네 티비로 영상 보려고 하는데 가운ㄷㅔ 동그라미 계속 돌아가네..;;
171,설강화 서포트 때문에 바로 해지했습니다. 마블 찐팬인데 말이죠 ㅠㅠ
172,해지신청후 두달연속 요금빠져나갔습니다 환불요청했는데 처리가안되고있네요 전화도안되고 해지했더니 사이트들어가서 문의도안되고 빠른처리 부탁합니다
173,결제를 바꾸려는 보이지도 않게 만듦
174,구독취소 어따숨겨놓은거야!!!!
175,구독취소하기가 이렇게 어려울줄... 몇번 누르면 넘어가게해놔야되는데 진행이안되네요 결국 내일 고객센터 연결해야할듯요
176,가격만 비쌈
177,결제 때문입니다 왜냐하면 결재를 삭제 하면 사람들이 더많이 디즈니 를 깔아서 재미게 볼수있답니다
178,잘못가입햇는데취소도어렵네요
179,결제 취소가 숨은그림찾기도 아니고.. 완전 어렵게 멤버십 해지해도 또 결제 되고..ㅠㅠ
180,가격 인상 그만하면 좋게ㅛ에여
181,1.5배속이 안되서 아쉽네요.
182,탈퇴안됨
183,구독해제할려고 하는데 못찾겠네 꼭꼭 숨겨놔서
184,요금은 올려 받으면서 되던거 안되게 하는 경우는 뭔지... 1009 뜨면서 잘되는거 안되는 상황은 머지?
185,월 사용료가 어떻게 되나요
186,환불 하고싶은데 환불요청에서 디즈니 플러스 체크가 되지 않습니다.
187,탈퇴하기가 왜 이렇게 까다롭습니까 피씨에서만 탈퇴할 수 있게 해놨던데요 앱에서도 탈퇴할 수 있게 해주세요!
188,취소가 너무 어려워요 취소 도와주세요
189,유료로 보는데 LIVE에 광고여?? 좀 심한거 아닙니까??
190,안깔여요 ㅎㅎ 실수로 지워서 다사 까는디 하라는 대로 해도 안깔리내요 ㅎㅎ 너무 좋다
191,결제를 5분사이두고 연속 두번해버리네 도대체 코로나랑 전화 상담원이 필요없는거랑 무슨 상관이냐 메일보내도 답변도 없고 장난치나 이것들이 결제 두번한거 취소해라
192,아니 신규가입 100원 할인에 업그레이드 시켜주고 3개월 간 50%할인이라그래서 보려고 했더니 잘 못 누르고 베이직을 선택했다가 변경이 안되는게 말이 됩니까? 아니 고객센터 말이 더 웃기다. 스탠다드로 변경하면 할인 혜택을 못받는다는데 어떻게 누가 베이직으로 보냐 베이직은 되게 제한적이던데 짜증난다. 첫달이야 업그레이드로 스탠다드로 보지만 다음달은 베이직으로 봐야되냐 내가 내 돈 내고 할인 혜택 업그레이드 한다는데 안된데 웨이브측에서는 자기네들 권한이 아니란다. 어이없어
193,탈퇴좀시켜줄래??
194,결제해놧는데 실행이안되면 어쩌라는건가요 지우고 다시 깔아도 안되는대 ㅈ장난하나
195,베이직으로 결제했다가 스탠다드로 변경하기했더니 베이직 결제했던금액이 카드취소가아닌 포인트로 들어왔는데 포인트말고 환불받을 방법은 없나요?
196,구독 취소 하려고 하면 구글 플레이스토어로 넘어가서 안되거 강제로 돈만 뜯어가네
197,앱 편의성이 너무 구리네요. 작은창 설정도 안되고..와우..가입한지 5분만에 구독해지했어요.
198,구독취소가 왜이럽니까
199,결제 됐다고 뜨는데 시청이 안돼고
200,구매해서 잘 시청중에 갑자기 렉걸리더니 이제는 재생조차 되지 않습니다.. 보완 부탁드려요
201,무료로 해주세요 그럼 더 좋을거 같은데 비싸요 저 돈없는데..왜 결제
202,"첫이용 이벤트 기간 지나서 결제됐길래 더 쓸 마음 없어서 결제된거 보고 바로 해지했는데 환불 안 해주고 잘못 눌러서 (자동결제유지이벤트) 해버려서 할수없이 1달 더 썼는데 또 한달 지나 해지하려니 이벤트로 줬던 코인이 만료돼야 해지할 수 있다네요,.. 이런 게 다있어요 해지를 하지말라는겁니까 앱은 별론데 매달 돈은 내야한다니...."
203,구독이 되는지도 몰랐습니다 지금까지 이용도 안하고 있었는데 환불 부탁드려요 좀 빠른 시간내에
