,0
14,티빙 프리미엄 구독자인데 최근 폰으로만 보다가 오늘 티비로 미러링해서 보려고하니 갑자기 연결이 되질 않네요 휴대폰 티빙앱 업뎃하래서 했고 혹시나 lg씽큐앱 os까지 항상 최신업뎃 상태입니다.(tv는 해외직구한 초대형 lg티비 이용중) 전에 직구티비나 크롬캐스트 기기에
15,"티비로 보려고 에어플레이 연결하면 갑자기 독일어로 더빙으로 설정되고, 원어로 변경하면 자막 싱크가 안맞아요... 컨텐츠는 너무 마음에드는데.... 넷플릭스처럼 다음화러 바로 넘어가는 버튼이나 기능있었음 좋겠어요"
16,에어플레이로 보면 영상보다 자막이 3~4초씩 빨리나와요. 연결 끊었다 다시해도 똑같아요. 너무 싱크 차이가 커서 영상이랑 자막이랑 아예 따로 놀아 스토리를 이해할 수 없을 정도에요.
17,왜이렇게 티빙만 끊기는건지.. 이런거 잘안남기는데..너무 답다해서 찾아와 남깁니다 크롬캐스트 미러링도 다 너무끊겨서 사용하지 못하겠고.(분단위로 끊겨요..크롬3입니다).빔프에는 저작권보호?이런걸로 앱도 안깔리더라구요 넷플은 이런거없이 너무 잘되던데.. 티빙 유료결제비용이 너무아까워요
18,웨이브 유료 이용중인데 이제 티비로 미러링 이용 안되나요? 갑자기 티비로 이용하려고보니 미러캐스트 아이콘이 아예 안뜨네요 왜 그럴까요? 앱 업뎃 했구요 미러캐스트 안된다는 공지는 없던데 뭐가 문제일까요 ㅠ -------------- 해외시리즈 시즌 묶어달라는 요청 반영해주셔서 너무 감사합니다 이건 너무 편하고 좋아요╰(★∇★)╯
19,안드로이드도 자막 설정되게 기능 추가해주시고 몇몇 콘텐츠들 번역 오역이랑 아직 한국어 번역이 안되있는 작품들 전부 추가해주시면 더 좋아질거 같네요
20,핀설정하면 모바일에서 성인인증 못함
21,티비외 콘솔 pc 모바일등 화질 4k까지 지원필요함.. hd는 오바임
22,인드로이드 폰사용 시 계정설정 들어갈때 핀번호 입력이 안됩니다 연간권 확인하고 싶어도 들어갈 수가 없네요
23,미러캐스트도 렉 심하고 대세는 안드로이드 티비인데 따라오지도 못하는 앱
24,"안드로이드올인원, 차량용티비 비클시네마 호환이 안되네요. 넷플릭스는 최소한 비클시네마 차량용tv에서는 되는데.. 호환되게할 의향 계획은 없나요? 1년권을 끊었는데.. 폰으로만 보게 생겼네요"
25,크롬 캐스트 with 구글tv 에서는 atoms 4k가 지원 안됩니다. 넷플릭스는 되는데 소프트웨어상의 문제로 보이는데요. 빠른 업뎃 해주세요.
26,개발자님께. 안드로이드4버전(킷캣)으로 된 설치파일을 만들어주시면 안되겠습니까? Ott가 최신기기가 아니라서 구독하고 싶어도 못하는 상황입니다. 부탁드립니다
27,미러링기능은 없는건가요?
28,안드로이드 tv버전좀 만드러주세여
29,순수 앱에 대한 평가입니다 안드로이드 기준 자막 위치 및 배경 설정 크기설정 및 밝기 및 음량 조절 문제 등 편의성이 매우 떨어집니다 다른 ott앱들 벤치마킹 해서 개선 바랍니다
30,크롬캐스트로 보고 있는데 동기화버튼이 있다없어지는걸 반복해서 불편해요. 장르별 세세한 카테고리가 추가되었으면 하고 검색시 작품명을 정확하게 기억하고 있어야 찾을 수 있는 점이 아쉬워요. 가격대비 내용물은 매우 만족스럽습니다.
31,"저희 가족 기기(패드, 핸드폰)에서는 아무 문제 없는데 저만 안드로이드 폰에서 디즈니+ 어플을 킬 때 언결 불가로 뜨네요."
32,"앱은 좀 심각합니다.... 컨텐츠는 최상인데..... 정말 좋은데...... 어플은...... 자막크기조절. 어떤분들은 된다는데, 안드로이드에선 안되는건가요??? 성인인증이 안됩니다... 핀코드 입력하려하면 자동로그인암호만..... 뭐, 나아지겠죠??????? 좋와지면 별점도 수정하겠습니다.."
33,왜 안드로이드 티비 앱을 만들지 않는지 모르겠습니다. 티빙 빼고 다른 ott 플랫폼은 다 있는데 말이죠...
34,"스마트티비 크롬캐스트 애플티비 등등 어플 하나도없고 에어플레이도 지원제대로 안되고
폰 태블릿만 활용하기엔 요즘세상에......
앱 운영 너무 구림"
35,티비로 연결이 되다가 안되요
36,모바일로 보는데 왜 영상이 자꾸 끊기죠?
37,애플tv tvOS와 안드로이드TV용 앱도 출시되면 너무 좋을 것 같습니다!
38,크롬캐스트 지원방식이 웨이브나 디즈니+ 넷플릭스등등 미러링방식이아닌 직접지원방식으로 바꿀순없나요.. 뭔가 뒤쳐지네요... 끊기는느낌도심하구요.
39,"LG 2015년 TV를 사용중인데 web os 3.5~6.0까지만 지원해서인지 검색해도 안나오더라구요 web os 지원 버전을 더 늘려주세요 가격이 너무 혜자라서 좋구요 덕분에 스포츠 경기 잘 보고 있네요 추가) 안드로이드 TV OS를 지원해주세요! 쉴드TV, 크롬캐스트4, 미TV, 애플TV에서도 쿠팡플레이만 앱을 찾아도 안 나오고 지원이 안되네요 미러링으로 보기 넘 불편해요"
40,"애플티비앱에서 사운드가 안나오는 경우가 있습니다.
그리고 전체적인 소리가 좀 작은거 같습니다."
41,노트9을 쓰다 아이폰12pro로 바꾸었는데 노트9때는 화면이 꽉 찼던것에 비해 화면도 잘리고 이것을 넘어가더라도 자막이 영상과 너무 어색하게 있습니다. 안드로이드때는 자막에 배경색이 없고 글자가 자연스러웠는데 아이폰 전용앱은 왜이러는지 모르겠네요. 많이 실망했습니다.
42,아직컨텐츠가 부족 안드로이드 셋탑박스 미지원이라 시기상조인듯.. 이제시작이라지만.. 아직 베타 같은 느낌
43,구글 크롬캐스트4세대 같은 안드로이드 tv 셋탑에서 지원이 안됨. 다른건 몰라도 구글 기기는 지원해야하는거 아닌가?? 웨이브 넷플 디즈니 왓챠 다 되는데 티빙만 아직도 지원 안함
44,매일 잘 사용하고있어요 안드로이드티비에서 젤 좋음
45,티비로 연결하면  영상보다 자막이 더 빨라요 ㅜㅜ
46,왜 갤럭시 앱에선 tv로 캐스트할 수 있는 아이콘이 뜨지 않는거죠? 아이폰에선 되던데요. 디즈니 마블 영화들을 작은 폰 화면으로 보라구요?
47,결제를 해야만 어느 컨텐츠가 있는지 알수 있어서 어절수 없이 우선 결제를 하고 딱 2시간됬습니다. 정말 사기당한 느낌이에요. 정말보고싶은 데드풀2같은 컨텐츠가 있는데 안드로이드 핸드폰은 성인인증이 안되나 봅니다. 성인 인증 시도만 하다 2시간 날렸네요. 결제하지말고 이미결제한 친구 핸펀으로 잠깐이라고 확인해 보고 할껄... 엄청 후회됩니다.
48,안드로이드12 업데이트 이후 오류로 인해 앱이 강제종료가 되고 있습니다. 빠른 확인 부탁드립니다.
49,모바일/pc 4k안됨 무턱대고 4k시청 된다고 해서 구매하신분 많으실텐데 저는 당했네요
50,다 좋은데 앱이 안드로이드tv버전 앱좀 추가해주세요
51,갑자기 크롬캐스트 연결이 안되요
52,폰을 빔프로젝트에 연결시 영상 안보임
53,크롬캐스트 끊기는거해결좀;;;;
54,"KBS 1박2일 라이브 채널 + 구글 크롬캐스트 이용 시, 왜 자꾸 끊기죠? 중간중간에 로딩 걸리는 건 부지기수에 아예 검은 화면에 소리도 안나오고.. 왜 여기 채널만 크롬캐스트 연결하면 그러는건지 참으로 궁금하네요"
55,티비랑 바로 연결할수잇도록 뜨는게 좋음!
56,티비로 보는데 왜 자꾸 팅기나요 ㅡㅡ 계속 들어갔다 팅겼다가 반복하니 짜증나네요
57,티비로 보는데 물에빠진 소리가 나요 뭐라고 해야되지? 좋은 음질이 아니고 영화관에서 불법 녹화한것보다 음질이 이상해요 .. 와왕거리면서 울린다고 해야하나..소리자 잘 응집되서 안 들리는거 같아요 불편.. 참고로 저는 아바타를 보고있습니다
58,"왜 며칠전까지만 해도 떴던 캐스트 아이콘이 이제는 안 뜰까요… 갤럭시도 마찬가지던데
크롬캐스트를 못쓴다니 말이 되냐구요"
59,잘 보고 있습니다 넘 좋아요! 크롬캐스트도 잘 연동돼욥
60,"크롬캐스트 연결해서 왓챠 넷플 다 잘보고잇는데
디플만 영상만나오고 소리가 안나옵니다
이거때문에 프로젝터를 바꿀수도없고
사운드 일반모드로 바꾸는법 없나요"
61,다른 OTT들은 크롬캐스트에 앱으로 자체 호환되게 되어 있는데 티빙은 미러링해서 사용하게 되어있는게 이건 뒤처짐의 반증인가요? 연동 호환이 앱 자체에서 되게 하는 기술력이 부족한건가요? 발전할 마음이 없는건지..
62,크롬캐스트 왜 안되냐
63,크롬캬스트4 리모콘으로도 볼 수 있으면 좋겠어요
64,아니 미러링말고 크롬캐스트에서 앱자체 호환이 되야지. Ott중에서 가장 뒤쳐지고 가장 쓰레기같은 앱임. 그래놓고 고객센테에서는 이게 호환되는거라고 하면 뭐라고 생각해야하는거임
65,티비로 연결해서 볼려고 구독한건디 ㅂㄷㅂㄷ 빨리 복구 안하면 구독 해지합니다
66,뷰잉 쓸때 잘?(이때도 앱자체가 오류많고 버린 앱같았음)썻는데 쿠카로 바꾸니 아예 앱이 실행안되네요. 아무래도 안드로이드9와 10의 차이겠지요. 제발 좀 티비앱 좀 신경써주세요. 앱평가에 나말고 다른분들도 업데이트해달라고 하는데 아직까지 안하는건 기존 고객들 기만하는 걸로 보임니다. 머 이것도 애무새처럼 밑에 답글과 똑같이 달겠지만...
67,크롬캐스트 4에서 호환되지 않은 앱이라고 나오는데 설치 될 수 있게 보완해주세요. 안드로이드 순정기기를 지원하지 않는다는게 이해가 안되네요. 게시판보니 많은사람들이 원하는거 같은데 꼭좀 업데이트 부탁드려요. 안해주면 가입 해지 할래요
68,"애플TV용 앱도 만들어 주세요.

더 크게 볼수 있어서 좋을듯 합니다."
69,보던중에 갑자기 멈추더니 그뒤로 앱실행도 안되네요 몇번지웠다깔아도 똑같아요
70,모바일 재생시 자막이 검정배경 때문에 영상보기 힘들며 재생속도가 조절이 되지 않음
71,미러링은 됐다 안됐다 맨날 지맘대로임; 티비로 연결해서 보려면 티비를 껐다 켰다 앱을 지웠다가 설치했다가 와이파이공유기 껐다 켰다 몇번의 무한반복 끝에 연결되면 크롬캐스트지원이 원활하지 않다 그러고 연결이 간신히 되서 포기하면 내일은 또 잘되고.. 티빙에 재밌는거 많아서 티비 월정액 다 끊고 결제했는데 무료로 보는것도 아니고 서비스가 이런식이면 누가 이걸 봅니까..
72,쿠팡플레이 잘 사용중인데요~ 인터넷티비용으로는 안하시나요? 어플좀 개발해주셨으몬 좋겠습니당..
73,미러링도 다른 ott 앱보다 떨어지고 크롬캐스트 4세대에서 티빙앱 지원도 되지 않아서 유료로 이용중임에도 많이 불편합니다. 제발 크롬캐스트 티빙앱 만들어주세요 제발요ㅠㅠ 좋은 영상 콘텐츠이 더욱 빛을 볼 수 있게 해주세요ㅠㅠ
74,안드로이드 tv 지원해줬으면 좋겠습니다
75,잘되던 크롬캐스트가 갑자기 안되네요..다른건 다되는데 티빙만 안됩니다ㅋㅋ아예 안된것도 아닌데 어이가 없네요
76,미러링 지원이 왜 없어진건가요? 폰에서만 보라는건지..
77,타사 스마트tv에서 크롬캐스트 이용해서 편하게 시청했던경험으로 집에 tv도 스마트tv로 바꿧는데 타앱은 멀쩡히 크롬캐스트 되지만 이것만 안되네요.. 이것때문에 산건데.. 주연제품도 호환시켜주세요
78,영화 구매를 하고 보려고 했는데 계속 서비스가 지연된다고 뜨네요. 와이파이도 확인했고 모바일 데이터로 시험도 해봤지만 시청이 안돼요..;; 안드로이드 패드로도 시도 해봤지만 그것도 안되구요!
79,티빙은 일반 안드로이드 OTT에서 사용 불가라 너무 짜증...미러링으로 보면 특정영화 재생불가 결국 시청 중단함....왜 전용 티비에서만 사용가능하게 한건지...에휴
80,크롬캐스트 4세대 쓰는데 버전이 안맞다며 앱설치가 안되는데 업데이트 예정은 없나요
81,티비에서 시청중인데 버벅임이 심해서 불편합니다. 약 10분에 한번씩 렉이 걸리네요. 참고로 티비는 LG OLED 최신형입니다
82,미러링 TV연결 됐다안됐다 그지 같아요. 고객센터 전화해도 어쩔수 없다는 태도 이용하라는건가요 말라는건가요 서비스 제공해줄거면 제대로 해주면 좋겠어요
83,티비 없는 생활 5년째 - 습관처럼 웨이브를 엽니다. 즐겨보는 컨텐츠 웬만한건 다 웨이브에 있어서 간편하게 슥슥 골라볼 수 있어요 :-)
84,크롬캐스트 연결이 되었다 안되었다 지맘대로에요 최악입니다
85,"안드로이드TV에도 설치되면 별 다섯개 드릴께요. 지금은 안드로이드 폰에는 설치되는데, 안드로이드TV에는 설치 안됨."
86,다른 OTT는 다 멀쩡히 크롬캐스트 연결되는데 티빙만!!!!! 연결 기기 못 찾음!!!!!!!!!!!!!!
87,안드로이드이고 갑자기 며칠 전부터 앱이 실행이 안됩니다. 리뷰 보니까 다른 사람들도 비슷한 거 같은데 빨리 조치 좀 취해주시죠. 돈 내고 이용하는 컨텐츠인데 접속 자체가 불가하다는게 말이 안되네요. 방금전까지 와이파이로 유튜브 잘만 보고 있었는데 티빙으로는 와이파이 연결이 안되네요. 데이터로만 보는게 가능한데 단순 앱의 문제 같은데 빠른 해결 부탁드립니다.
88,모바일 왜 실행이 안되죠??
89,크롬캐스트로 잘 연결해서 티비로 봤었는데 업뎃이후 연결 아이콘이 사라졌어요ㅠㅠㅠ 왜 사라진거죠ㅠ
90,유플러스 UHD3 셋탑 지원좀 해주세요 구글스토어에서 검색이 안되네요
91,안드로이드는 왜 PIP 모드 지원 안하나요... ios는 지원하는걸로 아는데 차별받아야 하는 이유를 모르겠습니다
92,"며칠전부터 크롬캐스트 안된다고 사람들이 얘기하고 있구만 아직도 안되다니..ㄷㄷ 넷플릭스, 웨이브는 잘 연결되는데 티빙만 연결이 안되네요... 앵무새같은 답변말고 좀 고쳐주시기 바랍니다!!!!!!!!!!!!!!"
93,좋은 프로가 많이 있어요. 역시 쿠팡. 근데 올인원 네비는 지원을 안하네요. 개선이 필요합니다. 안드로이드8.0입니다.
94,"티비 연결해서 정말 잘 보고 있었는데
오늘 앱 켜고 보니 아무리 봐도 연결 아이콘이 없어요. 어떻게 하면 되나요? 와이파이 연결도 정상인데.. 
티비 연결하는 방법에 대한 설명도 없네오 ㅠㅠ"
95,안드로이드TV를 지원하지 않네요..
96,안드로이드로 들어가서 아무거나 재생해도 화면 깨짐
97,티비 크롬캐스트 어떨땐 되고 어떨땐 안되요
98,크롬캐스트로 보다가 끄면 재생시간이 이어지는게 아니라 연결하기전 재생시간으로 나오는데 원래 그런가요?
99,연결안되네요..왜그럴까요?
100,항상 재밌게 보고 있습니다 근데 매일 크롬캐스트 연결해서 보기가 여간 귀찮은게 아니네요 제가 사용하는 ott 플랫폼 넷플릭스 디즈니+ 왓챠 는 플스로 앱이 있어서 이거 보다 간단하게 전환해서 볼수 있는데 웨이브는 그게 안되니 불편하네요
101,2021년형 주연테크 스마트TV (안드로이드9.0)에서 쿠팡플레이가 설치가 안되나요? 이TV의 구글플레이에서 쿠팡플레이를 검색하면 안보입니다. 현재 되는지 안되는지요? 그리고 된다면 방법을 알려주세요. 그리고 안된다면 언제 가능한지도 안내부탁드려요. 쿠팡플레이 보려고 쿠팡와우 회원가입했더니 2900원은 바로 결제하면서 볼수 없는 상황을 만들면 어쩌나요? 빠른 답변 부탁합니다.
102,"크롬캐스트 연결했을때 연속재생과 오프닝 건너뛰기 기능을 사용할 수 있으면 좋겠습니다.
어플 잘 사용하고 있습니다. :)"
103,"티빙 오랬동안 사용중이고 잘 보고 있는데 요즘 아이패드로 보는데 재생도 잘 안되고 로딩시간도 너무 오래걸려요 
와이파이 문제인줄 알았는데 다른 어플에서는 영상 플레이가 잘 되더라구요
재생 누르면 까만 화면으로 계속 멈춰있다가 플레이에 오류가 있다고 뜨는데 오류 확인좀 부탁 드려요"
104,갑자기 크롬캐스트 연결이 계속끊김.. 보다가 화질이 나빠지면서 연결이 끊기고 다시키면 화질 나빠지다가 연결이 끊기고를 반복합니다. 다른앱들은 크롬캐스트 잘만돼요 크롬 버젼 1.56 티빙 최신버전...
105,크롬캐스트4에 설치해서 이용중인데 블루투스 스피커랑 연결하면 오디오가 안나옵니다.. 이 부분 해결되면 좋을것 같습니다.
106,와이파이에서 이렇게 많이 끊기는데 어케 보라는거죠?환불 되나요?
107,크롬캐스트 4k 최신버전(Android TV 10)에 왜 설치가 안되는거죠? 다른 OTT앱은 다 되는데...
108,안드로이드 티비용은 앱이 없네요
109,안드로이드티비 지원안되서 별두개뺌
110,"넷플릭스 왓챠 다 쓰고 있다가 왓챠가 너무 끊겨서 웨이브로 일단 넘어오긴 했는데요, 1. 구글크롬캐스트3 인데 미러링시 연속재생이 왜 안되는건가요......? 이건 너무 당황해서 제 폰이 이상한건가 생각했는데 검색해보니 웨이브는 안된다고 해서 진짜 당황스럽네요 ㅋㅋㅋ 크롬 4 부터 지원해준다는 블로그를 봤는데, 크롬4 까지 사서 봐야되나요? 왜 안되는건가요??????????? 2. 폰으로 영상 재생하다가 인터넷 검색하려고 하니 영상 재생이 안되네요, 그 무슨 버튼 하나 누르니 되긴 하는거 같은데.... 아 뭔가 ㅜㅜ 컨텐츠는 많고 라이브 방송도 되서 좋은 거 같은데 진짜 당연하고 단순한 기능이 안되니까 진짜 당황스럽습니다. 티비 광고 엄청 하시던데, 사람을 끌어모으시려면 일단 타업체에서 기본적으로 되는 건 웨이브에서도 되게 해주세요🙏🏻 저 두가지만 해결된다면 바랄게 없겠네요"
111,티비 미러링 기능이 작동 안할 때가 있는데 이유가 뭔가요??
112,안드로이드 셋톱박스는 지원 계획 없나요 호매틱스 박스 큐 사용합니다
113,폰이나 패드에서 보려니 힘들어요. 더 큰 화면에서 볼 수 있게 해주세요. 아니면 에어플레이라고 되게 해주세요.ㅠㅠ
114,"처음에는 크롬캐스트가 되다가
크롬캐스트 버튼이 사라졌네요 왜그럴까여"
115,"안드로이드TV에서 지상파 안나오는건가요? 모바일에서 잘나오길래 요금제도 바꿨는데.,.. 안나와요"
116,크롬캐스트 연결해서 보는데 유튜브 넷플릭스 왓챠 웨이브 다 안끊기는데 티빙만 계속 버퍼링 걸리고 끊김..
117,티비랑 쿠팡플레이 연동도 가능하고 로켓와우 혜택도 충분히 잘 받고있는데 이렇게 좋은 스트리밍 서비스까지 해주니깐 너무너무 좋네요🥰
118,어플 너무 쓰기 불편해요 디즈니니까 볼거는 많고 그 점에서는 정말 좋은데 그 전의 데이터로 이어보기도 잘 안되고 크롬캐스트로 연결해서 볼 때도 어떤 회차인지 보여주지도 않아요 그냥 어플이 너무 구려요 ㅠ 솔직히 컨텐츠 많다고 배째라는 것 같아요
119,너무좋아요~~중드좋아하는데 쿠팡독점공개ㅎㅎ 사랑합니다 다만..가끔 자막이 순식간에 지나갈때가 있어요ㅋㅋ읽을틈없이
120,"안드로이드도 pip 팝업머드 되게 해주세요,,, 신경좀 더 써주세요 그냥 어플 만들어두지만마시고,,,자막도 그렇고 ㅜ"
121,미러링 1초 2초 3초 4초 5초 다시 1초 부터 끊기는거 알고 계신가요?
122,"애플tv에서 앱 검색이 안되던데
언제쯤 가능할까요?!"
123,"이번달만 쓰고 해지할라고요
하다못해 페북도 크롬캐스트가 잘되는데
티빙은 왜 안돼요?
그리고 유튜브 넷플 프라임비디오 쿠팡플레이 다 티비 앱이 있는데 얘만 없어서 불편해요"
124,플레이
125,모바일로 디즈니 플러스에 접속이 안된다고 한지가 2주가 넘어가는데도 고쳐질 생각을 안하네요
126,안드로이드 티비 앱은 도대체 언제나옵니까?
127,ㅋ 자막 안된단얘들 그냥 읽어라 어쩔티비
128,Pip 지원안됨 안드로이드는 지원안하는거같아요 개같네요 아이폰만 지원됨 돈날림 안드로이드 폰으로만 보신다면 결제 ㄴㄴ
129,다른 ott들은 전부 에어플레이 지원되는데 티빙만 안되네요.
130,애플TV에 wavve 앱도 있고 B tv 앱도 있는데 tving 앱이 없다니요~ 한달쯤 더 기다리다가 안나오면 걍 wavve로 넘어갈랍니다 ㅠㅠ
131,티비랑 미러캐스트 기능이 잘 되다가 오늘 접속해보니 안되요
132,중소기업 스마트TV에서 설치가 언되는듯 합니다 구플에서 검색해도 안나옵니다. 운영체제는 안드로이드9.0입니다. 쿠팡은 TV가 LG와 삼성에서만 만드는줄 아시는건 아니죠? 안드로이드 스마트TV에서 설치되도록 빠른 조치 바랍니다.
133,"크롬캐스트로 티비연결해서 보는데 연속재생이
안되네요 찾아보니 저만 그런게 아니더군요.이 점만 보완하면 흠잡을게 없는데.보완 꼭 좀 해주세요 너무 불편하네요"
134,티비연결후 자막짤림현상나타납니다 어떻게해결할까요
135,티비에서 어플설치하려고하는데 핸폰어플에서 새기기연결로 하라는데 아무리 찾아봐도 없네요.. 계정마다 다른건지.. 왜 없을까요?
136,쿠팡사용해서 와우 회원인데 ott도 추가로 볼수 있어서 좋아요! 크롬 캐스트에서 앱 지원은 안되서 아직 넷플릭스나 디즈니 플러스를 더 중점적으로 보게 되긴 하는데 그래도 나름 좋은거 같아요! 크롬캐스트에서도 앱 설치 가능하면 더 자주 사용할것 같아요!
137,다 좋은데 MI스틱에서 사용 가능하게 해주세요. 크롬캐스트 연결은 상시 공기계를 하나 따로 써야하고 자꾸 이유도 모르게 끊어집니다. 왜 왓챠나 넷플릭스 웨이브는 물론이고 최근 진출한 디즈니+까지 지원하던데 제가 구독하는 쿠팡플레이만 안 되나요? USB로 구형 TV나 프로젝터에 연결하는 기기는 저작권 문제가 있다고 하던데 타사들은 지원하니까 이상하네요.
138,모바일애서 자막 설정은 왜 안되는거죠?? 개선이 필요해 보입니다.
139,크롬 연결은 갑자기 왜 안되나요.. 넷플.너튜브 다되는데 웨이브만 먹통입니다.
140,"안드로이드tv 용 앱은 이제 관리 안하나요? 상식적으로 생각해도 다양한 기기에서 사용할 수 있어야 성장하기 유리할텐데, 삼성 엘지 스마트티비만 서비스를 한다는게 이해가 안가네요. 안드로이드tv용 앱으로 가면 tving 욕 밖에 없습니다. 거기에는 답변도 안달려서 여기에 씁니다."
141,삼성/LG 제외한 안드로이드TV용 앱 출시는 언제되나요? 매번 폰 미러링하기가 번거롭습니다.
142,안드로이드tv용 앱은 출시안하시나요?
143,"크롬캐스트3 사용중인데 디즈니 플러스 연결이 한번 끊기면 크롬캐스트를 재부팅 해줘야 전송아이콘(미러링)이 생깁니다. 이거 수정좀 해주세요. 넷플,유투브,쿠팡플레이,웨이브는 정상작동하니 어플 문제인거 같내요"
144,"티비 연결하는 버튼이 핸드폰을 와이파이 연결 시 사라져요. 핸드폰에 와이파이 오프 시 다시 화면 상단에 티비 모양의 버튼이 생성되며, 누르면 같은 와이파이 상에 티비가 없다고 나옵니다.
아이폰과 안드로이드 동일하네요."
145,티비전송버튼이 왜 안눌립니까 짜증 되다안되다 왜이러는지. 잘되게 좀 해놓으세요
146,안드로이드 tv용 앱은 언제 출시되나요?
147,티비로 보고 싶은데 미러링 기능 넣어주세요
148,깔끔한 연결
149,LG헬로우비전 셋탑에 구글플레이스토어에서는 다운이 안되네요 가능하도록 바뀌면 좋겠어요
150,티비연결왜안되요..댔다가안댔다가ㅡㅡ연결되도버퍼링생기고..
151,크롬캐스터가 활성화가 안되어서 티비연결해서 못봐요 어제까진 됐었는데 방법이 있을까요?
152,아이폰으로 다운받았고 tv 크롬캐스트에 캐스트 해서 보려고 했는데 크롬캐스트 버튼이 안 뜨네요… 넷플릭스나 왓챠 같은 다른 ott들은 잘 됐는데 디플만 안 됩니다
153,다른분들이 작성한 리뷰에 달린 쿠팡플레이측 답변 내용대로 설정해도 똑같이 와이파이설정시 미러링 버튼 비활성화되고 전혀 연결 안됩니다. 돈내고 쓰는건데 너무 답답하네요. 이정도면 설정 변경 안내를 하지말고 어플을 고쳐보셔야하는거 아닌가요...
154,휴대폰에서 미러링기능이 됐다안됐다가 너무심해요 거실.안방 2개다 되는날이 있고 거의 안방만 되더라구요 그러다 오늘은 미러링버튼이 아예 들어가지지도않구요 같은 와이파이인지 확인하라는데 한집에서 머 당연한소릴하는건지 유플러스와이파이 같은거쓰고있습니다 왜그러는건지 이유도 모르겠고 암튼 넷플처럼 사용이 쉬웠음 좋겠어요
155,티비랑 연결하는데 '연결가능한 크롬캐스트기기가 없습니다'. 라는 안내문구만 계속 뜨는데요. 웹 삭제하고 쿠키 제거하고 다시깔아도 소용없어요. 방법좀 알려주세요.
156,도대체 크롬캐스트 연결은 왜 맨날 끊기는지 왜 다시 연결이 안되는건지 왜 하루에 한번만 연결이 되고 또 끊기면 다시 안되는건지 거지같은 앱 내 돈 내고 이렇게 힘들게 봐야함?
157,안드로이드 티비 언제 부터시행 하나요? 결제 대기중입니다
158,안드로이드 TV인 Mi TV STICK 에서 설치가 안되요
159,티비로 보고싶은데요 티비용 구글스토어에는 쿠팡플레이가 올라와있지 않네요 넷플이나 웨이브 디즈니는 다있는데 쿠플만 없네요ㅜㅜ 그래요 쿠플 무용지물ㅜ
160,"단지 시작시 광고가 들어갈 거 같은 느낌적인 느낌이지만요 ㅎㅎ

가격대에 비해 이건 정말 훌륭합니다.

근데 안드로이드tv os는 지원예정이 없나요???"
161,크롬케스트 연결이 잘안됩니다 로딩도 길어요 어플이 있는 다른 앱에 비하면 보기 힘듭니다 모바일 용은 괜찬아도 스마트 티비로는 정말 안좋아요
162,"티비에연결해서 보려는데 캐스트 하는 버튼이 왜없음???
디즈니 수듄...."
163,크롬캐스트 연결하면 계속 멈춰서 화남
164,티비연결이 될때는잘되는데 안될때는 안됨
165,"수십번 연령인증 시도해도 입력정보가 올바르지않다고 떠서 전화드렸더니 다시한번 인증해보세요 이딴소리를하고 고객이 무엇때문에 문의를 한건지조차 인지를 못하고 무지성으로 다시한번 인증을 해보세요 라고 앵무새마냥 뱉기만함
꾸역꾸역 수십번 인증해도 똑같다고 이해시키면 이제와서 안드로이드 기기로 성인인증 하라고함 ㅋㅋㅋ
고객응대수준이 진짜 배짱장사수준임"
166,잘 되던 크롬캐스트 미러링 아이콘이 활성화 되지 않아요 왜 막혔나요?
