,0
26,한글자막 번역이 너무 엉망이네요...싱크 안맞을때도 많구요...
27,인크레더블2 보는데 자막 싱크가 안맞네요 돈 내고 보는데 영화 한 편 제대로 못보네요.. 솔직히 실망입니다 그래서 그냥 한국어 더빙으로 본다능..
28,자막판으로 못 바꾸는 사람들들 특 영어못함ㅋ
29,다 좋은데 자막 사이즈가 다른 ott에 비해 너무 커요 자막 크기 조정 가능했으면 좋을거같아요
30,자막이 까맣게 나오는데 어떻게보라는건지 조절할수있게 해주세요
31,자막이 나오는 언어가 없음.. 그냥 모든 언어의 자막이 다 안나옴
32,자막좀 빨리수정해주시길 자막뒤에 검은색 눈에 거슬려요
33,자막이보기안좋아요
34,자막이 변역기 돌린거마냥 수준이 아쉽습니다 개선쫌요...
35,해밀턴 자막없는거 뭡니까? 디즈니플러스가 한국에 들어왔으면 적어도 한국어자막이 있어야하는거 아닙니까? 이런성의없는 경우는 무엇인지요? 일년결제했는데 실망스럽네요
36,배속설정
37,자막 투명도 조절이 시급해 보임 ㅜ
38,자막좀 크게 1.5배속 빠르게 좀 업뎃 해주세요 나홀로집에 잇어서 좋음
39,자막이 영상을 다 가림. 게다가 불투명 자막이라 더 불편함. 다음화로 바로 넘기기 기능도 없음. 재생바를 꼭 손으로 넘겨야함.화면 밝기 소리 제어 기능 없음. 영상에서 회차정보 보는 내용도 없어서 재생 취소를 반복해야함
40,배속 만들어주세요
41,자막크기 조절 시급합니다...
42,배속 기능 추가 해주세요
43,배속 설정 추가해주세요 쿠플에도 있는게 여긴 없네ㅜㅠㅡㅠㅠㅜㅡ
44,자막 미친거 아님? 뭔 발음 받아쓰기에 속도는 겁나빠르고 띄어쓰기도 이상하고 번역 제대로 안되고 걍 번역기 돌린거아님?? 진짜 자막 고쳐지지 않는 이상 절대 안함
45,자막 상태가 왜이러나요..? 차차 개선할건가요?
46,자막 싱크도 하나도 안맞아요 .. 그리고 밝기조절 음량조절 기능도 없네요? 가장기본적인건데요 개선해주세요
47,"자막크기, 재생속도 빠르게 조절할 수 있게 해주세요"
48,자막 크기 설정 안되나요? 한국어로 설정하면 너무 쥐콩만해요... ★☆자막 크기좀 키워주시고 배속기능 넣어주시면 좋겠어요☆★ 한국 출시는 초창기라 아쉬운 부분이 많네요... 콘텐츠도 다양했으면 좋겠어요ㅠ 뱀파이어다이어리도 디즈니에 있는줄 알았는데 없네요ㅠㅠ 보고싶은 콘텐츠 신청은 못할까요??
49,자막이 안보이고 넘어가는 경우가 있습니다
50,"자막 전환도 로딩없이 바로 되서 넘 좋네여
관련성 높은 리뷰로 봤을때 보이는 것중에
겨울왕국 소리전환 안된다는 사람있던데
기계 만질줄 모르면서 안된다고 하지 마세요.
모르면 찾아 보기라도 하던가 ㅉㅉㅉ"
51,더빙말고 한국자막 개선됬으면 좋겠어요
52,음성 한국어과 자막 한국어 싱크 일치가 필요해보여요. 음성을 들으면서 자막을 같이보는걸 좋아하는데 둘이 너무 따로놉니당…
53,자막싱크안맞고 오타있고 ㅋㅋㅋㅋ 제대로좀하자
54,"ㅋㅋㅋㅋ마블영화는 시청도 안됨 디즈니 영화빼고 실행도 안되서 강제 디즈니 시청행 ㅋㅋㅋㅋ 자막 사이즈도 못골라 코리아 ip면 자막을 한국어로 디폴트 해두지도 않아 ㅋㅋㅋ 소리, 밝기 제어 안 돼 콘텐츠는 겁나 없고 성인 인증 안 되서 15세 영상은 다 막혀있고 UI는 겁나 불편하게 하고 되는게 머임? ㅋㅋㅋㅋ 개킹받는 건 자막도 개후짐 심슨에서 환상적이다를 돈이 많다로 갈긴 어메징함이란...."
55,자막 크고 거슬림 국내런칭 굉장히 늦게 했음에도 자막엉망이고 아직도 심의가 안되서 없는 영상도 있음...왓이프 내놔
56,자막은 화면을 많이 가리고 심지어 그런 자막마저도 없는 작품이 많아요. 그리고 오역도 많고요. 문제점 해결되기 전까진 비추합니다.
57,자막이 드럽게 불편하네 폰 설정들어가서 바꿔도 화면 중간쯤에나옴 ㅡㅡ 플스나 pc에서 4k로 사용못함 ㅋㅋㅋ
58,자막실화입니까...넷플릭스도 자막퀄리티구린데 그것보다구리네여
59,자막없는거실화냐
60,자막작업좀...빨리해줬으면
61,돈은 드럽게 비싼데 한국어가 안됨 버그겠지?
62,한국어 더빙이 너무 안되어있네요. 일본시장이 그렇게 큽니까? 왜 일본어 더빙은 있고 한국어 더빙은 없는 작품들이 많은지..
63,한국어 자막이 너무 커요 ..
64,자막 스타일 설정하게해주세요ㅠㅠ 자막이 아얘안보여서 폰으로보면 더빙해서봐야해요
65,새로런칭한 디플보다 한국어 더빙이 없어요 일본어 더 빙은 엄청 많은데 말이죠.한국 컨텐츠로 그렇게 돈을 벌어도 일본 시장이 더커서 그런걸까요?
66,한국어자막.음성 지원 안되는 컨텐츠 대부분임.볼만한거 몇개없고 그마저도 다본거 아직은 결제할가치가없음 실망스러움
67,"자막 크기 조절하기가 있음?
너무 커서 영상에 방해 될 정도인데ㅋㅋ"
68,"그 영상 시청할때 키보드모양(?)같은거 누르면 여러가지 언어가있을텐데요?
거기에 오디오에서 잉글리쉬 누르고 자막 한국어로 설정하면 더빙으로도 말고 자막으로도 시청할수 있습니다 제데로 보고 말하세요-- 고칠점 없는 디즈니 플러스 욕하지 말고요 전 개인적으로 엄청 재미있습니다 티비에서 돈내야 돼는 것도 무료로 볼수있구요^^ 디즈니 플러스 번창하세요~"
69,"자막이 이상해요 
말하는 것과 적히는게 달라요
맞춤법도 계속 틀리고 급하게 적은게 티나요
계속 참고 봤는데 영어를 못하는 분이 적었나요?
에이전트 카터 자막 좀 수정하세요"
70,"자막 크기가 좀 작아요, 크기를 조절할 수 있었으면 좋겠어요. 밝기 조절, 그리고 음성 조절도 필요해요!! 좀 성급하게 만들지 않았나 하는 생각에 별 하나를 뺐습니다. 저는 그 외에 아직 전부 체험해보지 않아서 괜찮아요!!!"
71,번역이랑 자막 ui가 이런식이면 망합니다
72,"저 이거 결제해서 보는데, 뭐가 있는지 확인이 가능해야 되는건 기본이고,, 제가 배속 기능 없으면 불편해서 해지하는데,, 아직 없어서 한달 지나면 해지할거 같네요ㅠㅠ 심지어 왓챠도 이번에 배속 생겼는데,, 여기에 왓챠에 있는 한국 예능 등을 가져와야 비벼볼만 할거 같아요~ 배속 기능 추가좀 부탁드릴게요ㅠㅠ"
73,영어로 된 영상 볼때 자막 끄는 기능이 없어서 불편해요. 자막 끌수 있게 해주세요.
74,"배속기능, 자막위치, 오역, 화면 밝기 아직 고칠거투성이긴한데 볼건 무지많긴하네요"
75,한국에서 보기만을 기다렸습니다. 개선 되야될부분은 많지만 그건 앞으로 업뎃하면서 천천히 바뀌겠고..다른건 뭐 특별히 불편한건 없네요
76,자막 설정을 pc나 아이폰처럼 바꿀수있으면 좋겠어요 자막크기도 크기지만 자막 배경 투명도 도 거슬리고 답답하개 느껴지네요 또 한국어 음성지원을 따로 검색할수 있게 하지는 못하나요? 비교적 최신작만 되어있고 어떤건 되있을법한데도 안되어있네요
77,자막이 너무 작아요..
78,자막 150%도 만들어주세요 100%는 너무 작고 200%는 너무 커요
79,자막이 이상해요
80,자막이 쓰레기 수준 사이즈설정 못하는거야 그렇다치고 싱크도안맞고 부분부분 안나오고 ㅎㅎㅎ 한두달써보고 그래도 개선이 없으면 안씁니다 ㅎㅎ
81,자막 엉망 제공 안되는 컨텐츠도 많음
82,한글이 안나옴 참고 바랍니다.
83,자막크기좀 어떻게해주세요 ㅠㅠ 뒤에 검은배걍도 없애고싶음
84,자막이 조금 늦게 떠요 ㅜㅜ
85,"생각보다 더 다양하고 많은 영상이 있어
그 부분은 만족스럽지만
한국어 자막을 키면 자막이 화면의 반 이상을 가립니다.
영상을 충분히 만끽하며 보기에는 열약한 환경이네요"
86,자막 스타일 특히 폰트와 자막 뒤 쪽 배경 디자인의 개선도 필요할 것 같습니다. 가독성이 너무 떨어지고 특히 영상의 일부를 가리는 것도 큰 문제입니다. 자막 위치도 함께 조정해주세요.
87,자막의 위치가 굉장히 거슬린다. 자막의 위치를 조정할 수 있는 기능이 있으면 좋겠다.  그리고 영어 자막이 가끔 서로 겹쳐서 알아볼수 없는 경우가 있는데 자막 타이밍을 수정하면 좋겠음.
88,자막 ! 화남
89,"자막 오류가 심해요..... 
동영상과 자막과 따로노는게 심하네요 ....
수정부탁드려요 ㅜㅜㅜㅜ"
90,"한국인데 왜 저는 저렇게 뜨나요?

국가설정은 없나요??

사용이야 모를껀 없지만. 저는왜?"
91,딴거 다 좋은데 아이맥으로 보면 한국어 자막이 번역 오류인건지 이상해요 아이폰으로 보면 괜찮은데 ㅠㅠ
92,"자막이 너무 커서 어디서 줄여야할지.. 방법이 있다면 너무 불편한 지원 방법입니다.

배속재생이 있으면 좋겠습니다.

탭하여 건너뛸때 심한 버퍼링에 한국인인 저는 웁니다."
93,"배속기능, 화면밝기 조절 기능, 자막 크기 조절 기능이 시급합니다. 넷플릭스에 비해 여러모로 많이 부족해요."
94,자막싱크수정해주세요.. 인크레더블 2 보는데 자막싱크가 안맞아요.. 안타까워서 그래요ㅜㅜ
95,한국 최고의 OTT
96,더빙도 해주서 보기 좋아요
97,자막 완전 개판이네요
98,배속만들어주세요
99,번역상태 개판이네. 이럴꺼면 영화관에 나온걸 보고 번역을 쓰던긴 ㅡㅡ 번역이 이랬다 저랬다하면 어떡함. 몰입 안되게
100,자막뒤에 검은 배경은 설정에서 바꿀수 있게 해줘서 괜찮은데 자막 한글번역이 정말 별로인것 같습니다 한글 더빙을 그대로 옮기신건가요? 자막을 보는이유는 원영화 그대로의 느낌을 보려고 보는것일텐데 그런 시청자들에게는 너무 불합리한거 아닌가라는 생각이 듭니다
101,자막 너무 구림 재생목록 편집 못 함 기대보다 다본거가 대부분이고 볼게 별로 없음 키즈모드나 성인이나 컨텐츠 차이가 별로 없어 보임 아이들을 위한 시리즈 물도 거의 없고 예전 것들이라 애들도 볼게 없음
102,자막싱크가 안맞아서 볼 수가 없다...마블 영화는 자막이 제대로인거 같은데 다른 컨텐츠들은 노답..당장 모든 컨텐츠 자막싱크 수정 어려우면 우선 싱크 조절을 직접 할 수 있게라도 해주던지 해야 할듯..
103,한국어 더빙은 있는데 한국어자막은 없는게 많아요. 영어음성과 영어자막은 있으면서 한국어 자막은 없나요? 몇년을 질질 끌며 출시를 왜 미뤄왔는지 이해가 안되네요. 넷플릭스가 이점에서 훨씬 좋네요. 자기들 콘텐츠가 많이 있음 뭐하나요. 요리를 하다가 덜했네요. 구독은 끊고 한국어 자막 지원 시작하면 다시 보겠네요
104,자막이 중간에 끊기기도 하고 검정색 박스로밖에 표현못하는게 아쉽습니다 몰입도가 현저히 낮아지고 신경질나요 공룡기업에서 이런 작은거하나 신경못쓰고 아직까지 방치한다는게 이해가 되질않네요 앱 출시할때 사전테스트같은거 다 해보지않나요?? 해본 결과가 이따구면 디즈니플러스 코리아팀은 다시 재구성해보심이 어떤지...
105,"자막이 오질나게 버벅이고 0.1초만에 지나가고 난리났음 글고 자막 크기도 하나는 너무 작고 하나는 너무큼,, 극단적 그자체"
106,"자막 오류 수정, 배속 재생 업제이트해주세요~"
107,"자막설정 방법 폰의 설정>검색 ""자막"">구글 자막(CC)선택후 설정하시면 됩니다. 아직 오픈 초기인지라 많은 개선점이 보이지만 차차 나아지겠죠^^ 그래도 볼거많고 전연령층이 다양히 즐길수 있어서 대만족 중입니다."
108,한국어 더빙이 적어서 좀 실망스럽네요
109,자막이 씽크안맞는게 많고 중간하면 너무 크고 작게하면 너무 작아요 그래서 별한개 뺍니다.
110,"자막 개판인거 알죠?

진짜 1년 끊었으면 큰일날뻔..

한국 자막 수정해야할게 한 두개가 아닙니다;

이렇게 늦게 출시를 했으면 자막을 제대로 좀 해야죠

컨텐츠 좋은거 인정합니다

하지만 자막을 이렇게 만들면 집중이 안 됩니다

오타, 자막 싱크, 속도 이 문제를 

하루 빨리 해결해주시기 바랍니다"
111,한국 팀이 있긴 함? 일 ㅈㄴ 못하네
112,자막이 자주 꾾김
113,자막크기 변경은 어디서하나요? 설정도 안보이고 보다가 눈장애 되겠네요~~
114,자막이 너무 쥐똥만해요..ㅡㅡ
115,"한국어버전이 너무 없네요.. 아이들이 디즈니를 얼마나 많이 좋아하는데.. 넷플릭스는 어른꺼,디즈니는 아이들을 위해서 구입했는데 자막버전도 엉성하고 한국어버전도 얼마없고.. 한달만 구독하고 끊을래요."
116,자막이 쓰레기 같아요 안 켜고 보는게 나은 수준. 성인용 컨텐츠 어쩌고 하기 전에 자막이나 고쳐라. 디즈니를 몇개월을 기다렸는데 자막 준비 어쩌구 언플은 그렇게 하더니 수준이 이따위야
117,자막 설정 좀 만들어라 검정 레터박스에 검정 글씨로 자막 띄우는 게 말이나 되나? 삼성폰은 자막 설정도 못 바꾸는데 돈 내고 거지같은 자막 보게 만드네 차라리 구글 자막을 쓰게 하던가
118,"자막이 이상해요,, 시리즈물 보는데 번역하시는 분이 줄거리나 등장인물들을 모르는 건지 친구한테 존댓말 쓰고 그리고 존댓말 했다가 갑자기 반말로 하다 다시 존댓말로 바뀌게 번역이 나오고 아무튼 개선해야 할게 너무 많아요..."
119,자막 상태 왜 이럼
120,배속 기능 제발 해주세요ㅜㅜㅜ
121,자막도 계속 끊기고 영상 좀 불편
122,자막에 한국어 좀 더 많이 넣어주세요ㅠㅠ
123,배속 좀 만들어주세요ㅠㅠ 진짜 ㅅ 답답해서 못보겟네유
124,자막번역 해도해도 너무한 거 아닙니까
125,자막 눈갱에 성인인증도 계속 안되고 뭔 체험판을 내놨냐
126,한글자막이 별로 없어요!!!! 걍 아쉬운게 좀 많아요..
127,한국에서 장사하기 싫으면 꺼지세요~ 구독 취소!!!!!
128,배속기능 생겼네요 너무 좋아요
129,자막 글씨만 있었으면 좋겠어요..
130,"자막 오류가 정말 많이 발견됩니다
전체적인 검토가 필요해요
그리고 샹치를 크롬으로 볼 때 자막이 씹히는 경우가 2번이나 발생하던데 오류를 줄여주세요"
131,한글 번역은 인기작들은 좀 덜한데 다른작품들은 거의 번역기로 1차 작업하고 급하게 좀 다듬은 수준으로 보임 그리고 자막 크기가 너무 작거나 큼 UI도 첨부터 독자적으로 만들생각하지말고 일단 많이들 사용하고 개선된 넷플릭스꺼 벤치마킹해서 개선하고 그걸 바탕으로 분석해서 독자적인 UI를 만들어 나가는게 좋아보임 지금은 넘 불편함 그리고 기본 볼륨도 넘 작음 디플만 볼때마다 볼륨 높였다 줄였다 하기 불편함
132,자막 안 나왓여 !!
133,미국애니들 제발 한국어 자막 만들어주세요 더빙도 좋지만 영어공부 하려고 보는 건데 다 한국어 자막이 없어요ㅠ 그것도 그렇지만 한국어 더빙이 있어도 당연히 한국어 자막도 있어야 하는 거 아닐까요 .. 디즈니인데
134,"한국어 더빙은 공중파에서 더빙 포기한 이래 실로 오랫만에 애니뿐만 아니라 영화, 드라마로 들을 수 있어 좋습니다. 이건 경쟁사보다 우수한 디즈니+의 강점같습니다. 하지만 자막의 질이 개중에 구글번역기 돌린듯한 수준의 오역이 몰입을 해치고, 자막의 뒷부분 검은배경이 영상을 가려 보기도 안좋고 시청 몰입감을 해칩니다. 이런부분이 개선되면 좋겠습니다"
135,"자막 사이즈  포맷 업데이트 해 주세요 
사이즈 너무 작고 보기 힘듭니다 꼭!! 개선해 주세요"
136,자막크기를 조절할수 있었으면 좋겠어요 현재는 너무 커서 보기에 불편함이 있네요 개선을 부탁드리고 싶어요
137,더빙판 많이 부탁드려요
138,자막 뒤에 검은 그림자 좀 없애주셔도 별 4개는 줄듯 컨텐츠는 의심할 여지 없이 고퀄이니까...
139,한국어 자막 모든작품에 추가된게 아니었나요???
140,"자막 싱크가 안맞아요.. 1초정도 딜레이되고, 늦게나오는만큼 긴 대사는 휙 지나가서 읽지도 못해요.. 중간에 아예 안나오는 부분도 있어요ㅠ 자막 싱크 개선이 필요해보입니다"
141,자막 싱크 좀...........
142,배속기능 넣어주세요ㅠㅠㅠㅠㅠㅠㅠ배속 제발!!ㅠㅠㅠㅠ 답답해서 못보겠음요ㅠㅠㅠ
143,자막스타일150으로 해주세요 넘작거나 커요
144,"배속 내놔
마블 일주일만에 정주행 할거니까
2배속 내놔 당장"
145,번역이 진짜 구려요. 싱크안맞는 영상도 진짜많음
146,자막 번역이 너무 이상해요
147,번역 무슨일인가요 급해서 그런건지 난리났던데 이정도면 초딩알바 쓴거라해도 믿겠어요...
148,배속 기능이 없어서 답답해요 리뷰 지우지 말아주세요 리뷰 계속 지워서 별점 내렸어요
149,자막이 영상보다 좀 늦게나오네요 그리고 마블 시리즈중 하나인 인크레저블 헐크는 왜 없나요? 생겼으면 좋겠네요 그래도 잘 보고 있습당!!
150,배속도 가능하게 해주세요
151,자막 신경 좀 써주세요 ㅜㅜ 들리는 영어에 비해 너무 딱딱하고 재미없어요 제발요 .. 다른 건 다 괜찮으니까 제발 자막 좀 🥺🥺 번역가를 바꿔주시던지 해쥬세요
152,자막이 너무 커서 가려요.. 자막 설정 따로 할 수 있기는 한가요? 안되는거 같던데 자막.. 좀 어떻게 해주세여
153,자막 퀄이랑 설정이 ㄹㅇ 개구림 걍 번역기돌린것 같은데
154,자막 개판임.컨텐츠가 디즈니치곤 상당히 개판이고 앱자체가 정리가 안됨
155,배속 기능 좀 만들어줘요
156,자막도 개판이고 컨탠츠도 없고 내서널 지오그라피하나보고 구독하는데 없어 똥이야
157,배속기능 반드시 빨리 만들어주세요
158,폰트 크기 150% 설정 추가해주심 감사~
159,자막좀 어떻게 해보라고 좀 아 ㅡㅡ 자막배경 없애고 위치도 좀 바꿔라
160,"다 좋고 잘 보고있는데, 디즈니 자체 애니매이션 같은 경우에 자막이 중국어나 영어 뿐이네요. 한국어도 빨리 추가해주셨으면 좋겠습니다!"
161,자막 좀 제대로 고쳐주실래요
162,자막이 보이는 PIP 지원이 되면 더 좋은 디즈니플러스가 될것입니다
163,넷플릭스에서 사라진 작품들이 이곳에 다 있는 점은 좋지만 일부 자막에 한국어 지원이 안되는 부분이나 설명글이 짧은 점이 아쉽습니다.
164,자막 좀...
165,번역
166,자막도 별로고 많은 ott가 있지만 대부분 자체적으로 밝기조절이나 음량 조절을 할수있던데 그런것도 없음
167,자막 무슨 일인지...
168,한글 자막해석이 별루예요
169,자막 설정이 구림
170,자막이...
171,"자막설정 엄청 불편, 자막 스타일 개구림, 개구리면 스타일 변경도 가능해야하는데 태블릿에선 불가능"
172,개선 되어야 할 점이 아직 많네요. 그중에서 전 자막 기능이 제일 별론데요.. 폰트가 구린 것만이 아니라 한국어 더빙은 있으면서 한국어 자막은 왜 없는지 모르겠네요. 그리고 더빙에서도 번역이 이상하게 된 부분이 많은데 그 점도 개선해주시길 바랍니다.
173,번역 개판ㅋㅋㅋㅋ
174,"자막! 그거빼고, 아! 왓이프 아직 없는거 빼고 괜찮음"
175,배속기능좀 넣어주세요
176,자막이 이상한게 좀 있음
177,자막이 아상하긴 한데 많고 괜찮늠
178,자막부터그렇고 다본다음에 뒤로가기하는것도불편함 다른 넷플릭스나 웨이브 등에 비해 후발주자임에도불구하고 개선률이꽝임 구독취소고려중
179,자막ㆍ더빙이 없어요
180,자막도 어느정도 고쳐졌고 콘텐츠도 많아서 좋네요
181,자막 엉터리에 불편한 ui...본인얼굴에 스스로 똥칠한 셈.. 1년구독했는데 돈아까워
182,한국 컨텐츠가 많이 부족하네요..넷플릭스 만큼 자체 제작을 많이 해준다면 국내는 물론 전세계에서 흥행할수 있을듯
183,모든 더빙을 다 한국어로 해주세요
184,번역이진짜..개구려서 번역기수준.. 원어로듣고 자막보구싶은데 보다보면 내용이이해안가서 더빙판을봐야하고..더빙이랑 더빙 같이 틀어놓으면 번역이 얼마나 구린지 알수있어요 누나라고 했다가 동생이라고 했다가.. 번역기수준의 직역이에요.. 아진짜너무짜증나요
185,자막
186,자막과 화질을 변경할수있게 해주세요
187,자막들 빨리 수정해라 돈아까우니까
188,자막이 말이 아니네요
189,한국에 런칭하면서 자막도 없고 더빙도 없는 작품을 쌩으로 내놓는건 왜인강ᆢㄷ
190,자막 ui 개선좀 하십쇼ㅋㅋ 시꺼멓고 위치도 지맘대로인게 투니버스보다 못하네요
191,자막이 레잔도네요 오역도 많고 한글자씩 빠져있던 추가되있던 자막에 오류가 너무 많아요 혹시 이번 자막도 총괄이 박지훈인가요
192,한글 자막이랑 오디오랑 타이밍이 너무 안 맞네요... 네모 박스에 자막이 있어서 집중도 안되구요.. 세심한 부분에 많이 실망돼요.....
193,자막 좀 고쳐줘요 일 좀하세요. 대가리에 자막이 뜨는 기분을 아세요?
194,더빙도 좋지만 한국어 자막 많이 추가됬으면 합니다.
195,정말 좋습니다.영화가 정말 다양하고 더빙 이상하다 자꾸 하셔셔 한번 영어로 말고 한국어로 봐봤는데 그렇게 욕할것 같지는 않아요.디즈니도 최근에 냈으니 더빙을 좀 너그럽게 봐주면 당연 5점 입니다.근데 더빙은 조금 고쳐야 할거 같아요.
196,자막 싱크 다 안맞음...
197,배속기능좀
198,배속 기능 없음 밝기 조절 없음 8282 수정 플리즈요
199,한국어 번역의 범위가 너무 적습니다 차근차근 밟아나가야할 큰 숙제라고 생각합니다
200,"싱크도 안 맞고 등등 문제가 너무 많아요..
언제쯤 고쳐질까요..."
201,자막글자조정.다음화.이전화 없음. 창모드에서 재상버튼생기면 자막사라짐. 다음화.이전화가 제일 시급함.. 요거없는데는 처음ㅎㅎ 기대를 많이했는데 기본적인게 불편하니 의욕이 슬쩍 떨어짐
202,자막 싱크가 10초정도 차이나네요. 도저히 볼 수가 없어요
203,"자막설정되있으면 영상 재생할때마다 자동으로 자막 뜨게 해주세요! 매회 자막설정들어가서 설정해야되서 불편합니다~
그리고 오프닝이나 줄거리 건너뛰기기능도 만들어주세요!
쿠팡회원으로 단품무료배송 반품비없는거나 다 편하게 쓰면서 혜택도 많고 저렴하다고 생각했는데 ott섭스도 이용할수있다니 혜자스럽네요ㅠㅠㅠㅠㅠ몇가지 기능만 개선해주세용"
204,"배속, 팝업 설정이 있음 참 좋겠습니다"
205,익숙해져서 사용이 편해요 다만 멀티유저 개인별 패스부여필요
206,자막싱크가 안맞아요..
207,자막 번역이 급하게 진행되나보네요. 영어 대사 스크립트를 보고 번역하지 않고 들리는 대로 번역한 티가 나는 지점이 많네요. 오역리포트 같은게 있나요? 없으면 만들어서 품질관리를 해야할 듯.
208,자막 기능을 발로 만들었나 싶다
209,이게 좋지만 몇몇 편들은 자막이랑 음성이 한국어로 없어요.빨라 고쳐주세요(특히아발로 왕국의 엘레나 시즌2 18화요)
210,영어음성에 한국어자막나오도록 설정하고 싶은데 어떻게어디서바꾸는거죠ㅜㅜ
211,배속없으면없다구래야지 한참찾았잖.. 자막도 넘 별루
212,자막번역이 개같네요
213,자막패치진짜...중간중간 끊겨서 영화를 볼때 몰입도가 떨어짐 중간에 보다가 자막때문에 때려침 디즈니라 믿고봤는데 이게뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋ;;;;;;;
214,오역이 많고 아이들보기에 번역표현이 부적절함
215,"쿠팡을 갓팡이라 하는 이유 중 하나가 바로 쿠팡플레이일 정도로 감동받으며 서비스를 이용하고 있습니다.
아이폰, 아이패드, 웹OS등등 잘 사용하고 있는데요, 애플TV용 앱이 아직 없어서 많이 아쉽습니다. 
애플TV용 앱을 어서 빨리 서둘러 출시해 주시면 감동은 배가 될 것 같습니다.^^
감사합니다. 쿠팡!!"
216,자막오류는 지금 많이 괜찮아 졌고 넷플은 약 만 이천 원 내야지 고화질인데 디즈니는 그런 차별없이 설정에서 바꿀수 있음 그리고 댓글에 있는 불편한점 거의 고쳐짐
217,"TV에서도 보고싶은데, 애플TV용 앱도 출시해주시면 안될까요?"
218,외국에서 한국어 영상을 볼때 한국어 자막을 사용할수 없습니다.
219,자막과 더빙이 많이 아쉬워요ㅠㅠ
220,근데 좀 불편해요 한국어여도 자막 설정 가능하게해주세요 그리고 재생로딩 없애주세요 뛰어넘기 빠르게되게해주세요 넷플릭스랑 똑가기만하면 대박날거같네요
221,자막 보기로 설정했으면 계속 뜨게 해주세요 이어보기하는데 제가 자막 일부러 끈 것처럼 안 나와요. 다시 설정을 눌러줘야지(심지어 자막 이미 한국어 선택돼있음) 자막이 나옵니다
222,번역 누구니? 진짜 나와
223,"배속과 자막좀 최대한 빨리 많들어주시면 감사하겠습니다 ^^,,"
224,동영상을 볼 때 시간 10초 앞으로가기를 누르거나 영상시간 앞당기면 한국어으로 듣고 있는데 자꾸 한국어 자막이 나옴 제발 고쳐주삼
225,음 가격대비 좋아요 영어 자막으로 보고싶어거 영어 자맏선택하면 한국어나와요 전에는 영어자막나왔었는데 왜 한국어로 나오는지 ㅠㅠ
226,번역도 엉망 단어 번역대신 ?로 나오는 자막 수시로 ?자막에 오타도 빈번 회차가 섞여있음 앞내용을 중간에 끼워놓다니 최악이네요
227,자막 폰트가 폰은 넘 크고 중간에 있고 컴은 넘 작아서 눈 아파요. 자막이 뜨지 않는 오류도 있어요. 아무리 처음이라지만 갈길이 아주 멀어 보이네요.
228,한국어작품 외국어더빙 기능 및 한국어자막설정 가능한가요 있으면 좋을거같은데
229,전체관람가 영화에 한국어 오디오가 없는게 많아요 아직 자막 읽기 힘든 어린아이들 위해 한국어 오디오를 많이 도입해 주세요 타 ott서비스에는 전체관람가 영화에 한국어 오디오가 많습니다
230,자막이 말보다 빨라요 글자에있는바탕색과 글자크기도 개선이 필요합니다
231,크기 좀 줄여요
