,0
23,배속 설정 추가해주세요 쿠플에도 있는게 여긴 없네ㅜㅠㅡㅠㅠㅜㅡ
24,자막 크기 설정 안되나요? 한국어로 설정하면 너무 쥐콩만해요... ★☆자막 크기좀 키워주시고 배속기능 넣어주시면 좋겠어요☆★ 한국 출시는 초창기라 아쉬운 부분이 많네요... 콘텐츠도 다양했으면 좋겠어요ㅠ 뱀파이어다이어리도 디즈니에 있는줄 알았는데 없네요ㅠㅠ 보고싶은 콘텐츠 신청은 못할까요??
25,1. 화면밝기 & 소리 조절 못 함 2. 자막 크기 설정이 없음 3. 결제 관리 앱으로 안됨 4. 자막 오역과 오타 너무 많음 아직 앱에서 부족한 부분이 많은 것 같음 자막번역 때문에 앱 출시가 늦어졌다고 아는데 늦어진거치고 자막의 질이 기대이하임
26,"뭔가 관련 콘텐츠 이런게 뜨면 조금더 도움이 될 거고요 그리고 자막이 너무 깔끔하지가 못해요 넷*릭스 처럼 테두리가 검은색이록 적당한 자막 크기이면 좋겠거요 ㅠㅠ 또 시청기록이 따로 안 떠 겁나 고생하면서 
보게 괴네요 가격은 저렴하지만 꼭 그 값어치 하는 거 같아 너무 속상해요"
27,"최대 7명 동시접속 4명, 생각보다 이게 많이 겹칠 수도 있다고 생각이 들더라고요 앱에 들어갈때 누가누가 접속을 하고 있는지가 표시가 되면 끊길일도 없을것 같습니다!!"
28,"영상을 재생한 후에 화면내에서  컨트롤 할 수 있는 기능을 만들어 주세요 밝기를 조절하거나 볼륨조절, 다음화로 중간에 바로 넘어가거나 하는 기능들이 필요합니다!!"
29,"컨텐츠 별5, 재생플레이어 별1"
30,"밝기 조절 , 볼륨조절, 영상 조절이 매우 후지거나 전혀 없음. 관련 gui 개선이 시급함. 그리고 전체적으로 영상이 어두운 듯...."
31,"ㅋㅋㅋㅋ마블영화는 시청도 안됨 디즈니 영화빼고 실행도 안되서 강제 디즈니 시청행 ㅋㅋㅋㅋ 자막 사이즈도 못골라 코리아 ip면 자막을 한국어로 디폴트 해두지도 않아 ㅋㅋㅋ 소리, 밝기 제어 안 돼 콘텐츠는 겁나 없고 성인 인증 안 되서 15세 영상은 다 막혀있고 UI는 겁나 불편하게 하고 되는게 머임? ㅋㅋㅋㅋ 개킹받는 건 자막도 개후짐 심슨에서 환상적이다를 돈이 많다로 갈긴 어메징함이란...."
32,편하고 좋네요~:)
33,완전 만족
34,굳
35,팝업안됨 배속재생안됨 자막한국영어동시에띄우게해줘 너무 구린거 아니니
36,백그라운드 실행이 안되다니..더빙은 너무좋은데 이거키고 다른일은 못한다는거 너무 큰단점입니다ㅜㅜ한달뒤 다시 넷플갈듯..
37,밝기 조절 없고 속도 조절 없어요..
38,배속 재생 시스템좀 만들어주세요
39,저도 s20쓰고 있는데 잘되다가 갑자기 넷플릭스가 켜지지가 않아서 문제입니다 빠르게 해결방안 주세요 몇번이고 지우고 해봤는데도 안됩니다
40,배속 기능이 절실합니다!!! 빠른 업데이트 바랍니다ㅠ
41,화면 재생시 밝기 조정좀 해주세요 자동밝기 하니 어두웠다 환했다 힘듬
42,오디오 자막 들어가면 톱니바퀴 설정모양이 보인다는데 노트8에는 안보여서 자막설정을 못 하네요. 검은바탕이 너무 신경쓰이는데 어떻게 설정할 수 있나요?
43,메뉴 글씨가 하나도 안 나와서 감으로 시도하다가 때려치움
44,"영상 우측 상단에 보면 설정하는 버튼 있어요
오디오를 코리안으로 하면 더빙으로 들리고 
영어로 하면 원작 그대로 들립니다 
모르면 검색이라도 하고 찾아라도 보세요 
그냥 냅다 욕하지 마시구요..."
45,"백그라운 재생, 다음 에피소드 자동 재생 기능이 추가되면 좋겠습니다!! 그래비티 폴즈랑 아울하우스 한글자막 추가도 해주세요!! 오디오는 영어, 자막은 한글로 설정하고 보는데 없어서 너무 아쉽네요ㅠㅠ 또 한글 자막 검수 제대로 해주세요!!"
46,밝기가 너무 어두워요
47,속도조절 주세요... 배속 기능 제발.. 한국인들 죽어나요
48,하이큐 4기!!
49,편리합니다
50,빨리감기 개선이 필요합니다. 그 외 전반적으로 만족
51,백그라운드 재생....
52,"배속기능, 자막위치, 오역, 화면 밝기 아직 고칠거투성이긴한데 볼건 무지많긴하네요"
53,오프닝 넘기기랑 배속좀 만들어주세요 ㅜㅠㅠ 특히 배속좀 제발~~
54,팝업창 설정 기능 넣어주세요
55,배속 좀 빨리 적용해서 업데이트 해주세요 제발 빨리!!!!!
56,컨텐츠 볼륨은 둘째치고 풀화면 방향을 돌릴 수가 없는건 너무 큰 단점이네요. 쌍팔년대 어플도 아니고. 세상에 네상에. 볼륨이야 키워가면 되겠으나 플레이어 기능이 너무 수준이하입니다. 개선 바랍니다.
57,자막 스타일 특히 폰트와 자막 뒤 쪽 배경 디자인의 개선도 필요할 것 같습니다. 가독성이 너무 떨어지고 특히 영상의 일부를 가리는 것도 큰 문제입니다. 자막 위치도 함께 조정해주세요.
58,"자막 오류가 심해요..... 
동영상과 자막과 따로노는게 심하네요 ....
수정부탁드려요 ㅜㅜㅜㅜ"
59,"자막이 너무 커서 어디서 줄여야할지.. 방법이 있다면 너무 불편한 지원 방법입니다.

배속재생이 있으면 좋겠습니다.

탭하여 건너뛸때 심한 버퍼링에 한국인인 저는 웁니다."
60,"배속기능, 화면밝기 조절 기능, 자막 크기 조절 기능이 시급합니다. 넷플릭스에 비해 여러모로 많이 부족해요."
61,디즈니 넘 좋아하는데 어플이 생겨 볼수있었어 좋아요 너무고마워요 디즈니 최고입니다
62,배속만들어주세요
63,"내가 찜한 콘텐츠에서 선택삭제를 할 수 있었으면 좋겠어요ㅠㅠ 하나하나 눌러서 삭제하는 것도 힘들고, 아래로 내려서 삭제하다 보면 스크롤이 맨 위로 올라가 있어서 짜증납니다.. 그리고 TV에서 자막 싱크 좀 맞춰주세요.."
64,제가 잘몰라서 구독 취소도 해보고 연간에서 월간으로 바꿔보고했는데 이미 나간 99000원은 증발하고 추가로 9900원나가서 월간 구독으로 바뀌었어요…어떻게 해요…환불방법도 모르겠고 진짜…
65,외국인이 담당인가?ㅋ
66,"자막설정 방법 폰의 설정>검색 ""자막"">구글 자막(CC)선택후 설정하시면 됩니다. 아직 오픈 초기인지라 많은 개선점이 보이지만 차차 나아지겠죠^^ 그래도 볼거많고 전연령층이 다양히 즐길수 있어서 대만족 중입니다."
67,"인터페이스가 넷플에 비해 떨어짐, 밝기조절등이 불편. 번역에 문제가 있는경우가 있음. 패밀리가이 런칭한다해서 기대했는데 아쉬움. 그래도 보고싶었던 컨텐츠가 많아서 만족합니다."
68,이어보기 나만안됨? 왜 로딩이...
69,화면은 안나오고 소리만 나옴 왜죠?
70,"자막 개판인거 알죠?

진짜 1년 끊었으면 큰일날뻔..

한국 자막 수정해야할게 한 두개가 아닙니다;

이렇게 늦게 출시를 했으면 자막을 제대로 좀 해야죠

컨텐츠 좋은거 인정합니다

하지만 자막을 이렇게 만들면 집중이 안 됩니다

오타, 자막 싱크, 속도 이 문제를 

하루 빨리 해결해주시기 바랍니다"
71,팝업모드로 볼수도 없고 자막도 유튜브에서 자막틀은거마냥 나오네요.. 자막에 집중하기가 힘들어요ㅠ 너무 막 만든느낌? 한달 체험해볼수도 없고.. 솔직히 결제한사람들 다 환불해줘야된다고 생각됩니다
72,자막크기 변경은 어디서하나요? 설정도 안보이고 보다가 눈장애 되겠네요~~
73,"자막이 이상해요,, 시리즈물 보는데 번역하시는 분이 줄거리나 등장인물들을 모르는 건지 친구한테 존댓말 쓰고 그리고 존댓말 했다가 갑자기 반말로 하다 다시 존댓말로 바뀌게 번역이 나오고 아무튼 개선해야 할게 너무 많아요..."
74,팝업창 지원 왜 안돼요? 돈내고 쓰는데 너무 불편해요!!
75,"배속기능, 팝업기능, 시청중인콘텐츠 편집기능이 필요합니다"
76,가로모드 사용시 화면을 다 사용하지 못하고 4면에 다 레터박스 처럼 셍겨서 화면 가운데 붕떠 있는 느낌입니다. 고객센터 접수해도 뭔말인지 모르더군요. 사후 조치가 아쉽습니다
77,퀵vod가 있어서 너무 좋습니다 ㅠ_ㅠ♡ 라이브와는 또 다른 매력인듯 ㅎㅎ 요즘같은 시국에 웨이브 보는 맛으로 이겨내네요! 최고!!
78,배속 기능 제발 해주세요ㅜㅜㅜ
79,자막도 계속 끊기고 영상 좀 불편
80,편하고 간결하고 볼게만코~
81,디즈니 한국에서 대박치고싶었으면 번역을 이렇게 밖에 못하나요 시리즈인데 앞뒤내용 구분도 못하고 대충대충 해논건가요.. 너무 실망이내요 1. 번역 2. 자막크기 3. 밝기조절
82,배속 좀 만들어주세요ㅠㅠ 진짜 ㅅ 답답해서 못보겟네유
83,속도 조절 기능 해주세요
84,현재 에어팟프로 사용중인데 에어팟프로에서 조작하는 일시정지했다가 다시 재생하는 버튼이 다른 어플들애서는 잘 적용되는데 왜 티빙만 적용이 안될가요.. 저만 그런가요 티빙 삭제했다가 디시 깔아도 이런데 ㅠ
85,"넷플릭스의 경우 미니플레이어 영역 내 재생버튼과 별도로 하단에 '재생' 버튼이 제공되어 있어서 걍 보던데부터 이어보기 할 수 있는데 
여기는 콘텐츠 상세화면에서 시청 시점부터 이어보기 할라면 하단 회차리스트에도 표기도 안되어있고 무적권 예고편 을 봐야만 이어보기 재생되는데 이거 넘 불편해요 
UX개선 부탁드립니다. 
콘텐츠는 볼거많아서 감사드리고있어요"
86,매우만족
87,최대.소리가 너무 작아요 ㅠㅠ!!
88,배속기능 생겼네요 너무 좋아요
89,넷플릭스 보자 디즈니보면 플레이어 기능때매 속타져요  밝기조절과 재생 위치 날라감
90,어제부터 오디오가 몇 초 빠르게 나오고 입 모양과 나오는 오디오가 맞지를 않아 보는게 불편함이 있습니다!
91,Pc로 볼때 자동으로 전체화면 됐으면 좋겠어요. 넷플처럼요. 매번 다음에피소드 시작될때마다 마으스로 저체화면 클릭하려니 너무 불편삽니다.
92,굳
93,"일단 의역은 재앙 수준이고 (제발 번역 하는 사람들 억지로 의역 좀 하지마 직역이 기본이고 거기에 문제가 있을 것 같을때만 바꿔야지) 앱의 오류는 , 성인인증을 계속 해도 인증 안됨 이건 PC에서 해야만 된다는 리뷰가 있음 심슨의 경우 자막이 검은색 배경이 없어서 보기 힘듬 반응 속도도 느리고 다음 에피소드로 바로 가는 버튼이 없음 이건 진짜 끔찍하다. 다시 말해서 ui도 문제 설정도 문제 번역도 문제 한국의 런칭 문제가 아니라 애초에 시스템의 문제인데 플러스 런칭 한지가 언제인데 아직도 이러냐 이런 수준의 앱은 처음임."
94,"자막 사이즈  포맷 업데이트 해 주세요 
사이즈 너무 작고 보기 힘듭니다 꼭!! 개선해 주세요"
95,"150 정도의 폰트 사이즈
재생 중 밝기 및 사운드 크기 조절
다음 화 바로 재생 정도의 기능만 있어도
편의성이 많이 올라갈 것 같습니다"
96,영상이 재생이 안되잖아 도둑놈들아 계속 재생 눌러도 안열린다고요 진짜 짜증나죽겠네..... 계정 등급도 이미 설정했는데 뭐가문제냐고 아 진짜 돈도 받아먹으면서 이따위로 앱을 만드는 이유가뭡니까 영상하나보려고 뭔짓하고있는건지ㅋㅋㅋ
97,"자막 싱크가 안맞아요.. 1초정도 딜레이되고, 늦게나오는만큼 긴 대사는 휙 지나가서 읽지도 못해요.. 중간에 아예 안나오는 부분도 있어요ㅠ 자막 싱크 개선이 필요해보입니다"
98,"바로 혹은 자동 다음편 진행 불가 오프닝, 엔딩 자동 스킵 불가 시청 리스트 지우기 불가 그냥 영상 보는 용도 외에는 기능이 없음"
99,편하고
100,회면 소리 컨트롤 감응이 무딤
101,배속기능 넣어주세요ㅠㅠㅠㅠㅠㅠㅠ배속 제발!!ㅠㅠㅠㅠ 답답해서 못보겠음요ㅠㅠㅠ
102,컨텐츠는 좋은데..재생하려 하면 소리만 나오고 화면은 자꾸 검게나와서 한 에피소드 재생하려면 거의 5분이 걸리네요;;
103,다 좋은데 디센던츠3는 오디오에 한국말이 없더라고요 이것만 고쳐주시면 다 괜찮을 거 같네요
104,"배속 내놔
마블 일주일만에 정주행 할거니까
2배속 내놔 당장"
105,안녕하세요 꺼진 화면 오디오 재생하게 안 되나요 그리고 자막 크게 보기 있었으면 좋겠네요
106,하이
107,배속 기능이 없어서 답답해요 리뷰 지우지 말아주세요 리뷰 계속 지워서 별점 내렸어요
108,배속도 가능하게 해주세요
109,필요한기능이 많네요.. 1.다른앱위에쓰기허용 2.밝기조절 3.배속설정 4.자막설정 부족한점이 너무많은데 언제 수정이 될지
110,"오프닝 건너뛰기, 엔딩 시작할때 다음화 바로 재생할 수 있는 버튼이나 아님 건너뛰기 같은게 추가됬으면 좋겠습니다"
111,과거3사 방송볼수있어 넘나좋음
112,디즈니로 옮길생각없어요
113,"편의성이 너무 떨어지네요. 다른건 몰라도 배속, 밝기, 소리는 어려운 기술도 아닌데 빠르게 적용부탁드립니다."
114,필요한 여러기능이 함께라 편리하네요
115,동영상플랫폼이 많아서 선택의 어려움이 있어요.
116,"화면 작게 하면 왜!!!!!! 안 나오나요!!!!! 잘 나오다가도 갑자기 안 되고 너무 답답해요 개선 좀 해주세요 제발!! 티빙, 넷플릭스는 안 이래요ㅠㅠ"
117,음성이랑 장면이랑 싱크가 안맞네요 그렇다고 조절 할 수 도 없고
118,배속 기능 좀 만들어줘요
119,장점 디즈니 단점 PIP 없음 자막 불편
120,배속기능 반드시 빨리 만들어주세요
121,"- 일시정지 후 다시 재생하면 바로 다시 시작하는 것이 아니라 로딩을 하는 것처럼 썸네일이 나왔다가 다시 시작하는 점.
- 화질 및 배속 재생을 위해 점 세개(...) 버튼을 클릭하면 영상이 멈추는 점. (재생 중 에피소드 버튼을 누르면 영상이 멈추지 않고 재생되는데 이와 같은 방식으로 작동했으면 합니다)
- 1.25 배속 등 배속 재생을 하면 초반에는 싱크가 맞다가 뒤로 갈 수록 싱크가 틀어지는 점.
- 배속 재생을 디폴트로 고정할 수 있었으면 좋겠어요. 티빙은 1.25 배속으로 영상을 보면 그대로 고정되어 있어서 편합니다.

+) HBO 석세션 시즌2 이후도 업데이트 되나요? HBO 다른 시리즈들도 완전 기다리는 중.."
122,시리즈 에피소드 재생중에 다른 회차로 선택해서 넘어갈수있었으면 좋겠어요.
123,"정말 다양한 컨텐츠가 카테고리별로 보기 편하게 되어있어서 6개월째 웨이브만 쓰고 있네요 ㅎㅎ 다른 OTT 플랫폼보다 구독료가 저렴하면서, 많은 컨텐츠를 제공해준다는 점에서 계속 사용 하지 않을 이유가 없네요!!"
124,폰트 크기 150% 설정 추가해주심 감사~
125,볼게 너무 없다.. 예전에 다본거 밖에.. 신작이 나와두.. 2편만 보여주다니..
126,"편의성 너무 떨어져요. 오프닝 건너뛰기, 다음화 보기 같은게 넷플릭스에 비교해서 너무 늦게 나온다던가 10초 건너뛰면 사라진다던가"
127,제가 보고싶은게 있어서 티빙을 설치했는데 그게 한국에서만 가능한거라 외국에선 못본다는데 그럼 아예 볼수가 없는건가요?
128,다 좋은데 평소 영상을 빠르게 보는 게 익숙하다보니 1배속으로 밖에 볼 수 없다는 게 답답하고 아쉽네요. 빠른 시일 내에 배속 기능이 도입되었으면 좋겠습니다
129,팝업창으로 못뛰우고 재생속도변경이 없는게 조금 아쉽네요
130,볼거 많음 개좋음
131,"자막설정 엄청 불편, 자막 스타일 개구림, 개구리면 스타일 변경도 가능해야하는데 태블릿에선 불가능"
132,더빙판 자막 제대로 안되어있고 카테고리도 넷플릭스에 비해 불편해죽겠음
133,배속기능좀 넣어주세요
134,아직은 많이 부족한 컨텐츠. 다만 아이가 있다면 좋은 선택
135,왜 오프닝 건너뛰기 하면 처음으로 돌아가버리는거죠....? 티비 외 기기는 제대로 지원 안하는건가요 10초 건너뛰기해도 처음으로 돌아가버림
136,멀티버스 war 로의 완벽한 도입!
137,시청중인 영상 삭제도 안되고 자막도 테두리없이 흰글자라 밝은배경나오면 자막안보이고 영상화질도 고정못하고 영상속도도 못정하고 이것저것 불편함이 많네요. 심슨땜에 참아요.•`ﻌ'•)ฅ
138,자꾸중간중간에 노담광고 왜나오는데?? 꺼도 계속나오네.. 돈주고 보는데 광고좀 삭제하세요
139,일단 회사 소개로 앱을 깔게 되었습니다. 연예인이 대문짝을 열면 안될 것 같아요 비리가 너무 많아요 : < 하여튼 앱을 깔고 느낀점 *_* !!!♡ 무궁무진한 장르가 많다. 깔아도 섭섭하지 않을 정도의 재미난 에피소드의 주제를 가진 내용이 많다. #저는 이만 >×< ㅃㅃ2
140,출퇴근하면서 즐겨찿는엡입니다.너무편리하고유용하네요
141,아니 무슨 다른 OTT에 다 있는 배속도 없고... 아놔!!! 인터페이스도 개구리고... 할말이 없네.. 쩝... 별 하나도 아까움... 내입장에선..
142,자막도 어느정도 고쳐졌고 콘텐츠도 많아서 좋네요
143,"넷플 따라갈려면 아직 한참 멀엇다 

인터페이스부터 빠르게 수정하길 바란다"
144,와 무슨 일이에요? 내수용 OTT들 10퍼센트만이라도 좀 따라갔으면 좋겠네. 돈내고 보는데 팝업모드는 대체 왜 안돼요? 뭐 잘났다고 아직까지 단 한번의 업데이트도 안한겁니까? 요즘 그냥 비디오 플레이어들도 이런식으로 UI안만들어요. 그리고 제발 개선 좀 하세요!!!! 이렇게 욕을 뚜드려먹고있는데 왜 아직도 업뎃이 안되는거냐구!!!!
145,시청제한 성인인증창이 자꾸 튕겨요 돈내고도 못보고 있음
146,처음 1~2작품 정도만 자막이 잘 안맞겠지.. 했는데 봐온 모든 작품이 자막 이상함 자막크기 설정도 안되고
147,"멜로가 체질이나 검블유 있었으면 좋겠어영 ㅜㅜㅜ
그리고 프로필 잠금 기능이 있었으면 좋겠습니다 약간 사생활적으로 쪼끔 그래서,,, 그것 말고는 좋은것 같아용 아 그리고 종료작들 모여있는 카테고리도 있었으면 좋겠급니당"
148,자막들 빨리 수정해라 돈아까우니까
149,굳
150,유튜브로 갈아탐 백그라운드 ㅆㅅㅌㅊ
151,피의게임 보려고 결제했는데 무슨 선공개시간을 3번이나 미룹니까 앱 인터페이스도 별론데 한국에서 컨텐츠 많다고 운영 거지같이하시는거 아닌가요? 3달정도 결제했는데 해지하고 종료되면 삭제할게여 넷플이 비싸도 훨씬 좋네요
152,여기구독비추. 애니 95퍼가 하렘물이고 동영상 조작이 엄청 불편함. 애니들이 다 하렘물에 찌질한 남자 주인공들이 여자 가슴에 파묻히는 망상적인 내용인 애니들이 많아서 내가 볼게 없음. 무엇보다도 볼게 있다고 해도 화면 회전할때 몇번이나 핸드폰을 흔들어야 겨우 화면이 회전됌. 또 오프닝 엔딩 넘기기 기능도 없어서 화면 밀어서 조정해야하는데 무슨 터치감도가 이렇게 심한지 조금만 움직여도 4분은 그냥 훅 지나가버림.
153,구성 깔끔하고 좋아요^^~
154,세로보기도 되게 해주세요. 영화보면서 다른 것도 동시에 할 수 있으려면 필요합니다. 폴더폰쓰면 불편해서요~ 좀더 콘텐츠가 늘어나길 바래봅니다. 김수현 때문에 들어왔어요. 잼나네요^^
155,컨텐츠는 만족하는데 설정에서 반복재생이나 연속재생되는 마이플레이리스트 같은게 되면 더좋겠어요 지금은 하나 끝날때마다 새로 눌러야해서 좀불편
156,"디즈니플러스에서 제공하는 컨텐츠는 독보적이고 만족스러움

그러나 개선이 필요하다고 느껴짐

1. 자막
단순 직역이 상당히 많음. 오역도 가끔 발견됨. 
스토리라인, 인물의 관계(직위,나이) 등을 고려하지 않고 단순히 번역만 된 자막. 
배경 음악의 가사가 번역되는 것은 좋으나 글자 색상에 차별을 두어 구분이 필요함. 
자막 글씨 크기 설정이 되면 좋을 듯. 

2. 배속 재생
1.1배속, 1.2배속, 1.5배속 등 배속 재생 옵션이 추가되면 좋을 듯

3. 재생 중 각종 설정
화면 밝기 조절, 음향 조절, 에피소드 리스트 확인 등 각종 설정이 재생 중인 화면 내에서 설정 및 확인이 가능하면 좋을 듯"
157,한글 자막이랑 오디오랑 타이밍이 너무 안 맞네요... 네모 박스에 자막이 있어서 집중도 안되구요.. 세심한 부분에 많이 실망돼요.....
158,화면 최소화도 직접해야하고 최소화가 앱자체에서 되지도 않음...
159,별한개도 아깝다. 이걸 쓰라고 만든건지. 도대체 어떤게 있는지 알수가 없다. 카테고리분류나 전체 리스트도 없고 자막 개판이고 그나마 한글 자막없는것도 많다. 이걸 서비스라고 만들었나?
160,배속기능좀
161,"뭐 좀 볼까? 하고 들어갈때마다 연결 불가 라고 떠서 몇번을 깔았다 지웠다 깔았다 지웠다 했는지 모르겠습니다. 디즈니 콘텐츠 좋아해서 가입은 했습니다만, 그거 빼곤 죄다 구리네요."
162,배속 기능 없음 밝기 조절 없음 8282 수정 플리즈요
163,하이큐!! 4기 좀 나오게 해주세요 티비로 3기 끝까지 다 봤는데 한창 좋은데서 끊김
164,앱으로 연결이 계속 안되는건 언제 해결이 될까요.. 혹시나 싶어 계속 앱을 지웠다 새로 깔아보는데 문제는 여전하네요
165,편리하고 좋네요
166,"싱크도 안 맞고 등등 문제가 너무 많아요..
언제쯤 고쳐질까요..."
167,전체화면기능은 도대체 언제 만드는건지... 일안하나?.....
168,왠만하면 댓글 안다는데 진짱 짱임 와우회원이면 무료_<♡♡♡진짜 쿠팡이 짱임 애옷분실됐을때도 사진찍는배송으로 싹다 갈아 엎고 배송클레임 걸었을때도 신속정확!!넷xx만큼 영상 많음 !!!! 배송은 무조건 여기다 진짜 쿠팡짱!!!
169,"왜 다른 OTT앱들은 자체적인 회원가입이 되는데,쿠팡 플레이에서는 모기업인 쿠팡사의 기존회원들만 사용하게하여 반강제적으로 쿠팡에 가입하게 하는지 모르겠네요. 게다가 콘텐츠의 다양성도 아직까지는 부족하고,독점 콘텐츠도 2~3개 밖에 안되고요. 차라리 웨이브나,방송사별 다시보기에 가입할려구요..."
170,편하고 좋아요
171,백그라운드 재생 원해요....
172,돈줘서 월마다 결제하는데도 게임광고 있는건 무슨 심보임?? 너무 괘씸하네 그리고 업데이트 이후에 카테고리 선택하면 3줄씩 밑으로 쭉있는건 뭐야 ㅋㅋㅋㅋㅋㅋ 더 촌스럽고 컨텐츠 보기가 싫어지는 구조로 돼있음 업뎃 이후 나락행 시작임 됐고 디즈니로 넘어감
173,"자막설정되있으면 영상 재생할때마다 자동으로 자막 뜨게 해주세요! 매회 자막설정들어가서 설정해야되서 불편합니다~
그리고 오프닝이나 줄거리 건너뛰기기능도 만들어주세요!
쿠팡회원으로 단품무료배송 반품비없는거나 다 편하게 쓰면서 혜택도 많고 저렴하다고 생각했는데 ott섭스도 이용할수있다니 혜자스럽네요ㅠㅠㅠㅠㅠ몇가지 기능만 개선해주세용"
174,"pip로 변경 후 백그라운드에 동영상 있을경우 싱크가 밀리거나 영상이 지연되는데 이 부분 개선좀..
그리고 다음화 버튼이 어느 경우엔 노출이 안되네요"
175,소리가 너무 작아요
176,"인터페이스쫌,,,,바꿔주라 제발 쿠팡보다도 못하냐"
177,"배속, 팝업 설정이 있음 참 좋겠습니다"
178,"자막오류, 선발주자와 비교되는 불편한 ui, 의외로 부족한 콘텐츠"
179,"플레이어가 별로입니다. 배속지정 없고, 오프닝 건너뛰기 다음화 자동재생 등... 넷플 그대로 따라하란게 아니고 저 정도는 기본 재생 기능일 것 같습니다.. 콘텐츠 부족은 이미 다 아는 내용.. 한달 빡세게 보고 끊다가 1년에 한번씩 가입해서 몰아보면 될 것 같아요 재생플레이어 개선하세요"
180,세로보기기능이 없어서 불편해요 세로보기기능 빨리만들어주세요
181,활용도 좋음
182,"컨텐츠야 차차 추가된다쳐도
글로벌 런칭한지 근 2년이 되어가는 앱 치고는
사용자 편의성이 구려도 너무 구림

디즈니 자본이 이것밖에 안되는건가?
싶을정도로 허접한 하청을 쓴건지 뭔지…

넷플이나 티빙 보다가 이거 보면
사파리 기본플레이어로 보는느낌이 들어서
나포함 한국사람 성격 급해서 느긋한 업데이트 매우 싫어하니 유저 다 떠나기전에 업뎃해야할듯

밝기, 음량 등등 화면상에서 컨트롤 가능하게
하는거랑 배속, 자막 위치 조정 등등 앱 사용자 편의성만 좀 올려줘도 충분히 괜찮아질거같은데
제발 좀 빨리…"
183,굳
184,화면만 까맣게 나오고 아무것도 안되네? 요즘 쿠팡 기술력이 전보다 많이 떨어지는게 느껴짐...
185,익숙해져서 사용이 편해요 다만 멀티유저 개인별 패스부여필요
