,0
24,"자막보다가 눈빠지겠어요. 스마트티비는 자막크기와 테두리 투명 가능한데, 모바일기기는 크기나 테두리배경 조절이 안되네요. 자막 크기 변화없으면 재구독 의향 없습니다."
25,밝기조절 소리조절탭이 따로없는것같고 작은 화면으로 띄워놓는 기능도 없어서 이런부분을 보완하면 좋을 것 같습니다
26,출시돼서 좋긴한데 앱UI가 너무 구림...플레이어에선 기본적인 볼륨 및 밝기조절도 안되고 pip모드도 안돼있고 하여튼 불편한 점이 많음 못보던거 볼수있다는게 최대 장점임..그외에 죄다 별로..
27,자막크기조절가능하게해주세요 짜증납니다
28,팝업재생 안되는거 실화냐
29,인크레더블2 보고 있는데 자막 싱크가 엉망이네요
30,자막 크기가 핸드폰 시스템 자막과 동기화됨. 모바일 환경에서도 자막 크기 수정 필요.
31,좌우레터박스 안 나오게 화면 비율 지원 부탁드립니다
32,심슨가족 시즌1 6화부터 자막 싱크가 안맞음 돈주고보는건데 신경좀 써주세요
33,한글 자막 배경이 검은색으로 나와서 짜증나셨죠? 저도 그랬습니다. 디플 앱에서는 설정이 불가능해요. 해결방법이 있습니다. 설정 들어가셔서 자막으로 검색하시면 구글 자막(cc) 뜹니다. 눌러서 배경색 사용안함 설정하고 글씨 크기도 취향에 맞게 설정해주세요. 그럼 즐감 되세요!
34,내용물은 다 좋은데 모바일에선 유튜브처럼 다른 작업하면서도 볼 수 있게 작은 화면으로 볼 수 있는 기능이 추가되면 더 좋겠어요.
35,다 좋은데 자막 사이즈가 다른 ott에 비해 너무 커요 자막 크기 조정 가능했으면 좋을거같아요
36,자막이 너무 작고 반투명 박스도 너무 거슬립니다. 자막 설정하는 UI좀 만들어주세요. 이건 아닙니다. 미국이야 자막 안보니까 신경 안쓰이겠지만 타국도 좀 신경 써줘야 하는거 아니겠습니까? 자막 때문에 결제하기 싫어집니다. 불법 다운로드가 가독성 더 좋으면 안되는거 아니겠습니까?
37,"미녀와 야수, 캐리비안해적 해설자 자막이 하나도 없네요 원래 없었던거 같은데 영화마다 해설이 다 나오는거 같은데 어떻게 없애는지도 모르겠고 오래전 작품들도 볼 수 있을 줄 알았는데 몇개빼고는 없고 101마리 달마시안이나 신데렐라 등, 전 애들이 예전에 보던 작품들을 보고싶어해서 결제한건데 디즈니 작품은 몇개 없는거 같애요 이름만 디즈니지 디즈니 작품도 몇개 없네요 초!! 비추"
38,기본적인 것만 충고합니다. 1) 자막 사이즈 키우세요 2) 키워드 기반 컨텐츠 검색 가능하게 해주세요 3) 자막팀 늘려서 컨텐츠 빨리 늘려주세요
39,왜 이제왔나요 이렇게 꿈잼일걸 난 이제 보네ㅋㅋ 근데 오프닝 건너띄기 다음편 이어보기가 없어서 불편하긴 하지만 딱히 그렇게 큰 지장은 없어요ㅎㅎ
40,"결정적으로 넷플이나 다른 ott 앱과 비교시 화면 밝기 조절이 안됨... ㅡㅡ 영상에 밝기와 소리 조절, 화면 넘김이나 스크롤이 얼마나 중요한데... 현재 플레이 되는 영상이 어떤 화질로 플레이 되는지에 관한 정보나 이런것도 좀 더 있었으면 좋겠음. 이제 시작이니... 앱 업뎃으로 추가 기능들이 더 생겼으면 좋겠음."
41,샹치를 보는데 중간중간 중국어가 나올 땐 자막이 안 나오는 부분이 있네요 개선해 주세요
42,"휴대폰, PC에는 문제가 없으나 OTT셋톱+ 일반티비 연결 시 소리 안나는 문제 있습니다. 소리 중 English(audio discription)만 나오고 나머지는 죄다 안나옵니다. 넷플릭스 wavve 왓챠 등등 다른 ott는 문제없었습니다. 추가) 5.1채널 사운드 지원 표시 뜨는건 죄다 안나오는 것 같군요"
43,자막이 영상을 다 가림. 게다가 불투명 자막이라 더 불편함. 다음화로 바로 넘기기 기능도 없음. 재생바를 꼭 손으로 넘겨야함.화면 밝기 소리 제어 기능 없음. 영상에서 회차정보 보는 내용도 없어서 재생 취소를 반복해야함
44,재생이안됨
45,배속 만들어주세요
46,너무 별로
47,배속 기능 추가 해주세요
48,한국 자막 표시 위치 조정이 안됩니다. 버그인거 같으니 업데이트 필요해보입니다. 화면 중간에 자막이 표시되네요.ㅋㅋㅋ 넷플릭스랑 비교해서 앱이나 웹브라우저 기술력이 한참 떨어집니다. 한국에 늦게 들어온 만큼 제대로 좀 하시지. ㅉㅉㅉ UI도 굉장히 비효율적입니다.
49,배속 설정 추가해주세요 쿠플에도 있는게 여긴 없네ㅜㅠㅡㅠㅠㅜㅡ
50,자막 싱크도 하나도 안맞아요 .. 그리고 밝기조절 음량조절 기능도 없네요? 가장기본적인건데요 개선해주세요
51,자막 크기 설정 안되나요? 한국어로 설정하면 너무 쥐콩만해요... ★☆자막 크기좀 키워주시고 배속기능 넣어주시면 좋겠어요☆★ 한국 출시는 초창기라 아쉬운 부분이 많네요... 콘텐츠도 다양했으면 좋겠어요ㅠ 뱀파이어다이어리도 디즈니에 있는줄 알았는데 없네요ㅠㅠ 보고싶은 콘텐츠 신청은 못할까요??
52,같은 네트워크상황에서 넷플릭스보다 로딩이 길고 더딤 인터페이스도 너무 간결해서 불편함 다음회넘김도없고 몇화까지있나보려면 나갔다가 보고 들어와야하고 밝기조정도 인터페이스상엔 없음
53,1. 화면밝기 & 소리 조절 못 함 2. 자막 크기 설정이 없음 3. 결제 관리 앱으로 안됨 4. 자막 오역과 오타 너무 많음 아직 앱에서 부족한 부분이 많은 것 같음 자막번역 때문에 앱 출시가 늦어졌다고 아는데 늦어진거치고 자막의 질이 기대이하임
54,"유튜브에서 디즈니영화가 하나당 6000원이상이라
다 볼 수 없어 안좋았는데 9900원으로 이걸 다 볼 수 있는게 너무 좋아서 디즈니 진짜 좋아요"
55,"뭔가 관련 콘텐츠 이런게 뜨면 조금더 도움이 될 거고요 그리고 자막이 너무 깔끔하지가 못해요 넷*릭스 처럼 테두리가 검은색이록 적당한 자막 크기이면 좋겠거요 ㅠㅠ 또 시청기록이 따로 안 떠 겁나 고생하면서 
보게 괴네요 가격은 저렴하지만 꼭 그 값어치 하는 거 같아 너무 속상해요"
56,자막이 안보이고 넘어가는 경우가 있습니다
57,"자막 전환도 로딩없이 바로 되서 넘 좋네여
관련성 높은 리뷰로 봤을때 보이는 것중에
겨울왕국 소리전환 안된다는 사람있던데
기계 만질줄 모르면서 안된다고 하지 마세요.
모르면 찾아 보기라도 하던가 ㅉㅉㅉ"
58,영상을 보려고하면 검은화면과 소리만 들리네요 다시삭제했다가 깔아도
59,페어리테일9기랑 10기 빨리올려주세요!
60,"아니면 디즈니 본사 에서 앱 에 대해 시안 컴펌을 진짜 한건 맞긴함? 사용성이 너무 불편함 컨텐츠 관련 내용은 둘째고 마블추천작, 몰아보기 끝판왕 등등 서브 타이틀 컨텐츠을 한눈에 볼수도 없음 보통 더보기 나 자세히 보시 해서 새로운 페이지 에서 리스트 형태로 보여주는게 맞지 않음? 뭐가 있는지 보려면 계속 가로 스크롤 해야함 전반적으로 너무 ui가 너무 불편함 개선 부탁 드립니다.  검색등등 쓸께 많지만 안쓰면 그만 이라 옛추억 때문에 한번 씀 다음달 결제는 안 할듯 해요"
61,넷플에 없어서 못보던 예능이나 드라마가 있어서 좋습니다. 특히 무한도전.. !! 들어온 거 보고 놀랐었는데 회차도 계속 업데이트 되니까 너무 좋네요 ㅠㅠ
62,어제 런칭되자마자 인사이드북한왕조를 시청하였는데 하루사이에 없어졌네여 이게 뭐죠? 왜 돈주고 결제했는데 하루사이에 공지없이 내린다구요? 한국정부서 내리라고했나요? 공지라도 띄어주세요 꼭 답변달아주시구요
63,개선되어야할게 좀 많다. 왓챠처럼 만들어졌음 좋겠다. 적어도 배속기능은 대중성을 위해 있어야할테고 팝업기능도 필수라고 생각한다. 이 두개만큼은 어플의 성공을 위해서라도 갖추세요
64,레노버 p11에서 재생이 안됩니다
65,"영상을 재생한 후에 화면내에서  컨트롤 할 수 있는 기능을 만들어 주세요 밝기를 조절하거나 볼륨조절, 다음화로 중간에 바로 넘어가거나 하는 기능들이 필요합니다!!"
66,다운받아 앱열었는데 일본어로 나옴 머지
67,"배속기능과 자막 크기조절기능이 필요할 것 같아요
그리고 넘길때도 조금 늦게 버퍼링돼서 넘어가서 약간 답답하긴 합니다 ㅜ 그 외에는 너무 잘 쓰고있어요~♡"
68,"컨텐츠 별5, 재생플레이어 별1"
69,아이폰 12 프로. 아이패드 5세대 사용자입니다. 디즈니라 당연히 볼것도 많고 그런부분에 대한 불만은 없지만 앱 자체가 너무 불편합니다 플레이중 밝기 조절 안됨 앞부분 건너뛰기 안됨 다음화로 바로 넘어가기 안됨 자막에 검은색 배경 나옴 다른 ott 서비스에서 당연스레 써오던 편의성이 막상 없으니 체감상 불편함이 너무 큽니다 이후 업데이트에 반영되었으면 좋겠습니다
70,"디즈니+ 컨텐츠도 다양하고 너무 잘 보고 있습니다!

그런데 시청을 하다 중간에 자막 오류가 좀 심해서요..
자막이 밑에 뜨다가 배경 중간에 띄어질때도 있고 이뿐만 아니라 자막이 딜레이 돼서 늦게뜨고 뜨자마자 다음 대사로 이어져서 다 읽지도 못하고 넘어가는게 빈번하게 일어나네요ㅠㅠ 빠른 시일 수정 부탁드립니다♡"
71,"밝기 조절 , 볼륨조절, 영상 조절이 매우 후지거나 전혀 없음. 관련 gui 개선이 시급함. 그리고 전체적으로 영상이 어두운 듯...."
72,전체화면이 왜 안되는건가요? 여백 상하좌우로 있는거 거슬려요
73,"ㅋㅋㅋㅋ마블영화는 시청도 안됨 디즈니 영화빼고 실행도 안되서 강제 디즈니 시청행 ㅋㅋㅋㅋ 자막 사이즈도 못골라 코리아 ip면 자막을 한국어로 디폴트 해두지도 않아 ㅋㅋㅋ 소리, 밝기 제어 안 돼 콘텐츠는 겁나 없고 성인 인증 안 되서 15세 영상은 다 막혀있고 UI는 겁나 불편하게 하고 되는게 머임? ㅋㅋㅋㅋ 개킹받는 건 자막도 개후짐 심슨에서 환상적이다를 돈이 많다로 갈긴 어메징함이란...."
74,편하고 좋네요~:)
75,팝업안됨 배속재생안됨 자막한국영어동시에띄우게해줘 너무 구린거 아니니
76,"개선되어야 할 게 많아보입니다. 1. 자막 뒤 검은 배경 설정으로 조절을 하게 하던 없애던해주세요 2. 잠금기능없음 보다가 잘못누르면 그냥 앞 뒤로 막 이동해요..잠금 기능 추가해주세요 3. 밝기, 음량 조절 영화나 드라마보면서 어플 상에서 조절하는 기능이 있었으면 좋겠습니다 핸드폰 설정으로 하려니 불편해요 4. 통화중에 재생불가 디즈니플러스 구독한 다른 사람괴 동시에 보려고하는데 통화중엔 아예 재생이 안되네요.. 5. 어색한 자막 그냥 말 그대로 어색합니다. 번역기 돌린 듯한 느낌을 받을때도있어요 6. 카테고리 분류창 카테고리 별로 영상을 선택할 수 있었으면 좋겠습니다. 지금 방식안 눈에 잘 안들어오고 찾기힘듭니다. 7. 본 기록 확인 불가 본 영화 목록을 일일이 쳐서 확인해야하네요 확인 할 수있게 기록창을 만들어주셨으면합니다. - 기본적인 7개고 타 어플을 언급하고 싶지않으나 넷플릭스, 왓챠에선 그냥 기본인 기능들입니다. 어플만든지 며칠 안됐다고하나 빠른 시일내에 개선되길바랍니다"
77,백그라운드 실행이 안되다니..더빙은 너무좋은데 이거키고 다른일은 못한다는거 너무 큰단점입니다ㅜㅜ한달뒤 다시 넷플갈듯..
78,영상들의 전반적인 톤이 다른 OTT 보다 좀 어둡고 칙칙한 편 같습니다. 같은 기기로 보고 있어도 디즈니 플러스로 보는 영상들은 물빠진 듯한 톤에 살짝 어둡네요.. 아이폰 삼성티비 모두 그렇게 느껴집니다. 전반적인 밝기 좀 올려주세요
79,시작하자 마자 일베컨텐츠에 투자하나요?
80,pc앱은 왜 없나요? 언제되나요? 그리고 플스5 콘솔앱에선 자막 검은색바탕 바꿀수있게 무슨 메뉴얼이라던지 가이드라던지 좀 알려주세요. 모바일은 검은바탕도 바꿀수있게가능하던데.. 콘솔은 왜 다른건지..그리고 화질이좀.. 안좋은듯. 넷플릭스에 비하면 현저히 화질이 안좋음. 디즈니의 기술이 이게 다인가 할정도로 안좋음. 끈기는 느낌도 있고.
81,밝기 조절 없고 속도 조절 없어요..
82,영상 재생이 전반적으로 너무 어두워 시청에 방해될 정도입니다. 개선 요청합니다.
83,자막실화입니까...넷플릭스도 자막퀄리티구린데 그것보다구리네여
84,"하아... 99,000원 내고 베타테스터 당첨인가... 1.재생눌러도 성인인증으로 바로 안넘어가고 다운로드 눌러야 인증화면으로 감 2.성인인증 핀번호 안눌러지고 3.인증받으려는 프로필도 애들프로필로 바뀌어있고.. 홈으로 가면 내 원래 프로필로 되어 있음 4.나만 그런게 아니라 와이프 폰도 핀번호 못누름 5.장난하냐.... 기타... 1.플레이어에서 밝기 볼륨조절 불가 2.다음화보기 버튼없음 3.화면넘기기 불편 4.시청중 가끔 랙걸림 ㅋㅋㅋㅋㅋㅋㅋ 전하는말씀-베타테스터 기간 끝나면 가입하세요"
85,배속 재생 시스템좀 만들어주세요
86,저도 s20쓰고 있는데 잘되다가 갑자기 넷플릭스가 켜지지가 않아서 문제입니다 빠르게 해결방안 주세요 몇번이고 지우고 해봤는데도 안됩니다
87,사용이 너무 불편하다. 넷플릭스나 왓챠 등 보고 배워야 할께 너무 많다. 기본적으로 되야 할 기능들이 너무 안된다. 런칭 전에 헛돈 쓰지 말고 기능개선이나 해라 좀
88,"오래 기다렸어요^^ 내 시청기록보기, 배속재생설정, 재생 중 화면잠금기능 이 필요할 것 같아요~ 그외 컨텐츠은 너무 기다렸던 거라 완전 만족합니다^^"
89,"사용하기 불편함 pc, tv연동도 귀찮음"
90,배속 기능이 절실합니다!!! 빠른 업데이트 바랍니다ㅠ
91,폴드 새기기연결 없는분들 화면 펴지말고 접은상태에서 쿠팡앱 실행하세요
92,자막 스타일 설정하게해주세요ㅠㅠ 자막이 아얘안보여서 폰으로보면 더빙해서봐야해요
93,지금 많은 분들이 끊기는 현상에 대해 불만을 토로하는데 기계적으로 반복적인 답변만 계속 늘어놓으시고 정작 이루어져야할 업데이트는 없네요. 넷플보다가 갈아탄건데 진짜 돈아까워요. 보라는건지 말란건지. 이 부분에 대해 무슨기기 어떤프로그램에서 그런지 알려달라는것보다 전체적으로 왜 그런 문제가 생기는지 점검을 하세요;
94,영상속도 배속좀 넣어주세요
95,화면 재생시 밝기 조정좀 해주세요 자동밝기 하니 어두웠다 환했다 힘듬
96,"영상 보다가 잠시 멈춤 후 다시 보려고 하면 매번 처음으로 돌아가 있습니다. 영상을 멈추고 몇달, 며칠이 지난것도 아니고 2,3분 지나서도 맨처음으로 돌아가 있어요. 
진짜 황당하고 짜증납니다. 이런곳  처음봄. 다른 ott들은 이런 적 단 한번도 없고, 보던 영상 이어보기도 영상 누르면 바로 재생 되는데 웨이브는 몇번의 단계를 거쳐야해서 매우 불편함. 
다른거 다 떠나서 일단, 좀!! 제발!! 멈춤 후 재생시 보던 부분에서 재생되도록 꼭!!! 고쳐 주길 바랍니다."
97,메뉴 글씨가 하나도 안 나와서 감으로 시도하다가 때려치움
98,"영상 우측 상단에 보면 설정하는 버튼 있어요
오디오를 코리안으로 하면 더빙으로 들리고 
영어로 하면 원작 그대로 들립니다 
모르면 검색이라도 하고 찾아라도 보세요 
그냥 냅다 욕하지 마시구요..."
99,"시즌 1,2 추가 부탁드려요 이거 기대하며 샀는데
정작 시즌 3,5 밖에 없네요 빠른 업데이트 부탁드려요"
100,"백그라운 재생, 다음 에피소드 자동 재생 기능이 추가되면 좋겠습니다!! 그래비티 폴즈랑 아울하우스 한글자막 추가도 해주세요!! 오디오는 영어, 자막은 한글로 설정하고 보는데 없어서 너무 아쉽네요ㅠㅠ 또 한글 자막 검수 제대로 해주세요!!"
101,밝기가 너무 어두워요
102,"자막이 이상해요 
말하는 것과 적히는게 달라요
맞춤법도 계속 틀리고 급하게 적은게 티나요
계속 참고 봤는데 영어를 못하는 분이 적었나요?
에이전트 카터 자막 좀 수정하세요"
103,속도조절 주세요... 배속 기능 제발.. 한국인들 죽어나요
104,"영상, 자막설정,재생속도변경기능 모두없음"
105,개 구림
106,이유없이 화질깨지고 버퍼링이 걸리네요. 별점 1개도 아깝고 돈이 아쉽네요.
107,백그라운드 재생....
108,장면 이동이랑 중간에 다음화 넘기기 기능이 없어 불편합니다. 성인인증은 왜 앱에서 안되고 굳이 브라우저 찾아 들어가야 되는 건지;;; 심지어 브라우저 들어가도 핀 번호 입력이 안 되서 계속 못하고 있네요.
109,"배속기능, 자막위치, 오역, 화면 밝기 아직 고칠거투성이긴한데 볼건 무지많긴하네요"
110,오프닝 넘기기랑 배속좀 만들어주세요 ㅜㅠㅠ 특히 배속좀 제발~~
111,자막 설정을 pc나 아이폰처럼 바꿀수있으면 좋겠어요 자막크기도 크기지만 자막 배경 투명도 도 거슬리고 답답하개 느껴지네요 또 한국어 음성지원을 따로 검색할수 있게 하지는 못하나요? 비교적 최신작만 되어있고 어떤건 되있을법한데도 안되어있네요
112,창모드 업데이트 부탁드리고요 제발 클론전쟁이랑 스타워즈 자막 바꿔주시고 원래자막 쓴사람 디즈니차원에서 고소 부탁드립니다
113,최악 환불해주세요. 어서 환불하는거야 짜증나
114,자막이 쓰레기 수준 사이즈설정 못하는거야 그렇다치고 싱크도안맞고 부분부분 안나오고 ㅎㅎㅎ 한두달써보고 그래도 개선이 없으면 안씁니다 ㅎㅎ
115,팝업창 설정 기능 넣어주세요
116,배속 좀 빨리 적용해서 업데이트 해주세요 제발 빨리!!!!!
117,업데이트후 접속자체가안되네요ㅡㅡ
118,컨텐츠 볼륨은 둘째치고 풀화면 방향을 돌릴 수가 없는건 너무 큰 단점이네요. 쌍팔년대 어플도 아니고. 세상에 네상에. 볼륨이야 키워가면 되겠으나 플레이어 기능이 너무 수준이하입니다. 개선 바랍니다.
119,버튼이벤트가 안 먹는건지 아니면 어떤 건 다운되고 어떤 건 다운 안되는 건지 … 심지어 저번에 다운받은 영상은 갑자기 날아가서 다운받은 목록에 없다고 나오네요 다운로드 버튼을 계속 눌러도 먹지않는게 많습니다
120,자막 스타일 특히 폰트와 자막 뒤 쪽 배경 디자인의 개선도 필요할 것 같습니다. 가독성이 너무 떨어지고 특히 영상의 일부를 가리는 것도 큰 문제입니다. 자막 위치도 함께 조정해주세요.
121,자막의 위치가 굉장히 거슬린다. 자막의 위치를 조정할 수 있는 기능이 있으면 좋겠다.  그리고 영어 자막이 가끔 서로 겹쳐서 알아볼수 없는 경우가 있는데 자막 타이밍을 수정하면 좋겠음.
122,기대가 컸나 볼게 없더라.1달 결제하고 그냥 맴버쉽 취소... 돈 아깝다..
123,"자막 오류가 심해요..... 
동영상과 자막과 따로노는게 심하네요 ....
수정부탁드려요 ㅜㅜㅜㅜ"
124,"자막이 너무 커서 어디서 줄여야할지.. 방법이 있다면 너무 불편한 지원 방법입니다.

배속재생이 있으면 좋겠습니다.

탭하여 건너뛸때 심한 버퍼링에 한국인인 저는 웁니다."
125,"배속기능, 화면밝기 조절 기능, 자막 크기 조절 기능이 시급합니다. 넷플릭스에 비해 여러모로 많이 부족해요."
126,자막싱크수정해주세요.. 인크레더블 2 보는데 자막싱크가 안맞아요.. 안타까워서 그래요ㅜㅜ
127,점점 발전해서 국내1위를 넘어 세계시장으로도 도전했으면!!
128,디즈니 넘 좋아하는데 어플이 생겨 볼수있었어 좋아요 너무고마워요 디즈니 최고입니다
129,검은배경만 나오고 실행이 안돼요
130,리뷰에 적힌 와우 무료체험 단계에서 동일한 문제점이 발생하고있는데 아직도 개선이 안되다니 대단하네요 별 한개도 아깝습니다
131,머선129 웨이브 15년부터 애용하고 있는데 많은 성장을 했네여 ㅠㅠ 아이폰 유저인 저로서 애플 TV 정식 지원이라니... 박박 임돠! Airplay도 업데이트 됐고.. 무려 PIP도 지원 되다니. 그동안 카톡하면서 웨이브 못봐서 조금 불편했는데 오프닝 건너뛰기만 만들어주시면 레게노 재질 일 듯 함다! 개발자님들 파이팅 하세욜!
132,재생이 안되잖아...
133,재생중 넘기는 화살표가 너무 가운데 몰려있어요.터치드래그로 넘기고싶어요.재생중 다른어플사용할수있게 화면작게해서 빠져나오게해주세요.설정에 아무것도없으니 바꿀수도없네요.
134,레노버 p11에서 재생되다가 어느순간부터 재생자체가 안됨
135,배속만들어주세요
136,자막뒤에 검은 배경은 설정에서 바꿀수 있게 해줘서 괜찮은데 자막 한글번역이 정말 별로인것 같습니다 한글 더빙을 그대로 옮기신건가요? 자막을 보는이유는 원영화 그대로의 느낌을 보려고 보는것일텐데 그런 시청자들에게는 너무 불합리한거 아닌가라는 생각이 듭니다
137,재생 누르면 로딩하다가 다시 재생 목록으로 돌아가는데 어떻게 보라는건지 모르겠네요
138,와우 30일 동의버튼이 안눌러집니다. 쿠팡플레이 고객센터에 글 남기려고 해도 들어가지지 않네요.
139,솔직히 핸드폰 그나마 최신껀데 왜 기본 동영상 해상도가 480p만 되나요? 이건 너무 불편함 영화 보는 맛이 안나요 1050p으로 해결해주면 감사하겠습니다
140,다운받은거 한달간 재생 불가. 매주 업데이트? 최신편은 없음
141,제가 잘몰라서 구독 취소도 해보고 연간에서 월간으로 바꿔보고했는데 이미 나간 99000원은 증발하고 추가로 9900원나가서 월간 구독으로 바뀌었어요…어떻게 해요…환불방법도 모르겠고 진짜…
142,"현재 아이폰11사용자입니다
현재 저만의 문제일 수도 있지만 같은 영상을볼때 홈화면에 나갔다가 들어오면 영상 비율이 달라져 있어서 너무 불편합니다.
버그 고쳐주레요"
143,볼게 너무많은데 배속재생안되니깐 넘 힘듭니다. 배속재생추가업데이트 제발요
144,외국인이 담당인가?ㅋ
145,리뷰 삭제도 하고 그럽니까 엊그제 리뷰 달았던 것 같은데 감쪽같이 없어져있네 정성스럽게 써놨더니. 마블 디즈팬 아니면 결제할 의미가 없음. 볼 컨텐츠가 없으니까. 영상 재생중에 어떤 설정도 할 수 없음. 자막 개념이 없음. 검색이 상당히 불편하고 불친절함.
146,"인터페이스가 넷플에 비해 떨어짐, 밝기조절등이 불편. 번역에 문제가 있는경우가 있음. 패밀리가이 런칭한다해서 기대했는데 아쉬움. 그래도 보고싶었던 컨텐츠가 많아서 만족합니다."
147,이어보기 나만안됨? 왜 로딩이...
148,영상재생에 문제가 있다는데 도대체 뭐 어쩌자는 건가요
149,요즘 볼게없어요.ㅜ
150,"자막 개판인거 알죠?

진짜 1년 끊었으면 큰일날뻔..

한국 자막 수정해야할게 한 두개가 아닙니다;

이렇게 늦게 출시를 했으면 자막을 제대로 좀 해야죠

컨텐츠 좋은거 인정합니다

하지만 자막을 이렇게 만들면 집중이 안 됩니다

오타, 자막 싱크, 속도 이 문제를 

하루 빨리 해결해주시기 바랍니다"
151,"영상의 많고 적음을 떠나서
기본적인 ott 재생 기능들 구현이 전혀 안되어 있는..."
152,"글씨폰트 크기 50%,100% 200%

왜150%는 빠진거죠?

100은 작고  200은 너무크다   150%도 넣어줘라

목록 넘김 불편하다  ..  넷플릭스처럼 목럼 넘김
쉽게 만들어줘라..!!  

영화보다 빨리 넘기기 쉽게 만들어줘라..

넷플릭스는 굉장히 잘되있다..    

어플 개선 시급 당장만들어줘서  업데이트 진행 바랍니다"
153,팝업모드로 볼수도 없고 자막도 유튜브에서 자막틀은거마냥 나오네요.. 자막에 집중하기가 힘들어요ㅠ 너무 막 만든느낌? 한달 체험해볼수도 없고.. 솔직히 결제한사람들 다 환불해줘야된다고 생각됩니다
154,"다음화로 넘어가기가 바로 안되고, 항상 해당 화 종료되면 나갔다 메뉴에서 다시 접속해야 하는 점이 불편합니다. 이게 됐다 안됐다 하는데 버그로 보입니다. 그리고 아이패드에서 키보드 사용하면 스페이스로 일시정지/재생, 방향키로 넘기기 지원 좀 해주세요. 기본적인 비디오 플레이어들도 이정도는 다 하는데 쿠팡정도 되는 데서 이런것도 못하나요."
155,자막크기 변경은 어디서하나요? 설정도 안보이고 보다가 눈장애 되겠네요~~
156,자막이 쓰레기 같아요 안 켜고 보는게 나은 수준. 성인용 컨텐츠 어쩌고 하기 전에 자막이나 고쳐라. 디즈니를 몇개월을 기다렸는데 자막 준비 어쩌구 언플은 그렇게 하더니 수준이 이따위야
157,"자막이 이상해요,, 시리즈물 보는데 번역하시는 분이 줄거리나 등장인물들을 모르는 건지 친구한테 존댓말 쓰고 그리고 존댓말 했다가 갑자기 반말로 하다 다시 존댓말로 바뀌게 번역이 나오고 아무튼 개선해야 할게 너무 많아요..."
158,리뷰가 삭제되었네요! 추가 기능 생성 요청 1. 다음화 버튼 2. pip모드(핸드폰 재생시)
159,팝업창 지원 왜 안돼요? 돈내고 쓰는데 너무 불편해요!!
160,"배속기능, 팝업기능, 시청중인콘텐츠 편집기능이 필요합니다"
161,가로모드 사용시 화면을 다 사용하지 못하고 4면에 다 레터박스 처럼 셍겨서 화면 가운데 붕떠 있는 느낌입니다. 고객센터 접수해도 뭔말인지 모르더군요. 사후 조치가 아쉽습니다
