,0
42,백그라운드 실행이 안되다니..더빙은 너무좋은데 이거키고 다른일은 못한다는거 너무 큰단점입니다ㅜㅜ한달뒤 다시 넷플갈듯..
43,밝기 조절 없고 속도 조절 없어요..
44,영상 재생이 전반적으로 너무 어두워 시청에 방해될 정도입니다. 개선 요청합니다.
45,배속 재생 시스템좀 만들어주세요
46,저도 s20쓰고 있는데 잘되다가 갑자기 넷플릭스가 켜지지가 않아서 문제입니다 빠르게 해결방안 주세요 몇번이고 지우고 해봤는데도 안됩니다
47,배속 기능이 절실합니다!!! 빠른 업데이트 바랍니다ㅠ
48,지금 많은 분들이 끊기는 현상에 대해 불만을 토로하는데 기계적으로 반복적인 답변만 계속 늘어놓으시고 정작 이루어져야할 업데이트는 없네요. 넷플보다가 갈아탄건데 진짜 돈아까워요. 보라는건지 말란건지. 이 부분에 대해 무슨기기 어떤프로그램에서 그런지 알려달라는것보다 전체적으로 왜 그런 문제가 생기는지 점검을 하세요;
49,영상속도 배속좀 넣어주세요
50,화면 재생시 밝기 조정좀 해주세요 자동밝기 하니 어두웠다 환했다 힘듬
51,오디오 자막 들어가면 톱니바퀴 설정모양이 보인다는데 노트8에는 안보여서 자막설정을 못 하네요. 검은바탕이 너무 신경쓰이는데 어떻게 설정할 수 있나요?
52,"영상 보다가 잠시 멈춤 후 다시 보려고 하면 매번 처음으로 돌아가 있습니다. 영상을 멈추고 몇달, 며칠이 지난것도 아니고 2,3분 지나서도 맨처음으로 돌아가 있어요. 
진짜 황당하고 짜증납니다. 이런곳  처음봄. 다른 ott들은 이런 적 단 한번도 없고, 보던 영상 이어보기도 영상 누르면 바로 재생 되는데 웨이브는 몇번의 단계를 거쳐야해서 매우 불편함. 
다른거 다 떠나서 일단, 좀!! 제발!! 멈춤 후 재생시 보던 부분에서 재생되도록 꼭!!! 고쳐 주길 바랍니다."
53,메뉴 글씨가 하나도 안 나와서 감으로 시도하다가 때려치움
54,"영상 우측 상단에 보면 설정하는 버튼 있어요
오디오를 코리안으로 하면 더빙으로 들리고 
영어로 하면 원작 그대로 들립니다 
모르면 검색이라도 하고 찾아라도 보세요 
그냥 냅다 욕하지 마시구요..."
55,"시즌 1,2 추가 부탁드려요 이거 기대하며 샀는데
정작 시즌 3,5 밖에 없네요 빠른 업데이트 부탁드려요"
56,"백그라운 재생, 다음 에피소드 자동 재생 기능이 추가되면 좋겠습니다!! 그래비티 폴즈랑 아울하우스 한글자막 추가도 해주세요!! 오디오는 영어, 자막은 한글로 설정하고 보는데 없어서 너무 아쉽네요ㅠㅠ 또 한글 자막 검수 제대로 해주세요!!"
57,밝기가 너무 어두워요
58,속도조절 주세요... 배속 기능 제발.. 한국인들 죽어나요
59,프로그램은 좋습니다! 하나 아쉬운점이 아이들 만화보여주는데 시리즈가있는건 1화에서 2화넘어갈때 버튼을 꼭 눌러줘야되네요. 타 플랫폼은 시간지나면 자동 재생되는데 그부분 업데이트해주시면 좋을것같아요. 애들한테 보여주고서 집안일하는데 계속 다음화 틀어달라고 오고 그러거든요ㅎ 부탁 좀 드립니다~^^!!
60,"영상, 자막설정,재생속도변경기능 모두없음"
61,백그라운드 재생....
62,"배속기능, 자막위치, 오역, 화면 밝기 아직 고칠거투성이긴한데 볼건 무지많긴하네요"
63,오프닝 넘기기랑 배속좀 만들어주세요 ㅜㅠㅠ 특히 배속좀 제발~~
64,창모드 업데이트 부탁드리고요 제발 클론전쟁이랑 스타워즈 자막 바꿔주시고 원래자막 쓴사람 디즈니차원에서 고소 부탁드립니다
65,팝업창 설정 기능 넣어주세요
66,배속 좀 빨리 적용해서 업데이트 해주세요 제발 빨리!!!!!
67,업데이트후 접속자체가안되네요ㅡㅡ
68,컨텐츠 볼륨은 둘째치고 풀화면 방향을 돌릴 수가 없는건 너무 큰 단점이네요. 쌍팔년대 어플도 아니고. 세상에 네상에. 볼륨이야 키워가면 되겠으나 플레이어 기능이 너무 수준이하입니다. 개선 바랍니다.
69,"배속기능, 화면밝기 조절 기능, 자막 크기 조절 기능이 시급합니다. 넷플릭스에 비해 여러모로 많이 부족해요."
70,디즈니 넘 좋아하는데 어플이 생겨 볼수있었어 좋아요 너무고마워요 디즈니 최고입니다
71,머선129 웨이브 15년부터 애용하고 있는데 많은 성장을 했네여 ㅠㅠ 아이폰 유저인 저로서 애플 TV 정식 지원이라니... 박박 임돠! Airplay도 업데이트 됐고.. 무려 PIP도 지원 되다니. 그동안 카톡하면서 웨이브 못봐서 조금 불편했는데 오프닝 건너뛰기만 만들어주시면 레게노 재질 일 듯 함다! 개발자님들 파이팅 하세욜!
72,재생이 안되잖아...
73,재생중 넘기는 화살표가 너무 가운데 몰려있어요.터치드래그로 넘기고싶어요.재생중 다른어플사용할수있게 화면작게해서 빠져나오게해주세요.설정에 아무것도없으니 바꿀수도없네요.
74,배속만들어주세요
75,와우 30일 동의버튼이 안눌러집니다. 쿠팡플레이 고객센터에 글 남기려고 해도 들어가지지 않네요.
76,솔직히 핸드폰 그나마 최신껀데 왜 기본 동영상 해상도가 480p만 되나요? 이건 너무 불편함 영화 보는 맛이 안나요 1050p으로 해결해주면 감사하겠습니다
77,다운받은거 한달간 재생 불가. 매주 업데이트? 최신편은 없음
78,"내가 찜한 콘텐츠에서 선택삭제를 할 수 있었으면 좋겠어요ㅠㅠ 하나하나 눌러서 삭제하는 것도 힘들고, 아래로 내려서 삭제하다 보면 스크롤이 맨 위로 올라가 있어서 짜증납니다.. 그리고 TV에서 자막 싱크 좀 맞춰주세요.."
79,제가 잘몰라서 구독 취소도 해보고 연간에서 월간으로 바꿔보고했는데 이미 나간 99000원은 증발하고 추가로 9900원나가서 월간 구독으로 바뀌었어요…어떻게 해요…환불방법도 모르겠고 진짜…
80,"티비로 시청할 때 미드 2~3개 연속 시청하면 다음 에피소드 넘어갈때 갑자기 화면 끊김??화면이상?? 나오는데 언제 개선되는 걸까요??
이런 현상 저만 있는건가요??"
81,볼게 너무많은데 배속재생안되니깐 넘 힘듭니다. 배속재생추가업데이트 제발요
82,"인터페이스가 넷플에 비해 떨어짐, 밝기조절등이 불편. 번역에 문제가 있는경우가 있음. 패밀리가이 런칭한다해서 기대했는데 아쉬움. 그래도 보고싶었던 컨텐츠가 많아서 만족합니다."
83,화면은 안나오고 소리만 나옴 왜죠?
84,영상재생에 문제가 있다는데 도대체 뭐 어쩌자는 건가요
85,"영상의 많고 적음을 떠나서
기본적인 ott 재생 기능들 구현이 전혀 안되어 있는..."
86,"글씨폰트 크기 50%,100% 200%

왜150%는 빠진거죠?

100은 작고  200은 너무크다   150%도 넣어줘라

목록 넘김 불편하다  ..  넷플릭스처럼 목럼 넘김
쉽게 만들어줘라..!!  

영화보다 빨리 넘기기 쉽게 만들어줘라..

넷플릭스는 굉장히 잘되있다..    

어플 개선 시급 당장만들어줘서  업데이트 진행 바랍니다"
87,팝업모드로 볼수도 없고 자막도 유튜브에서 자막틀은거마냥 나오네요.. 자막에 집중하기가 힘들어요ㅠ 너무 막 만든느낌? 한달 체험해볼수도 없고.. 솔직히 결제한사람들 다 환불해줘야된다고 생각됩니다
88,"다음화로 넘어가기가 바로 안되고, 항상 해당 화 종료되면 나갔다 메뉴에서 다시 접속해야 하는 점이 불편합니다. 이게 됐다 안됐다 하는데 버그로 보입니다. 그리고 아이패드에서 키보드 사용하면 스페이스로 일시정지/재생, 방향키로 넘기기 지원 좀 해주세요. 기본적인 비디오 플레이어들도 이정도는 다 하는데 쿠팡정도 되는 데서 이런것도 못하나요."
89,화면이 안나옴
90,팝업창 지원 왜 안돼요? 돈내고 쓰는데 너무 불편해요!!
91,"배속기능, 팝업기능, 시청중인콘텐츠 편집기능이 필요합니다"
92,가로모드 사용시 화면을 다 사용하지 못하고 4면에 다 레터박스 처럼 셍겨서 화면 가운데 붕떠 있는 느낌입니다. 고객센터 접수해도 뭔말인지 모르더군요. 사후 조치가 아쉽습니다
93,업데이트 왜이리 오래걸리죠?
94,리뷰낭기려고 오니 욕밖에 없어서 미안하긴한데.. 시청도중 블루트스 연결하면 블루트스연결은 되면서 소리는 폰에서도 안나고 블투스피커에서도 안나요. 버즈터치하면 넷플에선 일시정지 재생되는데 티빙에선 안돼요. 업무중이나짬날때 소리만듣는경우도 많아서 이어폰 터치로 조정안되면 정기결제 힘듭니다. 개선부탁드려요
95,퀵vod가 있어서 너무 좋습니다 ㅠ_ㅠ♡ 라이브와는 또 다른 매력인듯 ㅎㅎ 요즘같은 시국에 웨이브 보는 맛으로 이겨내네요! 최고!!
96,배속 기능 제발 해주세요ㅜㅜㅜ
97,자막도 계속 끊기고 영상 좀 불편
98,"영상을 10분 뒤로가기 하면 영상이 끊겨요 
그리고 영상이 가끔 버벅거려요"
99,편하고 간결하고 볼게만코~
100,디즈니 한국에서 대박치고싶었으면 번역을 이렇게 밖에 못하나요 시리즈인데 앞뒤내용 구분도 못하고 대충대충 해논건가요.. 너무 실망이내요 1. 번역 2. 자막크기 3. 밝기조절
101,배속 좀 만들어주세요ㅠㅠ 진짜 ㅅ 답답해서 못보겟네유
102,성인인증을 하려는데 PIN번호 입력이 안됩니다. 버그가 있는것 같습니다. 제 폰과 태블릿 모두 PIN번호 입력단계에서 먹통이 되네요.
103,속도 조절 기능 해주세요
104,화질 자막 등 기본 설정 업데이트가 완전 시급 돈주고 보는데 기본 세팅도 안되면 이게무슨 서비스 인가
105,"결제전에 어떤 컨텐츠가 있는지 확인을 못하는데 디즈니니까 믿고 1년 결제했습니다 그런데 이건 최악이네요 자막상태, 플레이어 UI 및 기능 등 지금 서비스중인 타어플들에 비교하면 완전 쓰레기네요 사용자들 평가도 안좋은데 출시 일주일동안 업데이트 한번이 없네요"
106,현재 에어팟프로 사용중인데 에어팟프로에서 조작하는 일시정지했다가 다시 재생하는 버튼이 다른 어플들애서는 잘 적용되는데 왜 티빙만 적용이 안될가요.. 저만 그런가요 티빙 삭제했다가 디시 깔아도 이런데 ㅠ
107,"넷플릭스의 경우 미니플레이어 영역 내 재생버튼과 별도로 하단에 '재생' 버튼이 제공되어 있어서 걍 보던데부터 이어보기 할 수 있는데 
여기는 콘텐츠 상세화면에서 시청 시점부터 이어보기 할라면 하단 회차리스트에도 표기도 안되어있고 무적권 예고편 을 봐야만 이어보기 재생되는데 이거 넘 불편해요 
UX개선 부탁드립니다. 
콘텐츠는 볼거많아서 감사드리고있어요"
108,최대.소리가 너무 작아요 ㅠㅠ!!
109,배속기능 생겼네요 너무 좋아요
110,아니 화면 비율 조정하는 기능좀 넣으세요 영화보는데 잘보이지도않네요 편의성좀 제발 업데이트좀해주세요
111,"웨이브 콘텐츠도 다양하고
어플도 보기 편해서 시청할 때 제일 만족스러운 것 같아요! 
앞으로도 재밌는 콘텐츠 많이 가져와주세요
약속 없는 날엔 무조건 집에서 웨이브 24시간 틀어놓습니다 ㅎㅎ"
112,그냥 앱 사용감 자체가 전체적으로 다른 플랫폼보다 현저히 떨어짐. 잠시 일시정지해서 글을 읽으려고 했는데 일시정지 성공여부가 완전한 확률 게임. 75%의 경우 버튼을 눌러도 0.5초동안 멈췄다 다시 알아서 재생되어서 짧은 찰나의 글을 보려고 과장 안보태서 20번은 뒤로갔다가 일시정지 시도함. ㄹㅇ개빡쳐서 누워있다가 벌떡 일어남ㅋㅋㅋㅋ 진짜 어플 리뷰 안남기는데 울화통 터질거같아서 남김
113,업데이트이후 앱에서 영 멈추는 현상 심해짐... 기존에도 영상 한편에 몇번씩 멈춰서 중간중간 재생해야해서 문의했으나 방법이 없단 말뿐이였는데 업데이트 이후에는 화면 꺼짐 버튼 쓸데없이 만들더니 영상 정지 할때마다 재생시 화면 안나와서 화면 꺼짐&켜짐 눌러야 정상 재생됨 업데이트를 하려면 기존 문제를 해결하고 하던가 기존문제에 다른 문제를 더해놓으면 어쩌라는건가요? 이 문제 방법이 있는겁니까? 가격올린단 말은있고 문제 해결안됐으면 저도 해지할까 고민중입니다
114,넷플릭스 보자 디즈니보면 플레이어 기능때매 속타져요  밝기조절과 재생 위치 날라감
115,"갑자기 분야별로 볼 수가 없네요 미드나 일드, 중드, 예능, 각 채널별로도 정리가 잘 되어있었는데 카테고리를 찾을 수가 없어요. 업데이트된건지 제목 검색만 가능한데 너무 불편해요"
116,화면잠금하고 탭해서푸는게 갑자기 안되네요... 왜그럴까요
117,어제부터 오디오가 몇 초 빠르게 나오고 입 모양과 나오는 오디오가 맞지를 않아 보는게 불편함이 있습니다!
118,Pc로 볼때 자동으로 전체화면 됐으면 좋겠어요. 넷플처럼요. 매번 다음에피소드 시작될때마다 마으스로 저체화면 클릭하려니 너무 불편삽니다.
119,넷플릭스 접속 안되는분들!!! 저도 이주째 못들어가다 핸드폰 소프트웨어 업데이트 하니까 바로 됐습니다. 참고하세요^^
120,영상 재생이 안됨
121,"일단 의역은 재앙 수준이고 (제발 번역 하는 사람들 억지로 의역 좀 하지마 직역이 기본이고 거기에 문제가 있을 것 같을때만 바꿔야지) 앱의 오류는 , 성인인증을 계속 해도 인증 안됨 이건 PC에서 해야만 된다는 리뷰가 있음 심슨의 경우 자막이 검은색 배경이 없어서 보기 힘듬 반응 속도도 느리고 다음 에피소드로 바로 가는 버튼이 없음 이건 진짜 끔찍하다. 다시 말해서 ui도 문제 설정도 문제 번역도 문제 한국의 런칭 문제가 아니라 애초에 시스템의 문제인데 플러스 런칭 한지가 언제인데 아직도 이러냐 이런 수준의 앱은 처음임."
122,"자막 사이즈  포맷 업데이트 해 주세요 
사이즈 너무 작고 보기 힘듭니다 꼭!! 개선해 주세요"
123,"150 정도의 폰트 사이즈
재생 중 밝기 및 사운드 크기 조절
다음 화 바로 재생 정도의 기능만 있어도
편의성이 많이 올라갈 것 같습니다"
124,"재생속도 조절 옵션좀 만들어 주세요 1.2배속 1.3배속 1.5배속 좀 만들어 주세요. 일반 재생속도는 바쁜 사람에게는 너무 느리네요. 다음 업데이트는 꼭 만들어 주세요
그리고 앨리어스 시리즈 전편 다 올려 주세요.
시즌5인데 3시즌 밖에 없네요"
125,재생속도 바꾸는 거 있으면 좋겠어요 다른 건 그래도 만족하고 있어요!!
126,영상이 재생이 안되잖아 도둑놈들아 계속 재생 눌러도 안열린다고요 진짜 짜증나죽겠네..... 계정 등급도 이미 설정했는데 뭐가문제냐고 아 진짜 돈도 받아먹으면서 이따위로 앱을 만드는 이유가뭡니까 영상하나보려고 뭔짓하고있는건지ㅋㅋㅋ
127,"바로 혹은 자동 다음편 진행 불가 오프닝, 엔딩 자동 스킵 불가 시청 리스트 지우기 불가 그냥 영상 보는 용도 외에는 기능이 없음"
128,"영상 하나를 볼 때마다 폰이 달궈지는 건 물론이요. 자꾸 버퍼링과 렉이 뜨고, 이젠 오류까지 뜹니다. 여기서밖에 못보는 영상 때문에 다운 받은거라, 하루 빨리 고치시기 바랍니다."
129,편하고
130,화면 우측에서 손으로 볼륨 조절할때 부드럽게 조절이 안됩니다. 웨이브나 티빙처럼 부드럽게 조절 가능하도록 업데이트 해주길 바랍니다. 그리고 스포츠 경기 시청시 주기적으로 떨어지는 화질... 이거 어떻게 해결 할 수 없나요
131,회면 소리 컨트롤 감응이 무딤
132,영상을 보다가 끄면 그 위치가 저장도어야하는데 저장이안되네 ㅋㅋ ㄹㅇㅋㅋㄹㅇㅋㅋ
133,배속기능 넣어주세요ㅠㅠㅠㅠㅠㅠㅠ배속 제발!!ㅠㅠㅠㅠ 답답해서 못보겠음요ㅠㅠㅠ
134,사용자
135,컨텐츠는 좋은데..재생하려 하면 소리만 나오고 화면은 자꾸 검게나와서 한 에피소드 재생하려면 거의 5분이 걸리네요;;
136,다 좋은데 디센던츠3는 오디오에 한국말이 없더라고요 이것만 고쳐주시면 다 괜찮을 거 같네요
137,"바로 다음편 자동재생좀 되게 해주세요~!!! ㅠ . ㅠ
한 편 한 편 짧게 끝날 때마다 버튼 눌러줘야하고
크레딧도 너무 길어요 ....;;
동요 2-3분에 크레딧 3-4분이 말이 되나요?
다 좋은데 아이 보여주기 불편합니다."
138,"배속 내놔
마블 일주일만에 정주행 할거니까
2배속 내놔 당장"
139,안녕하세요 꺼진 화면 오디오 재생하게 안 되나요 그리고 자막 크게 보기 있었으면 좋겠네요
140,사용자
141,계속 이용하고 있어요~컨텐츠도 다양하고 실속있는 앱이에요~
142,영상이 아예 안틀어지네요... 요금도 올리면서 제대로 좀 합시다 이럴거면 요금을 올리지를 말던가... 시간 아깝게
143,배속 기능이 없어서 답답해요 리뷰 지우지 말아주세요 리뷰 계속 지워서 별점 내렸어요
144,배속도 가능하게 해주세요
145,필요한기능이 많네요.. 1.다른앱위에쓰기허용 2.밝기조절 3.배속설정 4.자막설정 부족한점이 너무많은데 언제 수정이 될지
146,"오프닝 건너뛰기, 엔딩 시작할때 다음화 바로 재생할 수 있는 버튼이나 아님 건너뛰기 같은게 추가됬으면 좋겠습니다"
147,업데이트해야한다면서 업데이트가 계속 안 되는군요.
148,디즈니로 옮길생각없어요
149,"편의성이 너무 떨어지네요. 다른건 몰라도 배속, 밝기, 소리는 어려운 기술도 아닌데 빠르게 적용부탁드립니다."
150,필요한 여러기능이 함께라 편리하네요
151,동영상플랫폼이 많아서 선택의 어려움이 있어요.
152,"화면 작게 하면 왜!!!!!! 안 나오나요!!!!! 잘 나오다가도 갑자기 안 되고 너무 답답해요 개선 좀 해주세요 제발!! 티빙, 넷플릭스는 안 이래요ㅠㅠ"
153,"앱 업데이트 안하나요?? 자막 구린거는 뭐 유명하고 앱 너무 불편해요 ㅡㅡ넷플릭스 반만 닮아보세요...인트로 스킵도 안돼....다음화 자동재생도 안돼...넘기는것도 고작 10초씩...도대체 되는게 뭔가요 
제발 스킵좀 만들어달라는 ㅠㅠㅠㅠ너무 짜증남...."
154,캠핑하면서 모니터 티비로 미러링으로 잘 사용중 이였었는데 아이폰 앱 업데이트 후 airplay 재생중 이라는 문구는 계속 떠있고 창은 안사라지고 기본 밝기가 너무 어둡습니다 업데이트 문제인지 이제 이 문구가 상시로 떠있게 생긴건지 궁금하네요 너무 어둡고 airplay재생중 이라는 문구는 너무커서 화면에 집중도 안됩니다 의도적으로 업데이트하면서 이렇게 만드신건지....
155,배속 기능 좀 만들어줘요
156,장점 디즈니 단점 PIP 없음 자막 불편
157,배속기능 반드시 빨리 만들어주세요
158,아 업데이트를 안해서 저장목록이 안뜬거구나
159,재생 왜 안되냐 진짜
160,나온지 얼마 안됐는데 업데이트를 왜캐 안하냐
161,"- 일시정지 후 다시 재생하면 바로 다시 시작하는 것이 아니라 로딩을 하는 것처럼 썸네일이 나왔다가 다시 시작하는 점.
- 화질 및 배속 재생을 위해 점 세개(...) 버튼을 클릭하면 영상이 멈추는 점. (재생 중 에피소드 버튼을 누르면 영상이 멈추지 않고 재생되는데 이와 같은 방식으로 작동했으면 합니다)
- 1.25 배속 등 배속 재생을 하면 초반에는 싱크가 맞다가 뒤로 갈 수록 싱크가 틀어지는 점.
- 배속 재생을 디폴트로 고정할 수 있었으면 좋겠어요. 티빙은 1.25 배속으로 영상을 보면 그대로 고정되어 있어서 편합니다.

+) HBO 석세션 시즌2 이후도 업데이트 되나요? HBO 다른 시리즈들도 완전 기다리는 중.."
162,Pip모드 제발 업데이트 해주세요 정말 진짜 You definitely should update a PIP mode if This thing costs like 100 dollars a year
163,"레터박스 문의하니까 제작사가 주는대로 제공한다는데 넷플에서 갯마을 차차차 영상이 같은걸로 있는데도 어디는 레터박스가 없고 여기는 있는게 말이 됩니까?
개발팀에서 화면비율 적용할 어플로 업데이트를 안올려서 그런거아니냐고요"
164,폰트 크기 150% 설정 추가해주심 감사~
165,"편의성 너무 떨어져요. 오프닝 건너뛰기, 다음화 보기 같은게 넷플릭스에 비교해서 너무 늦게 나온다던가 10초 건너뛰면 사라진다던가"
166,제가 보고싶은게 있어서 티빙을 설치했는데 그게 한국에서만 가능한거라 외국에선 못본다는데 그럼 아예 볼수가 없는건가요?
167,팝업창으로 못뛰우고 재생속도변경이 없는게 조금 아쉽네요
168,볼거 많음 개좋음
169,영상 플레이 중 다음 회차를 넘깅 수 있는 기능이 있으면 좋겠어요
170,배속기능좀 넣어주세요
171,아직은 많이 부족한 컨텐츠. 다만 아이가 있다면 좋은 선택
172,왜 오프닝 건너뛰기 하면 처음으로 돌아가버리는거죠....? 티비 외 기기는 제대로 지원 안하는건가요 10초 건너뛰기해도 처음으로 돌아가버림
173,개선이 많이 필요하네요. 밝기 조정 원하는 재생 위치 선택 등~
174,재생속도 조절할 수 있게 해주세요
175,화면밝기 조절을..
176,각종 영화제 개최될 때마다 웨이브에서 후보작과 수상작을 볼 수 있어서 좋아요!
177,자꾸중간중간에 노담광고 왜나오는데?? 꺼도 계속나오네.. 돈주고 보는데 광고좀 삭제하세요
178,일단 회사 소개로 앱을 깔게 되었습니다. 연예인이 대문짝을 열면 안될 것 같아요 비리가 너무 많아요 : < 하여튼 앱을 깔고 느낀점 *_* !!!♡ 무궁무진한 장르가 많다. 깔아도 섭섭하지 않을 정도의 재미난 에피소드의 주제를 가진 내용이 많다. #저는 이만 >×< ㅃㅃ2
179,아니 무슨 다른 OTT에 다 있는 배속도 없고... 아놔!!! 인터페이스도 개구리고... 할말이 없네.. 쩝... 별 하나도 아까움... 내입장에선..
180,"넷플 따라갈려면 아직 한참 멀엇다 

인터페이스부터 빠르게 수정하길 바란다"
181,재생이 안된다고요
182,와 무슨 일이에요? 내수용 OTT들 10퍼센트만이라도 좀 따라갔으면 좋겠네. 돈내고 보는데 팝업모드는 대체 왜 안돼요? 뭐 잘났다고 아직까지 단 한번의 업데이트도 안한겁니까? 요즘 그냥 비디오 플레이어들도 이런식으로 UI안만들어요. 그리고 제발 개선 좀 하세요!!!! 이렇게 욕을 뚜드려먹고있는데 왜 아직도 업뎃이 안되는거냐구!!!!
183,처음 1~2작품 정도만 자막이 잘 안맞겠지.. 했는데 봐온 모든 작품이 자막 이상함 자막크기 설정도 안되고
