,0
33,1.5배 / 2배속 기능이 없어서 불편해요. 나중에 업데이트 해주시리라 믿습니다.
34,"아이패드앱에서 한 달치 결제했고 아이패드, 아이폰 모두에서 볼 수 있는데 안드폰이나 피씨에서는 결제내역이 복구가 안 되어서 볼 수가 없습니다… 설마 플랫폼별로 각각 결제해야 하는건가요? 답변 좀 부탁드립니다"
35,화면에 아무것도 안나오네. 하단 버튼 백그라운드 색깔만 나오고.. 어쩌라는건지
36,너무 좋습니다
37,"그릅워치 할시 어플로 넘어가는게 아니라 웹으로 넘어가게 되는데, 모바일로 하는사람들은 같이보기가 아직 실행이 안됨. 빨리해결해줘야할듯"
38,화면이 안뜨잖아! 글씨가 안나와 로그인을 할수가없어!
39,"다운받았는데 화면 버튼 텍스트랑 이미지가 안보여요..
아이폰 11 사용중입니다"
40,"화면이 안보여요!
글씨가 안보여서 로그인도 못하고 아무것도 못하고있어요. 
남색 화면 밖에 안보여요."
41,핸드폰 앱에서도 자막수정 기능을 넣어주세요
42,왜 구독하려면 이 기기에서 구글플레이 계정으로 로그인 하라는게 계속 뜨네요
43,갤럭시탭에서는 자막이 너무 크게 나오고 크기 조절이 되지 않아서 불편하네요. 화면 비율 조정도 가능했으면 좋겠어요... 지플립에서 꽉찬화면(22:9)으로 나오니까 너무 많이 잘려요!
44,갤럭시 탭 S6라이트에서 설치가 안되네요. 용량도 충분한대요
45,2.35:1화면비율 영화를 보면 왜 화면이 꽉차지않죠??! 그래서 확대시키면 완전오바되서 화면다짤려나가고 빨리수정해주세요 그리고 아이폰은PIP모드 되면서 안드로이드는 왜 안되나요??! 이것도 수정해주세요
46,밝기조절 소리조절탭이 따로없는것같고 작은 화면으로 띄워놓는 기능도 없어서 이런부분을 보완하면 좋을 것 같습니다
47,썸벨리나 우리말 더빙판 제발 넣어주세요
48,오늘 잠깐결제해서 봤는데 미드 슈퍼내츄럴 폭스건데도 업로드안됐고 디즈니명작 반절이상이 자막없고 더빙이 대부분이고 볼품없음 준비안된상태에서 런칭한거같음 무료기간을 주는것도아님 디즈니 고객센터 전화해서30분만에 통화됐는데 상담사가 환불해주라는말에 환불된다는 말도 안해줌 절차도 모르고이상한 전화번호 알려주고 구근플레이가서 다시 알아보라고함 오늘 1시간 손해봄 자막 나오는지 체그만하고 아예안봤는데 환불안해주면 방통위나 어디다가 ㄹㅈ 해야하나 무튼 가만히 안있을꺼임
49,출시돼서 좋긴한데 앱UI가 너무 구림...플레이어에선 기본적인 볼륨 및 밝기조절도 안되고 pip모드도 안돼있고 하여튼 불편한 점이 많음 못보던거 볼수있다는게 최대 장점임..그외에 죄다 별로..
50,설치가 안됩니다 ㅠ 갤럭시 탭s2 디즈니도 되는데.....
51,몇일전부터 모바일에서 서비스 연결이 지연되고 있다면서 재생이 안됩니다
52,"태블릿 pc를 하나 구매해서 사용하려고 검색했는데, 거주 국가에선 사용할 수 없다고 나오네요.. 혹시 구글계정과 연관이 있는건가요??"
53,팝업재생 안되는거 실화냐
54,역시 믿고 선택하는 디즈니. 생각보다 볼 게 많아서 뭘 봐야할 지 모르겠어요!
55,좌우레터박스 안 나오게 화면 비율 지원 부탁드립니다
56,샤오미 미스틱도 구글 기반인데 웨이브 와차 티빙 아마존 넷플릭스 디즈니플러스 다 되는데 쿠팡플레이만 지원 안되네요 이것도 지원했음 좋겠습니다.
57,갤럭시도 pip모드 지원좀ㅠ
58,한글 자막 배경이 검은색으로 나와서 짜증나셨죠? 저도 그랬습니다. 디플 앱에서는 설정이 불가능해요. 해결방법이 있습니다. 설정 들어가셔서 자막으로 검색하시면 구글 자막(cc) 뜹니다. 눌러서 배경색 사용안함 설정하고 글씨 크기도 취향에 맞게 설정해주세요. 그럼 즐감 되세요!
59,내용물은 다 좋은데 모바일에선 유튜브처럼 다른 작업하면서도 볼 수 있게 작은 화면으로 볼 수 있는 기능이 추가되면 더 좋겠어요.
60,다 좋은데 자막 사이즈가 다른 ott에 비해 너무 커요 자막 크기 조정 가능했으면 좋을거같아요
61,다좋은데 자막 폰트가 고정되서 불편하네요. 자막 폰트가 너무 알아보기 힘들어요 (폰트가 작은데 거기에 글씨가 너무 얇아서 눈에 잘안들어 와요. 자막 폰트 수정해야할것 같아요(갤럭시)
62,모바일에서 자막설정 좀 할 수 있게 해주세요. 자막이 넘 작음
63,디즈니 컨텐츠 다양하게 이용할 수 있는 건 좋은데요 성인인증을 하려하니 핀번호 입력이 안됩니다. 사용기종은 갤럭시21과 갤럭시탭FE 사용중입니다(안드로이드). 빠른 해결 바랍니다. 뱀파이어 다큐멘터리 보고싶어요....
64,아니 결제도 하고 보려는데 영상 5초지나고 멈춤.. 지원안되는 기기는 또 아님.. 문제해결가서 다 따라했는데도 지속적으로 에러남. 다른 스트리밍어플들은 잘되는데 디즈니만 안됨 내 한달구독료ㅡㅡ..
65,"휴대폰 영상배속재생기능, 팝업창보기 기능 추가 해주세욤~"
66,"미녀와 야수, 캐리비안해적 해설자 자막이 하나도 없네요 원래 없었던거 같은데 영화마다 해설이 다 나오는거 같은데 어떻게 없애는지도 모르겠고 오래전 작품들도 볼 수 있을 줄 알았는데 몇개빼고는 없고 101마리 달마시안이나 신데렐라 등, 전 애들이 예전에 보던 작품들을 보고싶어해서 결제한건데 디즈니 작품은 몇개 없는거 같애요 이름만 디즈니지 디즈니 작품도 몇개 없네요 초!! 비추"
67,"결정적으로 넷플이나 다른 ott 앱과 비교시 화면 밝기 조절이 안됨... ㅡㅡ 영상에 밝기와 소리 조절, 화면 넘김이나 스크롤이 얼마나 중요한데... 현재 플레이 되는 영상이 어떤 화질로 플레이 되는지에 관한 정보나 이런것도 좀 더 있었으면 좋겠음. 이제 시작이니... 앱 업뎃으로 추가 기능들이 더 생겼으면 좋겠음."
68,자막 설정 그지같아요 저제 자막설정이나 불투명 판제거 안드로이드에서 제거하게 애주세요
69,샹치를 보는데 중간중간 중국어가 나올 땐 자막이 안 나오는 부분이 있네요 개선해 주세요
70,"휴대폰, PC에는 문제가 없으나 OTT셋톱+ 일반티비 연결 시 소리 안나는 문제 있습니다. 소리 중 English(audio discription)만 나오고 나머지는 죄다 안나옵니다. 넷플릭스 wavve 왓챠 등등 다른 ott는 문제없었습니다. 추가) 5.1채널 사운드 지원 표시 뜨는건 죄다 안나오는 것 같군요"
71,심슨가족 더무비 밖에없네요 안드로이드 셋탑에시는 자막두 안나오구요 ㅎㅎ 심슨때문에 보는건대 이게 뮌지
72,"티빙 설치하는데 안드로이드티비만 설치된다고 안된다네요
넷플 왓차 웨이브 디즈니플러스 다 되는데, 아무래도 티빙만 설치가 안되는건 문제가 있는거같습니다
처음에 6월쯤엔 잘만 됐엇는데 언제부턴가 안되는걸보니 업데이트가 필요한것같습니다ㅠ 사용에 불편하니 빨리 고쳐주세요"
73,"PC웹브라우저에서 720P 이거 실화입니까? XBOX, PS5 4K 지원 콘솔에서 4K 스트리밍이 안됩니다. PS4에서 HD 스트리밍은 되지만, HDR은 미지원이구요. 일부러 한국계정만 막아 놓은거 같은데 빨리 풀어주세요. 해외는 되는데 왜 한국은 안되나요?"
74,재생이안됨
75,갤럭시탭A 쓰고있는데 버퍼링때문에 볼수가 없네요 사양에따라 제약이 있나요?
76,갤럭시탭s6인데 설치가안되나여
77,모바일에서 성인인증 불가
78,자꾸 화면이 깜빡거리면서 재생이 안 됩니다
79,태블릿에서 작동안함 ㅠ 갤탭a7
80,엄마가 없습니다
81,한국 자막 표시 위치 조정이 안됩니다. 버그인거 같으니 업데이트 필요해보입니다. 화면 중간에 자막이 표시되네요.ㅋㅋㅋ 넷플릭스랑 비교해서 앱이나 웹브라우저 기술력이 한참 떨어집니다. 한국에 늦게 들어온 만큼 제대로 좀 하시지. ㅉㅉㅉ UI도 굉장히 비효율적입니다.
82,"PC, 태블릿, 휴대폰 다 끊김이 심해서 볼수가 없는데 도대체 뭘로 보라는겁니까 그나마 휴대폰은 덜한데 PC는 영상 픽셀 다 깨지고 태블릿은 콘텐츠 열기도 어려울 정도로 끊기고 버벅거리네요"
83,같은 네트워크상황에서 넷플릭스보다 로딩이 길고 더딤 인터페이스도 너무 간결해서 불편함 다음회넘김도없고 몇화까지있나보려면 나갔다가 보고 들어와야하고 밝기조정도 인터페이스상엔 없음
84,1. 화면밝기 & 소리 조절 못 함 2. 자막 크기 설정이 없음 3. 결제 관리 앱으로 안됨 4. 자막 오역과 오타 너무 많음 아직 앱에서 부족한 부분이 많은 것 같음 자막번역 때문에 앱 출시가 늦어졌다고 아는데 늦어진거치고 자막의 질이 기대이하임
85,아직 어플에 업그레이드가 필요한듯해요 넷플이나 티빙 유튜브는 멀티로가능한 창설정이나 배속으로 돌려볼수 있는 기능 화면 밝기등 다 되는데.안되는게 불편해요 개선 필요합니다
86,"티비로 보려고 에어플레이 연결하면 갑자기 독일어로 더빙으로 설정되고, 원어로 변경하면 자막 싱크가 안맞아요... 컨텐츠는 너무 마음에드는데.... 넷플릭스처럼 다음화러 바로 넘어가는 버튼이나 기능있었음 좋겠어요"
87,"유튜브에서 디즈니영화가 하나당 6000원이상이라
다 볼 수 없어 안좋았는데 9900원으로 이걸 다 볼 수 있는게 너무 좋아서 디즈니 진짜 좋아요"
88,"검색 기능도 그렇고
유사컨첸츠도 추천도 그렇고 UI에 대한 전체적인
변화가 시급해보입니다

아이패드 프로로 로키 보는데 갑자기 어플이 튕겨버리는 현상이 1회 있었습니다"
89,ux가 구립니다.
90,영상을 보려고하면 검은화면과 소리만 들리네요 다시삭제했다가 깔아도
91,페어리테일9기랑 10기 빨리올려주세요!
92,에어플레이로 보면 영상보다 자막이 3~4초씩 빨리나와요. 연결 끊었다 다시해도 똑같아요. 너무 싱크 차이가 커서 영상이랑 자막이랑 아예 따로 놀아 스토리를 이해할 수 없을 정도에요.
93,"아니면 디즈니 본사 에서 앱 에 대해 시안 컴펌을 진짜 한건 맞긴함? 사용성이 너무 불편함 컨텐츠 관련 내용은 둘째고 마블추천작, 몰아보기 끝판왕 등등 서브 타이틀 컨텐츠을 한눈에 볼수도 없음 보통 더보기 나 자세히 보시 해서 새로운 페이지 에서 리스트 형태로 보여주는게 맞지 않음? 뭐가 있는지 보려면 계속 가로 스크롤 해야함 전반적으로 너무 ui가 너무 불편함 개선 부탁 드립니다.  검색등등 쓸께 많지만 안쓰면 그만 이라 옛추억 때문에 한번 씀 다음달 결제는 안 할듯 해요"
94,"저와 아이들, 저희 가족 모두 기다렸던 디즈니 플러스. 해외에서 VPN사용해서 미러링할 경우 재생에 문제가 있습니다. 아이폰과 아이패드로 즐길 수 있지만, 미러링을 통해서 더 큰 화면으로 가족이 함께 즐기고 싶습니다. 이 문제를 해결해주실 수 있으실까요? 부탁드립니다."
95,별점 5점 드리고 갑니다
96,넷플에 없어서 못보던 예능이나 드라마가 있어서 좋습니다. 특히 무한도전.. !! 들어온 거 보고 놀랐었는데 회차도 계속 업데이트 되니까 너무 좋네요 ㅠㅠ
97,어제 런칭되자마자 인사이드북한왕조를 시청하였는데 하루사이에 없어졌네여 이게 뭐죠? 왜 돈주고 결제했는데 하루사이에 공지없이 내린다구요? 한국정부서 내리라고했나요? 공지라도 띄어주세요 꼭 답변달아주시구요
98,일단 볼게 많습니다. 하지만 자막이 늦게 나오는 경우가 좀 많습니다. 이것만 고치면 더 좋을듯 합니다
99,개선되어야할게 좀 많다. 왓챠처럼 만들어졌음 좋겠다. 적어도 배속기능은 대중성을 위해 있어야할테고 팝업기능도 필수라고 생각한다. 이 두개만큼은 어플의 성공을 위해서라도 갖추세요
100,레노버 p11에서 재생이 안됩니다
101,화면밝기조절이 불편하네요
102,"영상을 재생한 후에 화면내에서  컨트롤 할 수 있는 기능을 만들어 주세요 밝기를 조절하거나 볼륨조절, 다음화로 중간에 바로 넘어가거나 하는 기능들이 필요합니다!!"
103,안맞아요.. 딴거는 다맞고 껐다 키고 난리를 쳐도 안맞아요 ㅜㅜ 이거때문에 가입한거나 다름없는데 꼭좀 확인 부탁드립니다
104,"아이패드, 아이폰 어플 설치하고 나면 어플에서 한글이 보이질 않아서 진행이 어렵습니다.
수정해주세요!"
105,"배속기능과 자막 크기조절기능이 필요할 것 같아요
그리고 넘길때도 조금 늦게 버퍼링돼서 넘어가서 약간 답답하긴 합니다 ㅜ 그 외에는 너무 잘 쓰고있어요~♡"
106,"컨텐츠 별5, 재생플레이어 별1"
107,아이폰 12 프로. 아이패드 5세대 사용자입니다. 디즈니라 당연히 볼것도 많고 그런부분에 대한 불만은 없지만 앱 자체가 너무 불편합니다 플레이중 밝기 조절 안됨 앞부분 건너뛰기 안됨 다음화로 바로 넘어가기 안됨 자막에 검은색 배경 나옴 다른 ott 서비스에서 당연스레 써오던 편의성이 막상 없으니 체감상 불편함이 너무 큽니다 이후 업데이트에 반영되었으면 좋겠습니다
108,"디즈니+ 컨텐츠도 다양하고 너무 잘 보고 있습니다!

그런데 시청을 하다 중간에 자막 오류가 좀 심해서요..
자막이 밑에 뜨다가 배경 중간에 띄어질때도 있고 이뿐만 아니라 자막이 딜레이 돼서 늦게뜨고 뜨자마자 다음 대사로 이어져서 다 읽지도 못하고 넘어가는게 빈번하게 일어나네요ㅠㅠ 빠른 시일 수정 부탁드립니다♡"
109,아니 왜 티비로 스트리밍이 안되나요?? 에어플레이도 안되고 뭔 폰으로만 보라는거에요? 이런 문제 해결해주세요ㅠㅠ
110,"tv 아이맥 아이패드 아이폰 다 틀어보고 후기 씁니다
볼 거 짱많고 버퍼링도 없고 화질 음질 장난 아니에요
구간 이동할때 너무 빠르고 화질은 재생 하자마자 최상급에 가격도 지금껏 사용해오던 스트리밍 사이트들 비교 해보면 진짜 저렴하다고 생각해요
원래 어플 리뷰 안남겨봤는데 디플 이틀 써보고 감동 받아서 생각난 김에 남깁니다 최고의 어플..
바램이 있다면 스파이더맨 시리즈랑 더 프레시 오브 벨 에어 들어왔으면 좋겠다는..ㅜㅜ스파이더맨이야 곧 들어올거 같은데 암튼 다 좋아요 방금도 완다 비전 보다가 생각나서 ㅋㅋㅋ"
111,"밝기 조절 , 볼륨조절, 영상 조절이 매우 후지거나 전혀 없음. 관련 gui 개선이 시급함. 그리고 전체적으로 영상이 어두운 듯...."
112,태블릿에서 자막이 왜 이렇게 작아요..? 쿠팡플레이 볼 때만 서체 크기 변경해야해서 너무 번거로워요
113,노트20인데 사용 자체가 안됩니다
114,전체화면이 왜 안되는건가요? 여백 상하좌우로 있는거 거슬려요
115,편하고 좋네요~:)
116,안드로이드도 자막 설정되게 기능 추가해주시고 몇몇 콘텐츠들 번역 오역이랑 아직 한국어 번역이 안되있는 작품들 전부 추가해주시면 더 좋아질거 같네요
117,화면장금좀 만들어 주세여
118,한달쓰고해지할예정 이유 콘텐츠부족
119,팝업안됨 배속재생안됨 자막한국영어동시에띄우게해줘 너무 구린거 아니니
120,"개선되어야 할 게 많아보입니다. 1. 자막 뒤 검은 배경 설정으로 조절을 하게 하던 없애던해주세요 2. 잠금기능없음 보다가 잘못누르면 그냥 앞 뒤로 막 이동해요..잠금 기능 추가해주세요 3. 밝기, 음량 조절 영화나 드라마보면서 어플 상에서 조절하는 기능이 있었으면 좋겠습니다 핸드폰 설정으로 하려니 불편해요 4. 통화중에 재생불가 디즈니플러스 구독한 다른 사람괴 동시에 보려고하는데 통화중엔 아예 재생이 안되네요.. 5. 어색한 자막 그냥 말 그대로 어색합니다. 번역기 돌린 듯한 느낌을 받을때도있어요 6. 카테고리 분류창 카테고리 별로 영상을 선택할 수 있었으면 좋겠습니다. 지금 방식안 눈에 잘 안들어오고 찾기힘듭니다. 7. 본 기록 확인 불가 본 영화 목록을 일일이 쳐서 확인해야하네요 확인 할 수있게 기록창을 만들어주셨으면합니다. - 기본적인 7개고 타 어플을 언급하고 싶지않으나 넷플릭스, 왓챠에선 그냥 기본인 기능들입니다. 어플만든지 며칠 안됐다고하나 빠른 시일내에 개선되길바랍니다"
121,좋아요. 그러나 모바일기기에서 PC처럼 자막 설정을 변경할 수 있었으면 좋겠어요.
122,백그라운드 실행이 안되다니..더빙은 너무좋은데 이거키고 다른일은 못한다는거 너무 큰단점입니다ㅜㅜ한달뒤 다시 넷플갈듯..
123,영상들의 전반적인 톤이 다른 OTT 보다 좀 어둡고 칙칙한 편 같습니다. 같은 기기로 보고 있어도 디즈니 플러스로 보는 영상들은 물빠진 듯한 톤에 살짝 어둡네요.. 아이폰 삼성티비 모두 그렇게 느껴집니다. 전반적인 밝기 좀 올려주세요
124,시작하자 마자 일베컨텐츠에 투자하나요?
125,pc앱은 왜 없나요? 언제되나요? 그리고 플스5 콘솔앱에선 자막 검은색바탕 바꿀수있게 무슨 메뉴얼이라던지 가이드라던지 좀 알려주세요. 모바일은 검은바탕도 바꿀수있게가능하던데.. 콘솔은 왜 다른건지..그리고 화질이좀.. 안좋은듯. 넷플릭스에 비하면 현저히 화질이 안좋음. 디즈니의 기술이 이게 다인가 할정도로 안좋음. 끈기는 느낌도 있고.
126,영상 재생이 전반적으로 너무 어두워 시청에 방해될 정도입니다. 개선 요청합니다.
127,"하아... 99,000원 내고 베타테스터 당첨인가... 1.재생눌러도 성인인증으로 바로 안넘어가고 다운로드 눌러야 인증화면으로 감 2.성인인증 핀번호 안눌러지고 3.인증받으려는 프로필도 애들프로필로 바뀌어있고.. 홈으로 가면 내 원래 프로필로 되어 있음 4.나만 그런게 아니라 와이프 폰도 핀번호 못누름 5.장난하냐.... 기타... 1.플레이어에서 밝기 볼륨조절 불가 2.다음화보기 버튼없음 3.화면넘기기 불편 4.시청중 가끔 랙걸림 ㅋㅋㅋㅋㅋㅋㅋ 전하는말씀-베타테스터 기간 끝나면 가입하세요"
128,배속 재생 시스템좀 만들어주세요
129,저 결제를 했는데도 넷플릭스가 안들어가지네요
130,실행이 안 됩니다. 빨리 고쳐주세요
131,저도 s20쓰고 있는데 잘되다가 갑자기 넷플릭스가 켜지지가 않아서 문제입니다 빠르게 해결방안 주세요 몇번이고 지우고 해봤는데도 안됩니다
132,사용이 너무 불편하다. 넷플릭스나 왓챠 등 보고 배워야 할께 너무 많다. 기본적으로 되야 할 기능들이 너무 안된다. 런칭 전에 헛돈 쓰지 말고 기능개선이나 해라 좀
133,"사용하기 불편함 pc, tv연동도 귀찮음"
134,"전반 적으로 만족 합니다만 넷플이나 기타 스트리밍 앱에서 되는 것들이 안되는게 있어서 별 1개 뺐네요 
특히 아쉬운게 한번이라도 재생 하면 지금 시청중 목록에 이어보기 할수 있게 쌓여 가는데 보기 싫은거 지울수가 없는 부분이 아쉬움
무한정 계속 쌓이는것 같고... 넷플처럼 시청기록 자체를 지우는것 까진 없어도 
시청중 목록 지울수 있게 해주는 기능 추가가 시급해 보여요
미국이나 다른 나라에서 벌써 2년 째 운영 중인데 왜 이런 기능을 추가 않하는지 이해가 안되네요 추가할 생각이 없는 건지..."
135,배속 기능이 절실합니다!!! 빠른 업데이트 바랍니다ㅠ
136,폴드 새기기연결 없는분들 화면 펴지말고 접은상태에서 쿠팡앱 실행하세요
137,지금 많은 분들이 끊기는 현상에 대해 불만을 토로하는데 기계적으로 반복적인 답변만 계속 늘어놓으시고 정작 이루어져야할 업데이트는 없네요. 넷플보다가 갈아탄건데 진짜 돈아까워요. 보라는건지 말란건지. 이 부분에 대해 무슨기기 어떤프로그램에서 그런지 알려달라는것보다 전체적으로 왜 그런 문제가 생기는지 점검을 하세요;
138,pip는 지원안되나요? 노트20입니다
139,쿠팡플레이 최고 입니다
140,이거 자막없는것도 있는데 자막좀 추가해주세요
141,영상속도 배속좀 넣어주세요
142,화면 재생시 밝기 조정좀 해주세요 자동밝기 하니 어두웠다 환했다 힘듬
143,삼성 tv에 설치된 1.10.0버전에는 자막색상등을 설정할수있는메뉴가 있는데 현재버전에는 자막설정할수없네요 복원바랍니다
144,"영상 보다가 잠시 멈춤 후 다시 보려고 하면 매번 처음으로 돌아가 있습니다. 영상을 멈추고 몇달, 며칠이 지난것도 아니고 2,3분 지나서도 맨처음으로 돌아가 있어요. 
진짜 황당하고 짜증납니다. 이런곳  처음봄. 다른 ott들은 이런 적 단 한번도 없고, 보던 영상 이어보기도 영상 누르면 바로 재생 되는데 웨이브는 몇번의 단계를 거쳐야해서 매우 불편함. 
다른거 다 떠나서 일단, 좀!! 제발!! 멈춤 후 재생시 보던 부분에서 재생되도록 꼭!!! 고쳐 주길 바랍니다."
145,아이폰 11 프로인데 너무 어둡네요
146,아이패드로 시청할때 자막 글씨가 너무 커요~
147,메뉴 글씨가 하나도 안 나와서 감으로 시도하다가 때려치움
148,"영상 우측 상단에 보면 설정하는 버튼 있어요
오디오를 코리안으로 하면 더빙으로 들리고 
영어로 하면 원작 그대로 들립니다 
모르면 검색이라도 하고 찾아라도 보세요 
그냥 냅다 욕하지 마시구요..."
149,"시즌 1,2 추가 부탁드려요 이거 기대하며 샀는데
정작 시즌 3,5 밖에 없네요 빠른 업데이트 부탁드려요"
150,"백그라운 재생, 다음 에피소드 자동 재생 기능이 추가되면 좋겠습니다!! 그래비티 폴즈랑 아울하우스 한글자막 추가도 해주세요!! 오디오는 영어, 자막은 한글로 설정하고 보는데 없어서 너무 아쉽네요ㅠㅠ 또 한글 자막 검수 제대로 해주세요!!"
151,아이패드에서 화면 글자가 안보여요. 지우고 깔아도 안됨
152,속도조절 주세요... 배속 기능 제발.. 한국인들 죽어나요
153,프로그램은 좋습니다! 하나 아쉬운점이 아이들 만화보여주는데 시리즈가있는건 1화에서 2화넘어갈때 버튼을 꼭 눌러줘야되네요. 타 플랫폼은 시간지나면 자동 재생되는데 그부분 업데이트해주시면 좋을것같아요. 애들한테 보여주고서 집안일하는데 계속 다음화 틀어달라고 오고 그러거든요ㅎ 부탁 좀 드립니다~^^!!
154,자막이 너무 작고 화면밝기조절안되고 재생 잠금 기능없어서 스마트폰으로보면 계속 재생부분 왔다갔다해요
155,"영상, 자막설정,재생속도변경기능 모두없음"
156,개 구림
157,이유없이 화질깨지고 버퍼링이 걸리네요. 별점 1개도 아깝고 돈이 아쉽네요.
158,쓰기 편하고 좋습니다
159,백그라운드 재생....
160,장면 이동이랑 중간에 다음화 넘기기 기능이 없어 불편합니다. 성인인증은 왜 앱에서 안되고 굳이 브라우저 찾아 들어가야 되는 건지;;; 심지어 브라우저 들어가도 핀 번호 입력이 안 되서 계속 못하고 있네요.
161,"안드로이드올인원, 차량용티비 비클시네마 호환이 안되네요. 넷플릭스는 최소한 비클시네마 차량용tv에서는 되는데.. 호환되게할 의향 계획은 없나요? 1년권을 끊었는데.. 폰으로만 보게 생겼네요"
162,좋기도 하지만 가입 하는거 다른걸로 해주세요 It's good
163,오프닝 넘기기랑 배속좀 만들어주세요 ㅜㅠㅠ 특히 배속좀 제발~~
164,모바일도 자막 크기좀 설정 가능하게 하주시고 번역 퀄리티랑 싱크가 이상하네요
165,스트리밍하면 멈춰요 스트리밍하려다가 재생안되고 앱도 아예 멈춰버려서 지웟다 까는중임ㅋㅋㅋㅋㅋㅋ
166,갤럭시 s10e가 미지원되는 기기인게 이해가 되지 않습니다. 왜 지원되지 않는 기기인거죠?
167,창모드 업데이트 부탁드리고요 제발 클론전쟁이랑 스타워즈 자막 바꿔주시고 원래자막 쓴사람 디즈니차원에서 고소 부탁드립니다
168,구글 플레이 이용 스마트 기기 다운해 잘 사용했습니다. 그렇지만 삼성 스마트TV 갤럭시 스토어에 디즈니플러스 앱이 없어 다운이 불가능합니다. 갤럭시 스토어 빠른 앱 출시 부탁드립니다.
169,최악 환불해주세요. 어서 환불하는거야 짜증나
